anio,tabla,pregunta,ambito,categoria,variable,porcentaje
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Andalucía,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Aragón,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Asturias (Principado de),TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Balears (Illes),TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Canarias,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cantabria,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla-La Mancha,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla y León,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cataluña,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Comunitat Valenciana,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Extremadura,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Galicia,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Madrid (Comunidad de),TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Murcia (Región de),TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Navarra (Comunidad Foral de),TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,País Vasco,TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,"Rioja, La",TOTAL,100.0
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",total_empresas,TOTAL,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,60.474
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 5 a 9 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,50.105
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 10 a 49 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,68.289
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 50 a 249 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,90.475
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 250 a 499 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,96.142
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,Más de 499 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,98.119
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Industria,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,64.707
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Construcción,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,63.456
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Comercio y reparación de vehículos,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,57.632
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Transporte y almacenamiento,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,68.179
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Hostelería,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,47.102
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Información, comunicaciones, actividades financieras, de seguros e inmobiliarias",EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,69.921
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Actividades profesionales, científicas y técnicas",EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,75.697
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Actividades administrativas y servicios auxiliares,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,67.486
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Actividades artísticas, recreativas y de entretenimiento y otros servicios",EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,51.259
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Andalucía,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,66.9
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Aragón,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,54.996
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Asturias (Principado de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,54.631
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Balears (Illes),EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,55.471
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Canarias,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,55.698
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cantabria,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,55.234
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla-La Mancha,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,57.251
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla y León,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,63.125
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cataluña,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,60.572
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Comunitat Valenciana,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,59.059
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Extremadura,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,51.856
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Galicia,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,62.53
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Madrid (Comunidad de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,60.053
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Murcia (Región de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,63.94
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Navarra (Comunidad Foral de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,69.052
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,País Vasco,EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,55.974
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,"Rioja, La",EMPRESAS QUE PROPORCIONAN FORMACIÓN - TOTAL,57.932
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",total_empresas,TOTAL,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),61.509
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 5 a 9 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),55.55
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 10 a 49 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),62.637
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 50 a 249 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),78.506
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 250 a 499 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),88.123
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,Más de 499 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),90.16
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Industria,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),64.553
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Construcción,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),64.279
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Comercio y reparación de vehículos,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),58.904
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Transporte y almacenamiento,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),66.108
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Hostelería,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),44.46
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Información, comunicaciones, actividades financieras, de seguros e inmobiliarias",EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),74.531
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Actividades profesionales, científicas y técnicas",EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),68.008
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,Actividades administrativas y servicios auxiliares,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),59.983
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",sector,"Actividades artísticas, recreativas y de entretenimiento y otros servicios",EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),69.572
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Andalucía,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),54.639
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Aragón,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),61.544
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Asturias (Principado de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),60.055
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Balears (Illes),EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),58.05
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Canarias,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),61.677
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cantabria,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),64.287
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla-La Mancha,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),68.751
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Castilla y León,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),67.856
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Cataluña,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),63.386
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Comunitat Valenciana,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),56.564
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Extremadura,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),63.219
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Galicia,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),61.704
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Madrid (Comunidad de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),65.001
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Murcia (Región de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),54.963
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,Navarra (Comunidad Foral de),EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),64.485
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,País Vasco,EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),71.295
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",ccaa,"Rioja, La",EMPRESAS QUE PROPORCIONAN FORMACIÓN - IMPARTICIÓN DE CURSOS Y OTROS TIPOS DE FORMACIÓN (1),64.935
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",total_empresas,TOTAL,EMPRESAS QUE PROPORCIONAN FORMACIÓN - SÓLO IMPARTICIÓN DE CURSOS (1),23.845
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 5 a 9 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - SÓLO IMPARTICIÓN DE CURSOS (1),25.647
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 10 a 49 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - SÓLO IMPARTICIÓN DE CURSOS (1),24.125
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 50 a 249 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - SÓLO IMPARTICIÓN DE CURSOS (1),16.823
2020,EAL-17,"EMPRESAS, SEGÚN SI IMPARTIERON FORMACIÓN, POR TAMAÑO DE LA EMPRESA, ACTIVIDAD ECONÓMICA Y COMUNIDAD AUTÓNOMA",tamano_empresa,De 250 a 499 trabajadores,EMPRESAS QUE PROPORCIONAN FORMACIÓN - SÓLO IMPARTICIÓN DE CURSOS (1),10.045
