Tipo de alojamiento,Total Nacional,Comunidades y Ciudades Autónomas,Residencia: Nivel 2,Viajeros y pernoctaciones,Periodo,Total,año,mes,cod_comunidad,nombre_comunidad
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M12,2850010,2023,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M11,3212056,2023,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M10,5801286,2023,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M09,6505010,2023,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M08,6884708,2023,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M07,6668004,2023,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M06,6080059,2023,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M05,6026821,2023,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M04,4845523,2023,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M03,3378146,2023,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M02,2629069,2023,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2023M01,2403013,2023,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M12,2487423,2022,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M11,2743589,2022,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M10,5085510,2022,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M09,5872047,2022,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M08,6363409,2022,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M07,6217875,2022,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M06,5567582,2022,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M05,5248435,2022,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M04,3955846,2022,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M03,2628498,2022,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M02,1969784,2022,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2022M01,1428086,2022,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M12,1716964,2021,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M11,2173899,2021,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M10,3541554,2021,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M09,3304007,2021,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M08,3473029,2021,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M07,2771753,2021,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M06,1496439,2021,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M05,824057,2021,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M04,396696,2021,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M03,314013,2021,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M02,204009,2021,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Viajero,2021M01,235026,2021,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M12,11317514,2025,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M11,12773320,2025,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M10,24715105,2025,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M09,27517185,2025,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M08,30962964,2025,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M07,29796067,2025,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M06,26790929,2025,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M05,24674795,2025,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M04,18856145,2025,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M03,14315812,2025,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M02,11819917,2025,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2025M01,11126796,2025,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M12,10818842,2024,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M11,12399638,2024,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M10,24222363,2024,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M09,27211161,2024,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M08,30450401,2024,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M07,29175038,2024,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M06,25837418,2024,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M05,25077285,2024,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M04,18214927,2024,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M03,15098591,2024,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M02,11807033,2024,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2024M01,10729421,2024,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M12,10550395,2023,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M11,12066353,2023,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M10,22753513,2023,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M09,26197078,2023,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M08,29147145,2023,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M07,27805620,2023,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M06,24038955,2023,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M05,22403599,2023,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M04,17297363,2023,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M03,12560069,2023,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M02,10308214,2023,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2023M01,9661665,2023,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M12,9506705,2022,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M11,10614692,2022,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M10,20094601,2022,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M09,23934658,2022,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M08,27871300,2022,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M07,26513088,2022,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M06,22894830,2022,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M05,19733328,2022,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M04,14937079,2022,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M03,10560891,2022,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M02,7604976,2022,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2022M01,6062368,2022,1,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M12,6903882,2021,12,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M11,8842628,2021,11,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M10,14409129,2021,10,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M09,13866550,2021,9,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M08,14889566,2021,8,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M07,11511428,2021,7,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M06,5298248,2021,6,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M05,2647639,2021,5,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M04,1301009,2021,4,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M03,997112,2021,3,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M02,662177,2021,2,,
Encuesta de Ocupación Hotelera,Total Nacional,,Residentes en el Extranjero,Pernoctaciones,2021M01,777409,2021,1,,
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M12,1196892,2025,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M11,1306347,2025,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M10,1903645,2025,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M09,2055612,2025,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M08,2287040,2025,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M07,2118987,2025,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M06,2052030,2025,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M05,2026477,2025,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M04,1860719,2025,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M03,1397666,2025,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M02,1189519,2025,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2025M01,995404,2025,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M12,1108517,2024,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M11,1269391,2024,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M10,1835740,2024,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M09,2013198,2024,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M08,2208915,2024,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M07,2010321,2024,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M06,2011395,2024,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M05,2085222,2024,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M04,1853668,2024,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M03,1595826,2024,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M02,1258294,2024,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2024M01,1041007,2024,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M12,1170078,2023,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M11,1239122,2023,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M10,1873526,2023,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M09,2025500,2023,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M08,2267920,2023,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M07,2114842,2023,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M06,1959976,2023,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M05,1883648,2023,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M04,1852962,2023,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M03,1418975,2023,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M02,1123345,2023,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2023M01,954691,2023,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M12,1007743,2022,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M11,1084818,2022,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M10,1685566,2022,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M09,1980050,2022,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M08,2172087,2022,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M07,2076997,2022,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M06,1947800,2022,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M05,1833026,2022,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M04,1670249,2022,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M03,1147658,2022,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M02,989820,2022,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2022M01,694614,2022,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M12,846378,2021,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M11,966910,2021,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M10,1430459,2021,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M09,1579073,2021,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M08,1934752,2021,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M07,1685423,2021,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M06,1197179,2021,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M05,670345,2021,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M04,304931,2021,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M03,279657,2021,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M02,189027,2021,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Viajero,2021M01,198498,2021,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M12,2693046,2025,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M11,3145703,2025,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M10,5250858,2025,10,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M09,6176273,2025,9,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M08,7586225,2025,8,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M07,6857986,2025,7,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M06,6009338,2025,6,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M05,5582983,2025,5,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M04,5013182,2025,4,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M03,3689956,2025,3,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M02,2887855,2025,2,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2025M01,2298453,2025,1,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2024M12,2515502,2024,12,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2024M11,3068171,2024,11,01,Andalucía
Encuesta de Ocupación Hotelera,Total Nacional,01 Andalucía,,Pernoctaciones,2024M10,5141230,2024,10,01,Andalucía
