Puntos turísticos,Viajeros y pernoctaciones,Residencia,Periodo,Total,año,mes,cod_postal_ciudad,nombre_ciudad
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2022M04,10831,2022,4,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2022M03,10337,2022,3,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2022M02,7875,2022,2,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2022M01,6493,2022,1,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M12,7216,2021,12,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M11,10382,2021,11,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M10,9969,2021,10,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M09,11426,2021,9,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M08,11998,2021,8,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M07,11107,2021,7,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M06,5996,2021,6,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M05,3601,2021,5,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M04,3002,2021,4,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M03,3080,2021,3,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M02,2473,2021,2,01059,Vitoria-Gasteiz
01059 Vitoria-Gasteiz,Pernoctaciones,Residentes en el Extranjero,2021M01,3769,2021,1,01059,Vitoria-Gasteiz
02003 Albacete,Viajero,Residentes en España,2025M12,14831,2025,12,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M11,15838,2025,11,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M10,18768,2025,10,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M09,19311,2025,9,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M08,13180,2025,8,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M07,14239,2025,7,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M06,16980,2025,6,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M05,18397,2025,5,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M04,16572,2025,4,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M03,16446,2025,3,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M02,14347,2025,2,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2025M01,11144,2025,1,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M12,13457,2024,12,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M11,12647,2024,11,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M10,16166,2024,10,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M09,16936,2024,9,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M08,12183,2024,8,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M07,12661,2024,7,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M06,15685,2024,6,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M05,15629,2024,5,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M04,15993,2024,4,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M03,14996,2024,3,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M02,12368,2024,2,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2024M01,10387,2024,1,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M12,13780,2023,12,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M11,15285,2023,11,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M10,16076,2023,10,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M09,19252,2023,9,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M08,12028,2023,8,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M07,13797,2023,7,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M06,17488,2023,6,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M05,15354,2023,5,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M04,16909,2023,4,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M03,16211,2023,3,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M02,12167,2023,2,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2023M01,11450,2023,1,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M12,13380,2022,12,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M11,13782,2022,11,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M10,15649,2022,10,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M09,18774,2022,9,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M08,13822,2022,8,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M07,14139,2022,7,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M06,16389,2022,6,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M05,16048,2022,5,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M04,16632,2022,4,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M03,14494,2022,3,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M02,11848,2022,2,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2022M01,9482,2022,1,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M12,12851,2021,12,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M11,13810,2021,11,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M10,17129,2021,10,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M09,16086,2021,9,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M08,14177,2021,8,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M07,14198,2021,7,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M06,14204,2021,6,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M05,12525,2021,5,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M04,9934,2021,4,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M03,9385,2021,3,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M02,6304,2021,2,02003,Albacete
02003 Albacete,Viajero,Residentes en España,2021M01,5081,2021,1,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M12,2199,2025,12,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M11,2557,2025,11,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M10,2822,2025,10,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M09,3215,2025,9,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M08,2833,2025,8,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M07,2611,2025,7,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M06,2457,2025,6,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M05,3270,2025,5,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M04,3184,2025,4,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M03,2508,2025,3,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M02,2245,2025,2,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2025M01,2235,2025,1,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M12,1878,2024,12,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M11,2880,2024,11,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M10,2727,2024,10,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M09,2645,2024,9,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M08,2626,2024,8,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M07,2280,2024,7,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M06,2169,2024,6,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M05,2589,2024,5,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M04,2372,2024,4,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M03,2134,2024,3,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M02,1536,2024,2,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2024M01,1422,2024,1,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M12,1402,2023,12,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M11,1831,2023,11,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M10,2275,2023,10,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M09,2449,2023,9,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M08,2428,2023,8,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M07,2305,2023,7,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M06,2041,2023,6,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M05,2732,2023,5,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M04,2015,2023,4,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M03,2018,2023,3,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M02,1720,2023,2,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2023M01,1634,2023,1,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M12,1498,2022,12,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M11,2713,2022,11,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M10,2401,2022,10,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M09,2367,2022,9,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M08,2951,2022,8,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M07,2326,2022,7,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M06,2200,2022,6,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M05,2634,2022,5,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M04,2131,2022,4,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M03,1744,2022,3,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M02,2224,2022,2,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2022M01,1211,2022,1,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M12,1431,2021,12,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M11,2142,2021,11,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M10,2291,2021,10,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M09,2019,2021,9,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M08,1861,2021,8,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M07,1416,2021,7,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M06,1409,2021,6,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M05,1254,2021,5,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M04,750,2021,4,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M03,790,2021,3,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M02,637,2021,2,02003,Albacete
02003 Albacete,Viajero,Residentes en el Extranjero,2021M01,529,2021,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M12,22304,2025,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M11,24341,2025,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M10,30159,2025,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M09,31198,2025,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M08,22356,2025,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M07,22796,2025,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M06,25689,2025,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M05,27488,2025,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M04,26455,2025,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M03,24360,2025,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M02,21153,2025,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2025M01,16641,2025,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M12,19171,2024,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M11,19112,2024,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M10,24497,2024,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M09,25630,2024,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M08,19470,2024,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M07,19188,2024,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M06,23956,2024,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M05,23489,2024,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M04,24428,2024,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M03,23411,2024,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M02,19453,2024,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2024M01,16663,2024,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M12,22411,2023,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M11,25601,2023,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M10,26223,2023,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M09,30195,2023,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M08,20337,2023,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M07,22123,2023,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M06,26812,2023,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M05,22822,2023,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M04,26468,2023,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M03,24785,2023,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M02,19412,2023,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2023M01,17264,2023,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M12,19866,2022,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M11,21880,2022,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M10,24855,2022,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M09,30125,2022,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M08,21774,2022,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M07,21876,2022,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M06,25193,2022,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M05,24837,2022,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M04,26011,2022,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M03,21481,2022,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M02,17794,2022,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2022M01,14237,2022,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M12,19428,2021,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M11,20644,2021,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M10,27733,2021,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M09,25843,2021,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M08,22176,2021,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M07,21688,2021,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M06,20988,2021,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M05,18576,2021,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M04,14530,2021,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M03,14966,2021,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M02,9900,2021,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en España,2021M01,8024,2021,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M12,3550,2025,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M11,6961,2025,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M10,5463,2025,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M09,6521,2025,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M08,4048,2025,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M07,4208,2025,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M06,4041,2025,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M05,5972,2025,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M04,4965,2025,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M03,4215,2025,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M02,5473,2025,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2025M01,3836,2025,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M12,3096,2024,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M11,10476,2024,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M10,4971,2024,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M09,5066,2024,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M08,4009,2024,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M07,3780,2024,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M06,3691,2024,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M05,4231,2024,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M04,4084,2024,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M03,3868,2024,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M02,3963,2024,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2024M01,2859,2024,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M12,2521,2023,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M11,4716,2023,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M10,4305,2023,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M09,4417,2023,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M08,4601,2023,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M07,4357,2023,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M06,4280,2023,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M05,5045,2023,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M04,4496,2023,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M03,4459,2023,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M02,5821,2023,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2023M01,4136,2023,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M12,4584,2022,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M11,9778,2022,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M10,5536,2022,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M09,6073,2022,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M08,5380,2022,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M07,5243,2022,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M06,4891,2022,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M05,5371,2022,5,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M04,4556,2022,4,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M03,3814,2022,3,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M02,6809,2022,2,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2022M01,2207,2022,1,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M12,2953,2021,12,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M11,5486,2021,11,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M10,3828,2021,10,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M09,4436,2021,9,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M08,3095,2021,8,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M07,2940,2021,7,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M06,3056,2021,6,02003,Albacete
02003 Albacete,Pernoctaciones,Residentes en el Extranjero,2021M05,2374,2021,5,02003,Albacete
