educacion_cat,labor_status,household_type,residence_type,ahorro,deuda,adq_ahorro2,adq_deuda2,adq_otro,ahorra_12m,consumo_ahorros,cred_inf,cred_line,cred_add,impago,ayudas,rechazo,semirechazo,nopiden,age,ID,year,inflacion_ok,interes_comp_ok,diversificacion_ok
Universidad,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,53,7180,2022,1.0,1.0,0.0
Educación Primaria,Jubilado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,66,7181,2022,1.0,,
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,38,7182,2022,0.0,0.0,1.0
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,59,7183,2021,1.0,0.0,0.0
Educación Primaria,Otros inactivos,Vive solo,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,48,7184,2022,0.0,1.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,20,7185,2022,0.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,43,7186,2022,0.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,40,7187,2022,0.0,0.0,0.0
Educación Secundaria,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,20,7188,2021,0.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,41,7189,2022,1.0,0.0,1.0
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,33,7190,2022,1.0,1.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,19,7191,2022,,0.0,1.0
Universidad,Desempleado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,43,7192,2022,1.0,1.0,
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,45,7193,2022,1.0,,1.0
Universidad,Autónomo,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,61,7194,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,43,7195,2022,1.0,1.0,1.0
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,64,7196,2021,1.0,0.0,1.0
Educación Secundaria,Jubilado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,67,7197,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32,7198,2021,1.0,0.0,1.0
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,28,7199,2022,,,
Educación Primaria,Desempleado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,19,7200,2022,1.0,,0.0
Educación Primaria,Autónomo,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,62,7201,2021,,,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,24,7202,2022,0.0,0.0,1.0
Universidad,Jubilado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,74,7203,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,56,7204,2022,1.0,0.0,
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,7205,2022,1.0,0.0,1.0
Educación Primaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,1,45,7206,2022,,1.0,
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,50,7207,2022,1.0,0.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,59,7208,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,59,7209,2022,1.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,No posee residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,35,7210,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,58,7211,2021,1.0,,1.0
Educación Secundaria,Desempleado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,43,7212,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28,7213,2022,1.0,0.0,
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,63,7214,2022,1.0,0.0,0.0
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,24,7215,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,59,7216,2022,0.0,1.0,0.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,42,7217,2022,,1.0,
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,52,7218,2022,1.0,0.0,0.0
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,48,7219,2022,1.0,1.0,1.0
Universidad,Jubilado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,67,7220,2022,0.0,0.0,1.0
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,60,7221,2022,,,0.0
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,43,7222,2022,1.0,1.0,0.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,53,7223,2022,1.0,0.0,0.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,30,7224,2021,1.0,1.0,0.0
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,58,7225,2022,1.0,1.0,
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,45,7226,2022,0.0,0.0,0.0
Universidad,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,33,7227,2022,1.0,1.0,1.0
Educación Primaria,Desempleado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,41,7228,2021,0.0,1.0,1.0
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,42,7229,2022,1.0,0.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,25,7230,2022,1.0,1.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,28,7231,2022,1.0,1.0,0.0
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,37,7232,2022,0.0,0.0,1.0
Universidad,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,21,7233,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,45,7234,2022,1.0,1.0,1.0
Educación Primaria,Autónomo,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,31,7235,2022,0.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,54,7236,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive solo,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,39,7237,2022,0.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,38,7238,2022,1.0,0.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,26,7239,2022,,,0.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,31,7240,2022,0.0,,1.0
Educación Secundaria,Autónomo,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,23,7241,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,52,7242,2021,1.0,0.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,40,7243,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,51,7244,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,34,7245,2022,0.0,0.0,
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,46,7246,2021,1.0,0.0,1.0
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,7247,2022,0.0,,1.0
Universidad,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,60,7248,2022,0.0,1.0,1.0
Universidad,Desempleado,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,62,7249,2022,1.0,1.0,1.0
Educación Primaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,38,7250,2022,0.0,0.0,0.0
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,39,7251,2022,1.0,1.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,18,7252,2022,1.0,1.0,0.0
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,44,7253,2022,1.0,0.0,
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,49,7254,2021,1.0,1.0,1.0
Universidad,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,27,7255,2022,0.0,1.0,0.0
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,25,7256,2021,0.0,0.0,1.0
Universidad,Asalariado,,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,38,7257,2022,0.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,47,7258,2022,0.0,,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,31,7259,2021,1.0,0.0,1.0
Educación Secundaria,Desempleado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,37,7260,2022,1.0,1.0,0.0
Universidad,Autónomo,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,49,7261,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,30,7262,2022,1.0,1.0,0.0
Educación Secundaria,Desempleado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,28,7263,2022,1.0,1.0,
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,37,7264,2022,1.0,1.0,0.0
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,49,7265,2022,1.0,0.0,1.0
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,71,7266,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,7267,2022,1.0,1.0,
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,41,7268,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,7269,2022,,,0.0
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,48,7270,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive solo,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,28,7271,2022,1.0,0.0,
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7272,2021,1.0,1.0,1.0
Educación Primaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,18,7273,2022,0.0,0.0,1.0
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,35,7274,2022,0.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,52,7275,2022,1.0,0.0,0.0
Universidad,Autónomo,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,35,7276,2022,1.0,0.0,1.0
Universidad,Jubilado,Vive solo,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,68,7277,2021,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,46,7278,2022,,1.0,0.0
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,62,7279,2021,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,1.0,1.0,1,1,1,1,0,1,0,1,0,1,32,7280,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,44,7281,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,53,7282,2021,1.0,,1.0
Universidad,Desempleado,,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,60,7283,2022,1.0,0.0,1.0
Educación Primaria,Desempleado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,56,7284,2022,1.0,0.0,0.0
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,33,7285,2022,0.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,38,7286,2022,1.0,0.0,1.0
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,56,7287,2021,,,0.0
Educación Primaria,Asalariado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,37,7288,2021,0.0,,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,47,7289,2022,0.0,0.0,1.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,26,7290,2021,1.0,0.0,1.0
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,68,7291,2022,1.0,1.0,0.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,45,7292,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,39,7293,2022,1.0,0.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,35,7294,2022,1.0,0.0,0.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,58,7295,2022,1.0,0.0,1.0
Universidad,Asalariado,,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,7296,2022,1.0,1.0,
Educación Primaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,64,7297,2022,0.0,1.0,0.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,57,7298,2021,0.0,1.0,1.0
Universidad,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,28,7299,2022,0.0,0.0,0.0
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,43,7300,2022,0.0,0.0,0.0
Universidad,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,1.0,1.0,1.0,1,0,1,1,0,0,0,0,0,0,24,7301,2021,1.0,0.0,0.0
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,23,7302,2022,0.0,1.0,0.0
Educación Secundaria,Otros inactivos,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,46,7303,2022,0.0,0.0,
Universidad,Otros inactivos,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,71,7304,2022,1.0,0.0,
Educación Secundaria,Desempleado,,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,43,7305,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,45,7306,2022,1.0,1.0,1.0
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,1,0,1,0,0,0,0,0,0,43,7307,2022,1.0,1.0,0.0
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,45,7308,2022,0.0,0.0,0.0
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,72,7309,2022,1.0,1.0,0.0
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,49,7310,2022,1.0,1.0,0.0
Educación Secundaria,Desempleado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,24,7311,2022,1.0,0.0,1.0
Educación Primaria,Otros inactivos,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,78,7312,2022,0.0,0.0,1.0
Educación Secundaria,Desempleado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,1.0,1.0,1,1,1,0,1,1,0,1,0,0,51,7313,2022,0.0,1.0,
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,43,7314,2022,0.0,1.0,1.0
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,60,7315,2022,1.0,1.0,1.0
Universidad,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,25,7316,2022,1.0,1.0,1.0
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,63,7317,2022,,,
Universidad,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,39,7318,2022,0.0,1.0,1.0
Educación Primaria,Desempleado,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,20,7319,2022,1.0,1.0,0.0
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,41,7320,2022,1.0,1.0,0.0
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,57,7321,2022,1.0,0.0,
Universidad,Desempleado,Vive solo,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,31,7322,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,53,7323,2022,1.0,0.0,1.0
Universidad,Desempleado,Otros adultos,Solo residencia principal,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,25,7324,2021,1.0,1.0,0.0
Universidad,Jubilado,Vive solo,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,65,7325,2021,1.0,0.0,0.0
Educación Primaria,Desempleado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,7326,2021,0.0,,0.0
Universidad,Autónomo,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,7327,2021,1.0,1.0,1.0
Educación Secundaria,Desempleado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,47,7328,2022,1.0,,
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,38,7329,2022,0.0,0.0,1.0
Educación Secundaria,Autónomo,Vive solo,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,7330,2022,1.0,0.0,
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,60,7331,2022,1.0,0.0,0.0
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,52,7332,2022,1.0,1.0,1.0
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,43,7333,2022,1.0,1.0,1.0
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,37,7334,2022,1.0,1.0,0.0
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,67,7335,2022,0.0,1.0,0.0
