apartment_id,grupo_valoracion
14607740,Excelentes (9-10)
14608291,Excelentes (9-10)
14612268,Excelentes (9-10)
14620999,Notables (7-9)
14626938,Notables (7-9)
14627849,Excelentes (9-10)
14631204,Excelentes (9-10)
14640104,Notables (7-9)
14642417,Notables (7-9)
14644797,Insuficiente Bajo (0-3)
14662418,Notables (7-9)
14668651,Excelentes (9-10)
14669223,Excelentes (9-10)
14671298,Insuficiente Bajo (0-3)
14677653,Excelentes (9-10)
14680620,Notables (7-9)
14682290,Excelentes (9-10)
14684040,Excelentes (9-10)
14703600,Excelentes (9-10)
14712529,Excelentes (9-10)
14719647,Excelentes (9-10)
14734390,Excelentes (9-10)
14735765,Excelentes (9-10)
14750346,Excelentes (9-10)
14766072,Excelentes (9-10)
14767959,Excelentes (9-10)
14772349,Notables (7-9)
14773056,Notables (7-9)
14778581,Notables (7-9)
14782589,Excelentes (9-10)
14792937,Insuficiente Bajo (0-3)
14813508,Excelentes (9-10)
14831213,Notables (7-9)
14839843,Excelentes (9-10)
14852941,Notables (7-9)
14854074,Excelentes (9-10)
14854217,Excelentes (9-10)
14864640,Excelentes (9-10)
14868987,Excelentes (9-10)
14869404,Excelentes (9-10)
14870222,Excelentes (9-10)
14889273,Excelentes (9-10)
14894906,Notables (7-9)
14896116,Suficientes (5-7)
14896686,Notables (7-9)
14907916,Excelentes (9-10)
14910368,Notables (7-9)
14911737,Excelentes (9-10)
14912116,Excelentes (9-10)
14913422,Excelentes (9-10)
14922043,Notables (7-9)
14922099,Insuficiente Bajo (0-3)
14923468,Excelentes (9-10)
14929819,Excelentes (9-10)
14933489,Excelentes (9-10)
14940272,Excelentes (9-10)
14961326,Insuficiente Bajo (0-3)
14961344,Excelentes (9-10)
14962042,Excelentes (9-10)
14962133,Notables (7-9)
14963633,Excelentes (9-10)
14964612,Excelentes (9-10)
14965707,Excelentes (9-10)
14972406,Notables (7-9)
14981606,Excelentes (9-10)
14992442,Excelentes (9-10)
14996558,Excelentes (9-10)
14997405,Excelentes (9-10)
14999488,Notables (7-9)
15003987,Excelentes (9-10)
15006369,Excelentes (9-10)
15012271,Notables (7-9)
15012285,Excelentes (9-10)
15012312,Excelentes (9-10)
15014198,Excelentes (9-10)
15019573,Excelentes (9-10)
15030768,Notables (7-9)
15030779,Excelentes (9-10)
15031239,Excelentes (9-10)
15031780,Notables (7-9)
15032997,Notables (7-9)
15034204,Excelentes (9-10)
15034907,Excelentes (9-10)
15036949,Excelentes (9-10)
15044451,Excelentes (9-10)
15045517,Suficientes (5-7)
15047445,Notables (7-9)
15047966,Excelentes (9-10)
15048152,Excelentes (9-10)
15052231,Excelentes (9-10)
15053593,Excelentes (9-10)
15053800,Excelentes (9-10)
15055155,Excelentes (9-10)
15066661,Notables (7-9)
15068266,Notables (7-9)
15070085,Excelentes (9-10)
15070118,Excelentes (9-10)
15071197,Notables (7-9)
15078222,Notables (7-9)
15081686,Insuficiente Bajo (0-3)
15081693,Insuficiente Bajo (0-3)
15082579,Notables (7-9)
15091443,Notables (7-9)
15110544,Excelentes (9-10)
15123163,Excelentes (9-10)
15125165,Insuficiente Bajo (0-3)
15125219,Excelentes (9-10)
15125277,Insuficiente Bajo (0-3)
15125280,Insuficiente Bajo (0-3)
15125294,Insuficiente Bajo (0-3)
15125300,Notables (7-9)
15125331,Insuficiente Bajo (0-3)
15138252,Excelentes (9-10)
15140894,Excelentes (9-10)
15142018,Excelentes (9-10)
15154624,Excelentes (9-10)
15155730,Insuficiente Bajo (0-3)
15156675,Excelentes (9-10)
15157817,Notables (7-9)
15162404,Excelentes (9-10)
15163885,Excelentes (9-10)
15164356,Excelentes (9-10)
15168761,Excelentes (9-10)
15172492,Notables (7-9)
15174318,Excelentes (9-10)
15179060,Notables (7-9)
15179188,Excelentes (9-10)
15189300,Excelentes (9-10)
15192087,Excelentes (9-10)
15197781,Notables (7-9)
15199757,Excelentes (9-10)
15203351,Excelentes (9-10)
15206279,Excelentes (9-10)
15206536,Excelentes (9-10)
15215147,Insuficiente Bajo (0-3)
15225108,Excelentes (9-10)
15226260,Insuficiente Bajo (0-3)
15227148,Excelentes (9-10)
15228632,Insuficiente Bajo (0-3)
15228637,Insuficiente Bajo (0-3)
15228643,Notables (7-9)
15228656,Excelentes (9-10)
15228673,Notables (7-9)
15228688,Insuficiente Bajo (0-3)
15234209,Excelentes (9-10)
15245145,Excelentes (9-10)
15245258,Notables (7-9)
15248430,Excelentes (9-10)
15248525,Excelentes (9-10)
15253506,Insuficiente Bajo (0-3)
15254167,Notables (7-9)
15259141,Insuficiente Bajo (0-3)
15265238,Insuficiente Bajo (0-3)
15277194,Insuficiente Bajo (0-3)
15279710,Notables (7-9)
15280322,Notables (7-9)
15291323,Excelentes (9-10)
15293984,Insuficiente Bajo (0-3)
15295749,Excelentes (9-10)
15299905,Excelentes (9-10)
15300143,Excelentes (9-10)
15305990,Insuficiente Bajo (0-3)
15306390,Notables (7-9)
15308709,Notables (7-9)
15313617,Notables (7-9)
15316088,Insuficiente Bajo (0-3)
15318828,Notables (7-9)
15320242,Excelentes (9-10)
15325670,Excelentes (9-10)
15348862,Notables (7-9)
15349533,Excelentes (9-10)
15353038,Excelentes (9-10)
15353324,Insuficiente Bajo (0-3)
15357450,Excelentes (9-10)
15360160,Notables (7-9)
15364728,Notables (7-9)
15372652,Insuficiente Bajo (0-3)
15376167,Excelentes (9-10)
15380630,Notables (7-9)
15402634,Excelentes (9-10)
15402794,Excelentes (9-10)
15421787,Insuficiente Bajo (0-3)
15430554,Insuficiente Bajo (0-3)
15431978,Excelentes (9-10)
15433602,Excelentes (9-10)
15435548,Excelentes (9-10)
15442110,Excelentes (9-10)
15442250,Excelentes (9-10)
15442299,Excelentes (9-10)
15445327,Excelentes (9-10)
15445749,Excelentes (9-10)
15446759,Excelentes (9-10)
15458594,Excelentes (9-10)
15467299,Excelentes (9-10)
15472647,Notables (7-9)
15476243,Insuficiente Bajo (0-3)
15479793,Excelentes (9-10)
15483258,Excelentes (9-10)
15483686,Insuficiente Bajo (0-3)
15487828,Excelentes (9-10)
15488434,Notables (7-9)
15488638,Excelentes (9-10)
15489253,Excelentes (9-10)
15491386,Notables (7-9)
15491387,Excelentes (9-10)
15492619,Insuficiente Bajo (0-3)
15503909,Excelentes (9-10)
15504370,Insuficiente Bajo (0-3)
15505839,Excelentes (9-10)
15507285,Excelentes (9-10)
15510022,Excelentes (9-10)
15514191,Excelentes (9-10)
15530332,Notables (7-9)
15541284,Excelentes (9-10)
15550816,Notables (7-9)
15555722,Insuficiente Bajo (0-3)
15556604,Notables (7-9)
15561769,Excelentes (9-10)
15563894,Excelentes (9-10)
15575144,Insuficiente Bajo (0-3)
15579708,Excelentes (9-10)
15580648,Excelentes (9-10)
15591972,Notables (7-9)
15593416,Excelentes (9-10)
15597738,Excelentes (9-10)
15606679,Excelentes (9-10)
15628078,Suficientes (5-7)
15636856,Excelentes (9-10)
15654614,Insuficiente Bajo (0-3)
15654963,Insuficiente Bajo (0-3)
15656695,Notables (7-9)
15657388,Insuficiente Bajo (0-3)
15658785,Excelentes (9-10)
15659961,Excelentes (9-10)
15667563,Excelentes (9-10)
15672559,Excelentes (9-10)
15696421,Insuficiente Bajo (0-3)
15700116,Excelentes (9-10)
15700160,Insuficiente Bajo (0-3)
15700181,Excelentes (9-10)
15705280,Excelentes (9-10)
15711623,Excelentes (9-10)
15712249,Notables (7-9)
15713797,Excelentes (9-10)
15716926,Insuficiente Bajo (0-3)
15723172,Excelentes (9-10)
15724662,Excelentes (9-10)
15740114,Notables (7-9)
15742124,Excelentes (9-10)
15749505,Excelentes (9-10)
15754749,Insuficiente Bajo (0-3)
15766975,Excelentes (9-10)
15767841,Excelentes (9-10)
15769906,Excelentes (9-10)
15794719,Excelentes (9-10)
15800162,Suficientes (5-7)
15800164,Notables (7-9)
15800166,Insuficiente Bajo (0-3)
15800174,Notables (7-9)
15800817,Excelentes (9-10)
15801786,Excelentes (9-10)
15803693,Notables (7-9)
15803769,Notables (7-9)
15811975,Excelentes (9-10)
15812034,Excelentes (9-10)
15812097,Notables (7-9)
15812679,Excelentes (9-10)
15812828,Excelentes (9-10)
15823039,Excelentes (9-10)
15824837,Insuficiente Bajo (0-3)
15834862,Notables (7-9)
15836966,Excelentes (9-10)
15837237,Insuficiente Bajo (0-3)
15837673,Excelentes (9-10)
15844162,Excelentes (9-10)
15848190,Excelentes (9-10)
15849642,Excelentes (9-10)
15854767,Excelentes (9-10)
15863563,Excelentes (9-10)
15868228,Notables (7-9)
15871248,Notables (7-9)
15882675,Notables (7-9)
15882711,Insuficiente Bajo (0-3)
15882726,Insuficiente Bajo (0-3)
15882755,Suficientes (5-7)
15883288,Notables (7-9)
15885378,Notables (7-9)
15895265,Excelentes (9-10)
15895803,Excelentes (9-10)
15896099,Insuficiente Bajo (0-3)
15907271,Suficientes (5-7)
15907725,Excelentes (9-10)
15908359,Excelentes (9-10)
15909622,Insuficiente Bajo (0-3)
15909986,Excelentes (9-10)
15922099,Excelentes (9-10)
15923937,Notables (7-9)
15929441,Excelentes (9-10)
15935137,Excelentes (9-10)
15946934,Excelentes (9-10)
15950513,Excelentes (9-10)
15953046,Excelentes (9-10)
15959552,Excelentes (9-10)
15959711,Notables (7-9)
15962897,Insuficiente Bajo (0-3)
15968763,Notables (7-9)
15977015,Insuficiente Bajo (0-3)
15984990,Excelentes (9-10)
15985820,Excelentes (9-10)
15999012,Excelentes (9-10)
16001069,Excelentes (9-10)
16001177,Excelentes (9-10)
16011916,Excelentes (9-10)
16027015,Notables (7-9)
16034438,Excelentes (9-10)
16036000,Notables (7-9)
16040928,Excelentes (9-10)
16044746,Notables (7-9)
16059695,Excelentes (9-10)
16060354,Excelentes (9-10)
16060437,Excelentes (9-10)
16064480,Excelentes (9-10)
16066235,Excelentes (9-10)
16068474,Excelentes (9-10)
16074375,Excelentes (9-10)
16075284,Excelentes (9-10)
16075606,Insuficiente Bajo (0-3)
16075619,Notables (7-9)
16075655,Insuficiente Bajo (0-3)
16077061,Excelentes (9-10)
16078112,Excelentes (9-10)
16091088,Excelentes (9-10)
16097749,Excelentes (9-10)
16105036,Excelentes (9-10)
16105228,Insuficiente Bajo (0-3)
16106373,Insuficiente Bajo (0-3)
16109137,Notables (7-9)
16110216,Excelentes (9-10)
16112487,Notables (7-9)
16116126,Notables (7-9)
16116131,Notables (7-9)
16117783,Excelentes (9-10)
16119549,Excelentes (9-10)
16119804,Excelentes (9-10)
16122151,Excelentes (9-10)
16127736,Notables (7-9)
16128493,Insuficiente Bajo (0-3)
16132612,Notables (7-9)
16134982,Excelentes (9-10)
16140518,Excelentes (9-10)
16146904,Excelentes (9-10)
16151975,Excelentes (9-10)
16152053,Excelentes (9-10)
16157618,Excelentes (9-10)
16162015,Excelentes (9-10)
16166606,Insuficiente Bajo (0-3)
16169111,Notables (7-9)
16169145,Excelentes (9-10)
16172109,Excelentes (9-10)
16174382,Notables (7-9)
16175481,Excelentes (9-10)
16175763,Notables (7-9)
16188387,Excelentes (9-10)
16195361,Excelentes (9-10)
16197554,Notables (7-9)
16198382,Excelentes (9-10)
16198827,Insuficiente Bajo (0-3)
16204424,Excelentes (9-10)
16209983,Excelentes (9-10)
16218327,Notables (7-9)
16219907,Excelentes (9-10)
16223030,Excelentes (9-10)
16223789,Excelentes (9-10)
16226623,Excelentes (9-10)
16227372,Excelentes (9-10)
16234816,Suficientes (5-7)
16235230,Insuficiente Bajo (0-3)
16249248,Insuficiente Bajo (0-3)
16251546,Excelentes (9-10)
16253836,Excelentes (9-10)
16255146,Excelentes (9-10)
16257364,Excelentes (9-10)
16257567,Excelentes (9-10)
16260857,Insuficiente Bajo (0-3)
16262996,Insuficiente Bajo (0-3)
16264662,Insuficiente Bajo (0-3)
16270398,Insuficiente Bajo (0-3)
16270556,Excelentes (9-10)
16272738,Excelentes (9-10)
16277379,Excelentes (9-10)
16278781,Excelentes (9-10)
16280942,Insuficiente Bajo (0-3)
16281922,Insuficiente Bajo (0-3)
16287474,Notables (7-9)
16292600,Excelentes (9-10)
16293013,Excelentes (9-10)
16293345,Excelentes (9-10)
16293407,Excelentes (9-10)
16295854,Excelentes (9-10)
16305644,Excelentes (9-10)
16306813,Insuficiente Bajo (0-3)
16307967,Insuficiente Bajo (0-3)
16308005,Insuficiente Bajo (0-3)
16309168,Excelentes (9-10)
16309972,Excelentes (9-10)
16317623,Insuficiente Bajo (0-3)
16319498,Excelentes (9-10)
16327359,Excelentes (9-10)
16327406,Excelentes (9-10)
16341822,Excelentes (9-10)
16342252,Insuficiente Bajo (0-3)
16342266,Excelentes (9-10)
16358569,Notables (7-9)
16359822,Excelentes (9-10)
16370266,Notables (7-9)
16371639,Notables (7-9)
16372552,Excelentes (9-10)
16373692,Excelentes (9-10)
16374861,Excelentes (9-10)
16375266,Notables (7-9)
16376940,Notables (7-9)
16377991,Notables (7-9)
16378030,Insuficiente Bajo (0-3)
16378122,Insuficiente Bajo (0-3)
16378218,Insuficiente Bajo (0-3)
16378837,Insuficiente Bajo (0-3)
16378846,Excelentes (9-10)
16378854,Excelentes (9-10)
16378860,Excelentes (9-10)
16379479,Insuficiente Bajo (0-3)
16379648,Insuficiente Bajo (0-3)
16379658,Insuficiente Bajo (0-3)
16379671,Excelentes (9-10)
16379772,Excelentes (9-10)
16382690,Insuficiente Bajo (0-3)
16384978,Excelentes (9-10)
16385521,Excelentes (9-10)
16385573,Insuficiente Bajo (0-3)
16386018,Excelentes (9-10)
16386147,Notables (7-9)
16386156,Insuficiente Bajo (0-3)
16386158,Insuficiente Bajo (0-3)
16387159,Insuficiente Bajo (0-3)
16388095,Notables (7-9)
16389496,Insuficiente Bajo (0-3)
16393729,Notables (7-9)
16398488,Excelentes (9-10)
16402214,Excelentes (9-10)
16409948,Excelentes (9-10)
16410095,Excelentes (9-10)
16411691,Excelentes (9-10)
16419818,Excelentes (9-10)
16424380,Excelentes (9-10)
16425293,Excelentes (9-10)
16433232,Excelentes (9-10)
16449303,Excelentes (9-10)
16449615,Excelentes (9-10)
16457960,Excelentes (9-10)
16471188,Excelentes (9-10)
16476561,Excelentes (9-10)
16478119,Notables (7-9)
16478602,Excelentes (9-10)
16483920,Notables (7-9)
16486504,Excelentes (9-10)
16486879,Insuficiente Bajo (0-3)
16501647,Excelentes (9-10)
16504514,Notables (7-9)
16517267,Notables (7-9)
16517420,Excelentes (9-10)
16517564,Notables (7-9)
16523911,Excelentes (9-10)
16525141,Notables (7-9)
16531978,Notables (7-9)
16534850,Notables (7-9)
16537660,Excelentes (9-10)
16539985,Excelentes (9-10)
16543166,Excelentes (9-10)
16553196,Notables (7-9)
16553213,Notables (7-9)
16580978,Excelentes (9-10)
16585730,Insuficiente Bajo (0-3)
16585792,Notables (7-9)
16591958,Notables (7-9)
16592467,Excelentes (9-10)
16592689,Notables (7-9)
16593615,Excelentes (9-10)
16597911,Excelentes (9-10)
16599421,Notables (7-9)
16605017,Notables (7-9)
16608404,Excelentes (9-10)
16612772,Excelentes (9-10)
16623742,Notables (7-9)
16624083,Suficientes (5-7)
16642497,Insuficiente Bajo (0-3)
16648902,Notables (7-9)
16668351,Notables (7-9)
16672021,Excelentes (9-10)
16682187,Excelentes (9-10)
16682425,Excelentes (9-10)
16682746,Excelentes (9-10)
16685111,Excelentes (9-10)
16685927,Notables (7-9)
16687083,Excelentes (9-10)
16688770,Notables (7-9)
16690587,Excelentes (9-10)
16697355,Insuficiente Bajo (0-3)
16697440,Excelentes (9-10)
16700580,Excelentes (9-10)
16700592,Excelentes (9-10)
16701270,Excelentes (9-10)
16702659,Excelentes (9-10)
16704193,Excelentes (9-10)
16718567,Excelentes (9-10)
16718731,Excelentes (9-10)
16719324,Excelentes (9-10)
16721576,Notables (7-9)
16732821,Excelentes (9-10)
16733143,Notables (7-9)
16734934,Excelentes (9-10)
16736243,Excelentes (9-10)
16737061,Excelentes (9-10)
16740624,Excelentes (9-10)
16743154,Excelentes (9-10)
16744055,Excelentes (9-10)
16745070,Notables (7-9)
16748294,Excelentes (9-10)
16749058,Excelentes (9-10)
16750931,Excelentes (9-10)
16762460,Excelentes (9-10)
16762820,Notables (7-9)
16772799,Notables (7-9)
16777078,Excelentes (9-10)
16777722,Excelentes (9-10)
16780502,Notables (7-9)
16789407,Excelentes (9-10)
16794153,Notables (7-9)
16800800,Excelentes (9-10)
16802462,Notables (7-9)
16802536,Excelentes (9-10)
16805125,Notables (7-9)
16806770,Insuficiente Bajo (0-3)
16812225,Notables (7-9)
16812583,Notables (7-9)
16819376,Notables (7-9)
16819622,Insuficiente Bajo (0-3)
16842452,Excelentes (9-10)
16852329,Excelentes (9-10)
16852622,Excelentes (9-10)
16856445,Notables (7-9)
16864960,Excelentes (9-10)
16865230,Excelentes (9-10)
16866028,Notables (7-9)
16868660,Suficientes (5-7)
16869002,Excelentes (9-10)
16869344,Insuficiente Bajo (0-3)
16872328,Excelentes (9-10)
16875193,Excelentes (9-10)
16875716,Excelentes (9-10)
16876467,Excelentes (9-10)
16882733,Notables (7-9)
16891365,Excelentes (9-10)
16891845,Excelentes (9-10)
16894142,Suficientes (5-7)
16907802,Excelentes (9-10)
16908827,Notables (7-9)
16909943,Excelentes (9-10)
16919949,Insuficiente Bajo (0-3)
16922240,Excelentes (9-10)
16923644,Excelentes (9-10)
16928256,Excelentes (9-10)
16930276,Excelentes (9-10)
16939915,Excelentes (9-10)
16940499,Suficientes (5-7)
16943785,Excelentes (9-10)
16957961,Insuficiente Bajo (0-3)
16958003,Insuficiente Bajo (0-3)
16958009,Notables (7-9)
16958014,Insuficiente Bajo (0-3)
16958016,Suficientes (5-7)
16958043,Insuficiente Bajo (0-3)
16958105,Notables (7-9)
16958734,Insuficiente Bajo (0-3)
16960221,Excelentes (9-10)
16960789,Insuficiente Bajo (0-3)
16970123,Insuficiente Bajo (0-3)
16986755,Insuficiente Bajo (0-3)
16991632,Notables (7-9)
16993980,Excelentes (9-10)
16995657,Excelentes (9-10)
17004170,Excelentes (9-10)
17004187,Excelentes (9-10)
17004198,Notables (7-9)
17004203,Excelentes (9-10)
17010950,Excelentes (9-10)
17012028,Excelentes (9-10)
17017717,Excelentes (9-10)
17019239,Excelentes (9-10)
17019876,Excelentes (9-10)
17020252,Insuficiente Bajo (0-3)
17020361,Excelentes (9-10)
17026688,Excelentes (9-10)
17027460,Excelentes (9-10)
17029088,Notables (7-9)
17030232,Excelentes (9-10)
17034411,Notables (7-9)
17039209,Excelentes (9-10)
17041460,Excelentes (9-10)
17042853,Excelentes (9-10)
17044186,Notables (7-9)
17044810,Notables (7-9)
17044953,Insuficiente Bajo (0-3)
17046209,Excelentes (9-10)
17050677,Excelentes (9-10)
17052654,Insuficiente Bajo (0-3)
17070772,Excelentes (9-10)
17071189,Excelentes (9-10)
17071473,Insuficiente Bajo (0-3)
17072183,Notables (7-9)
17081279,Insuficiente Bajo (0-3)
17082141,Notables (7-9)
17085278,Excelentes (9-10)
17100681,Insuficiente Bajo (0-3)
17101095,Excelentes (9-10)
17102876,Excelentes (9-10)
17115488,Notables (7-9)
17117682,Notables (7-9)
17121543,Excelentes (9-10)
17121956,Excelentes (9-10)
17122195,Excelentes (9-10)
17128640,Insuficiente Bajo (0-3)
17132303,Excelentes (9-10)
17137241,Excelentes (9-10)
17137501,Insuficiente Bajo (0-3)
17149038,Insuficiente Bajo (0-3)
17150114,Excelentes (9-10)
17152296,Excelentes (9-10)
17152449,Excelentes (9-10)
17154449,Notables (7-9)
17166233,Insuficiente Bajo (0-3)
17174195,Notables (7-9)
17176553,Excelentes (9-10)
17181453,Suficientes (5-7)
17186218,Excelentes (9-10)
17186654,Excelentes (9-10)
17187522,Excelentes (9-10)
17207047,Excelentes (9-10)
17209930,Notables (7-9)
17210787,Insuficiente Bajo (0-3)
17210887,Excelentes (9-10)
17211188,Excelentes (9-10)
17215884,Excelentes (9-10)
17216114,Excelentes (9-10)
17217455,Excelentes (9-10)
17218380,Notables (7-9)
17218653,Notables (7-9)
17220124,Excelentes (9-10)
17220445,Excelentes (9-10)
17227280,Excelentes (9-10)
17229168,Excelentes (9-10)
17229820,Notables (7-9)
17233378,Insuficiente Bajo (0-3)
17235015,Notables (7-9)
17235126,Notables (7-9)
17243123,Excelentes (9-10)
17243915,Excelentes (9-10)
17245845,Insuficiente Bajo (0-3)
17249166,Notables (7-9)
17252208,Excelentes (9-10)
17253251,Insuficiente Bajo (0-3)
17253398,Notables (7-9)
17259098,Excelentes (9-10)
17260689,Insuficiente Bajo (0-3)
17260809,Excelentes (9-10)
17261361,Excelentes (9-10)
17262735,Excelentes (9-10)
17262816,Excelentes (9-10)
17265057,Excelentes (9-10)
17265710,Excelentes (9-10)
17270978,Excelentes (9-10)
17275390,Insuficiente Bajo (0-3)
17276008,Excelentes (9-10)
17279931,Insuficiente Bajo (0-3)
17281949,Excelentes (9-10)
17283206,Excelentes (9-10)
17290335,Excelentes (9-10)
17290371,Excelentes (9-10)
17290470,Notables (7-9)
17290698,Insuficiente Bajo (0-3)
17290980,Excelentes (9-10)
17296867,Notables (7-9)
17299186,Suficientes (5-7)
17300927,Excelentes (9-10)
17301253,Notables (7-9)
17302337,Insuficiente Bajo (0-3)
17305707,Insuficiente Bajo (0-3)
17314117,Insuficiente Bajo (0-3)
17314782,Excelentes (9-10)
17315757,Excelentes (9-10)
17317755,Excelentes (9-10)
17323567,Excelentes (9-10)
17326005,Excelentes (9-10)
17336519,Notables (7-9)
17337052,Excelentes (9-10)
17339781,Excelentes (9-10)
17340053,Suficientes (5-7)
17341376,Excelentes (9-10)
17344825,Excelentes (9-10)
17350033,Notables (7-9)
17351328,Insuficiente Bajo (0-3)
17351552,Excelentes (9-10)
17351876,Insuficiente Bajo (0-3)
17351979,Excelentes (9-10)
17355463,Insuficiente Bajo (0-3)
17355483,Insuficiente Bajo (0-3)
17361082,Notables (7-9)
17362109,Suficientes (5-7)
17374642,Excelentes (9-10)
17374651,Insuficiente Bajo (0-3)
17374654,Insuficiente Bajo (0-3)
17374656,Excelentes (9-10)
17374662,Insuficiente Bajo (0-3)
17374675,Insuficiente Bajo (0-3)
17378294,Excelentes (9-10)
17384199,Excelentes (9-10)
17384311,Excelentes (9-10)
17391816,Excelentes (9-10)
17398411,Notables (7-9)
17400426,Excelentes (9-10)
17401447,Excelentes (9-10)
17401856,Excelentes (9-10)
17403686,Excelentes (9-10)
17404486,Excelentes (9-10)
17404547,Notables (7-9)
