año,mes,tipo_acomodacion,provincia,pais_residencia,pernoctaciones,total_viajeros
2018,Septiembre,apartamentos,Girona,Noruega,5.78,916.0
2018,Septiembre,apartamentos,Girona,Rusia,5.78,11161.0
2018,Septiembre,apartamentos,Girona,Suiza,5.78,1444.0
2018,Septiembre,apartamentos,Girona,Resto de Europa,5.78,3957.0
2018,Septiembre,apartamentos,Girona,Estados Unidos,5.78,832.0
2018,Septiembre,apartamentos,Girona,Resto de América,5.78,2263.0
2018,Septiembre,apartamentos,Girona,Países africanos,5.78,427.0
2018,Septiembre,apartamentos,Girona,Resto del mundo,5.78,5777.0
2019,Abril,hoteles,Girona,España,2.61,149990.0
2019,Abril,hoteles,Girona,No residentes en España,3.09,0.0
2019,Abril,apartamentos,Girona,España,3.18,28350.0
2019,Abril,apartamentos,Girona,Alemania,3.18,4761.0
2019,Abril,apartamentos,Girona,Austria,3.18,0.0
2019,Abril,apartamentos,Girona,Bélgica,3.18,1753.0
2019,Abril,apartamentos,Girona,Dinamarca,3.18,129.0
2019,Abril,apartamentos,Girona,Finlandia,3.18,0.0
2019,Abril,apartamentos,Girona,Francia,3.18,20448.0
2019,Abril,apartamentos,Girona,Grecia,3.18,0.0
2019,Abril,apartamentos,Girona,Irlanda,3.18,227.0
2019,Abril,apartamentos,Girona,Italia,3.18,226.0
2019,Abril,apartamentos,Girona,Luxemburgo,3.18,0.0
2019,Abril,apartamentos,Girona,Países Bajos,3.18,1498.0
2019,Abril,apartamentos,Girona,Polonia,3.18,1000.0
2019,Abril,apartamentos,Girona,Portugal,3.18,13.0
2019,Abril,apartamentos,Girona,Reino Unido,3.18,1281.0
2019,Abril,apartamentos,Girona,República Checa,3.18,0.0
2019,Abril,apartamentos,Girona,Suecia,3.18,25.0
2019,Abril,apartamentos,Girona,Resto de la UE,3.18,2869.0
2019,Abril,apartamentos,Girona,Noruega,3.18,0.0
2019,Abril,apartamentos,Girona,Rusia,3.18,542.0
2019,Abril,apartamentos,Girona,Suiza,3.18,627.0
2019,Abril,apartamentos,Girona,Resto de Europa,3.18,224.0
2019,Abril,apartamentos,Girona,Estados Unidos,3.18,254.0
2019,Abril,apartamentos,Girona,Resto de América,3.18,318.0
2019,Abril,apartamentos,Girona,Países africanos,3.18,237.0
2019,Abril,apartamentos,Girona,Resto del mundo,3.18,1338.0
2019,Agosto,hoteles,Girona,España,2.99,263556.0
2019,Agosto,hoteles,Girona,No residentes en España,4.25,0.0
2019,Agosto,apartamentos,Girona,España,7.98,240595.0
2019,Agosto,apartamentos,Girona,Alemania,7.98,38568.0
2019,Agosto,apartamentos,Girona,Austria,7.98,506.0
2019,Agosto,apartamentos,Girona,Bélgica,7.98,19221.0
2019,Agosto,apartamentos,Girona,Dinamarca,7.98,508.0
2019,Agosto,apartamentos,Girona,Finlandia,7.98,0.0
2019,Agosto,apartamentos,Girona,Francia,7.98,288476.0
2019,Agosto,apartamentos,Girona,Grecia,7.98,72.0
2019,Agosto,apartamentos,Girona,Irlanda,7.98,1390.0
2019,Agosto,apartamentos,Girona,Italia,7.98,33886.0
2019,Agosto,apartamentos,Girona,Luxemburgo,7.98,1123.0
2019,Agosto,apartamentos,Girona,Países Bajos,7.98,59194.0
2019,Agosto,apartamentos,Girona,Polonia,7.98,3500.0
2019,Agosto,apartamentos,Girona,Portugal,7.98,2044.0
2019,Agosto,apartamentos,Girona,Reino Unido,7.98,32650.0
2019,Agosto,apartamentos,Girona,República Checa,7.98,198.0
2019,Agosto,apartamentos,Girona,Suecia,7.98,455.0
2019,Agosto,apartamentos,Girona,Resto de la UE,7.98,2926.0
2019,Agosto,apartamentos,Girona,Noruega,7.98,167.0
2019,Agosto,apartamentos,Girona,Rusia,7.98,6915.0
2019,Agosto,apartamentos,Girona,Suiza,7.98,2190.0
2019,Agosto,apartamentos,Girona,Resto de Europa,7.98,4676.0
2019,Agosto,apartamentos,Girona,Estados Unidos,7.98,2313.0
2019,Agosto,apartamentos,Girona,Resto de América,7.98,1623.0
2019,Agosto,apartamentos,Girona,Países africanos,7.98,1122.0
2019,Agosto,apartamentos,Girona,Resto del mundo,7.98,8972.0
2019,Diciembre,hoteles,Girona,España,1.85,95664.0
2019,Diciembre,hoteles,Girona,No residentes en España,1.96,0.0
2019,Diciembre,apartamentos,Girona,España,2.94,16671.0
2019,Diciembre,apartamentos,Girona,Alemania,2.94,290.0
2019,Diciembre,apartamentos,Girona,Austria,2.94,0.0
2019,Diciembre,apartamentos,Girona,Bélgica,2.94,0.0
2019,Diciembre,apartamentos,Girona,Dinamarca,2.94,0.0
2019,Diciembre,apartamentos,Girona,Finlandia,2.94,0.0
2019,Diciembre,apartamentos,Girona,Francia,2.94,3565.0
2019,Diciembre,apartamentos,Girona,Grecia,2.94,0.0
2019,Diciembre,apartamentos,Girona,Irlanda,2.94,113.0
2019,Diciembre,apartamentos,Girona,Italia,2.94,274.0
2019,Diciembre,apartamentos,Girona,Luxemburgo,2.94,0.0
2019,Diciembre,apartamentos,Girona,Países Bajos,2.94,0.0
2019,Diciembre,apartamentos,Girona,Polonia,2.94,315.0
2019,Diciembre,apartamentos,Girona,Portugal,2.94,78.0
2019,Diciembre,apartamentos,Girona,Reino Unido,2.94,302.0
2019,Diciembre,apartamentos,Girona,República Checa,2.94,0.0
2019,Diciembre,apartamentos,Girona,Suecia,2.94,0.0
2019,Diciembre,apartamentos,Girona,Resto de la UE,2.94,217.0
2019,Diciembre,apartamentos,Girona,Noruega,2.94,0.0
2019,Diciembre,apartamentos,Girona,Rusia,2.94,276.0
2019,Diciembre,apartamentos,Girona,Suiza,2.94,119.0
2019,Diciembre,apartamentos,Girona,Resto de Europa,2.94,110.0
2019,Diciembre,apartamentos,Girona,Estados Unidos,2.94,212.0
2019,Diciembre,apartamentos,Girona,Resto de América,2.94,286.0
2019,Diciembre,apartamentos,Girona,Países africanos,2.94,0.0
2019,Diciembre,apartamentos,Girona,Resto del mundo,2.94,365.0
2019,Enero,hoteles,Girona,España,1.83,62597.0
2019,Enero,hoteles,Girona,No residentes en España,1.86,0.0
2019,Enero,apartamentos,Girona,España,3.15,10461.0
2019,Enero,apartamentos,Girona,Alemania,3.15,1650.0
2019,Enero,apartamentos,Girona,Austria,3.15,0.0
2019,Enero,apartamentos,Girona,Bélgica,3.15,135.0
2019,Enero,apartamentos,Girona,Dinamarca,3.15,0.0
2019,Enero,apartamentos,Girona,Finlandia,3.15,0.0
2019,Enero,apartamentos,Girona,Francia,3.15,1642.0
2019,Enero,apartamentos,Girona,Grecia,3.15,0.0
2019,Enero,apartamentos,Girona,Irlanda,3.15,0.0
2019,Enero,apartamentos,Girona,Italia,3.15,296.0
2019,Enero,apartamentos,Girona,Luxemburgo,3.15,0.0
2019,Enero,apartamentos,Girona,Países Bajos,3.15,102.0
2019,Enero,apartamentos,Girona,Polonia,3.15,351.0
2019,Enero,apartamentos,Girona,Portugal,3.15,0.0
2019,Enero,apartamentos,Girona,Reino Unido,3.15,298.0
2019,Enero,apartamentos,Girona,República Checa,3.15,0.0
2019,Enero,apartamentos,Girona,Suecia,3.15,0.0
2019,Enero,apartamentos,Girona,Resto de la UE,3.15,0.0
2019,Enero,apartamentos,Girona,Noruega,3.15,0.0
2019,Enero,apartamentos,Girona,Rusia,3.15,54.0
2019,Enero,apartamentos,Girona,Suiza,3.15,108.0
2019,Enero,apartamentos,Girona,Resto de Europa,3.15,0.0
2019,Enero,apartamentos,Girona,Estados Unidos,3.15,0.0
2019,Enero,apartamentos,Girona,Resto de América,3.15,80.0
2019,Enero,apartamentos,Girona,Países africanos,3.15,0.0
2019,Enero,apartamentos,Girona,Resto del mundo,3.15,287.0
2019,Febrero,hoteles,Girona,España,1.66,86862.0
2019,Febrero,hoteles,Girona,No residentes en España,2.34,0.0
2019,Febrero,apartamentos,Girona,España,2.84,16560.0
2019,Febrero,apartamentos,Girona,Alemania,2.84,2269.0
2019,Febrero,apartamentos,Girona,Austria,2.84,0.0
2019,Febrero,apartamentos,Girona,Bélgica,2.84,57.0
2019,Febrero,apartamentos,Girona,Dinamarca,2.84,177.0
2019,Febrero,apartamentos,Girona,Finlandia,2.84,120.0
2019,Febrero,apartamentos,Girona,Francia,2.84,3615.0
2019,Febrero,apartamentos,Girona,Grecia,2.84,0.0
2019,Febrero,apartamentos,Girona,Irlanda,2.84,94.0
2019,Febrero,apartamentos,Girona,Italia,2.84,225.0
2019,Febrero,apartamentos,Girona,Luxemburgo,2.84,0.0
2019,Febrero,apartamentos,Girona,Países Bajos,2.84,324.0
2019,Febrero,apartamentos,Girona,Polonia,2.84,361.0
2019,Febrero,apartamentos,Girona,Portugal,2.84,0.0
2019,Febrero,apartamentos,Girona,Reino Unido,2.84,1535.0
2019,Febrero,apartamentos,Girona,República Checa,2.84,0.0
2019,Febrero,apartamentos,Girona,Suecia,2.84,51.0
2019,Febrero,apartamentos,Girona,Resto de la UE,2.84,0.0
2019,Febrero,apartamentos,Girona,Noruega,2.84,166.0
2019,Febrero,apartamentos,Girona,Rusia,2.84,109.0
2019,Febrero,apartamentos,Girona,Suiza,2.84,0.0
2019,Febrero,apartamentos,Girona,Resto de Europa,2.84,0.0
2019,Febrero,apartamentos,Girona,Estados Unidos,2.84,0.0
2019,Febrero,apartamentos,Girona,Resto de América,2.84,286.0
2019,Febrero,apartamentos,Girona,Países africanos,2.84,0.0
2019,Febrero,apartamentos,Girona,Resto del mundo,2.84,359.0
2019,Julio,hoteles,Girona,España,2.61,211371.0
2019,Julio,hoteles,Girona,No residentes en España,4.78,0.0
2019,Julio,apartamentos,Girona,España,7.41,120409.0
2019,Julio,apartamentos,Girona,Alemania,7.41,43136.0
2019,Julio,apartamentos,Girona,Austria,7.41,749.0
2019,Julio,apartamentos,Girona,Bélgica,7.41,33242.0
2019,Julio,apartamentos,Girona,Dinamarca,7.41,3471.0
2019,Julio,apartamentos,Girona,Finlandia,7.41,794.0
2019,Julio,apartamentos,Girona,Francia,7.41,155147.0
2019,Julio,apartamentos,Girona,Grecia,7.41,0.0
2019,Julio,apartamentos,Girona,Irlanda,7.41,2776.0
2019,Julio,apartamentos,Girona,Italia,7.41,17401.0
2019,Julio,apartamentos,Girona,Luxemburgo,7.41,342.0
2019,Julio,apartamentos,Girona,Países Bajos,7.41,84643.0
2019,Julio,apartamentos,Girona,Polonia,7.41,4083.0
2019,Julio,apartamentos,Girona,Portugal,7.41,1218.0
2019,Julio,apartamentos,Girona,Reino Unido,7.41,16852.0
2019,Julio,apartamentos,Girona,República Checa,7.41,1130.0
2019,Julio,apartamentos,Girona,Suecia,7.41,2661.0
2019,Julio,apartamentos,Girona,Resto de la UE,7.41,2766.0
2019,Julio,apartamentos,Girona,Noruega,7.41,2502.0
2019,Julio,apartamentos,Girona,Rusia,7.41,7708.0
2019,Julio,apartamentos,Girona,Suiza,7.41,6126.0
2019,Julio,apartamentos,Girona,Resto de Europa,7.41,3154.0
2019,Julio,apartamentos,Girona,Estados Unidos,7.41,2900.0
2019,Julio,apartamentos,Girona,Resto de América,7.41,1842.0
2019,Julio,apartamentos,Girona,Países africanos,7.41,1051.0
2019,Julio,apartamentos,Girona,Resto del mundo,7.41,11073.0
2019,Junio,hoteles,Girona,España,2.16,205411.0
2019,Junio,hoteles,Girona,No residentes en España,3.95,0.0
2019,Junio,apartamentos,Girona,España,4.89,78082.0
2019,Junio,apartamentos,Girona,Alemania,4.89,27612.0
2019,Junio,apartamentos,Girona,Austria,4.89,160.0
2019,Junio,apartamentos,Girona,Bélgica,4.89,6435.0
2019,Junio,apartamentos,Girona,Dinamarca,4.89,1361.0
2019,Junio,apartamentos,Girona,Finlandia,4.89,738.0
2019,Junio,apartamentos,Girona,Francia,4.89,53343.0
2019,Junio,apartamentos,Girona,Grecia,4.89,47.0
2019,Junio,apartamentos,Girona,Irlanda,4.89,2202.0
2019,Junio,apartamentos,Girona,Italia,4.89,3429.0
2019,Junio,apartamentos,Girona,Luxemburgo,4.89,120.0
2019,Junio,apartamentos,Girona,Países Bajos,4.89,14820.0
2019,Junio,apartamentos,Girona,Polonia,4.89,4195.0
2019,Junio,apartamentos,Girona,Portugal,4.89,818.0
2019,Junio,apartamentos,Girona,Reino Unido,4.89,26557.0
2019,Junio,apartamentos,Girona,República Checa,4.89,456.0
2019,Junio,apartamentos,Girona,Suecia,4.89,2379.0
2019,Junio,apartamentos,Girona,Resto de la UE,4.89,4391.0
2019,Junio,apartamentos,Girona,Noruega,4.89,207.0
2019,Junio,apartamentos,Girona,Rusia,4.89,10707.0
2019,Junio,apartamentos,Girona,Suiza,4.89,2364.0
2019,Junio,apartamentos,Girona,Resto de Europa,4.89,5600.0
2019,Junio,apartamentos,Girona,Estados Unidos,4.89,2152.0
2019,Junio,apartamentos,Girona,Resto de América,4.89,3593.0
2019,Junio,apartamentos,Girona,Países africanos,4.89,433.0
2019,Junio,apartamentos,Girona,Resto del mundo,4.89,2855.0
2019,Marzo,hoteles,Girona,España,2.0,126219.0
2019,Marzo,hoteles,Girona,No residentes en España,2.31,0.0
2019,Marzo,apartamentos,Girona,España,2.8,28951.0
2019,Marzo,apartamentos,Girona,Alemania,2.8,2674.0
2019,Marzo,apartamentos,Girona,Austria,2.8,57.0
2019,Marzo,apartamentos,Girona,Bélgica,2.8,160.0
2019,Marzo,apartamentos,Girona,Dinamarca,2.8,84.0
2019,Marzo,apartamentos,Girona,Finlandia,2.8,0.0
