Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Asturias (Principado De): Costa Verde;Viajero;Residentes en España;1999M02;16.816
Asturias (Principado De): Costa Verde;Viajero;Residentes en España;1999M01;13.276
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2026M05;24.064
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2026M04;13.396
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2026M03;7.359
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2026M02;4.337
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2026M01;4.883
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M12;4.650
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M11;6.947
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M10;15.463
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M09;25.673
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M08;28.538
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M07;25.295
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M06;26.758
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M05;26.305
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M04;17.146
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M03;5.960
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M02;4.185
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2025M01;4.424
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M12;5.394
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M11;6.630
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M10;17.990
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M09;28.653
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M08;24.853
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M07;24.052
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M06;24.340
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M05;24.585
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M04;14.880
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M03;8.539
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M02;4.599
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2024M01;6.169
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M12;3.845
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M11;6.265
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M10;18.017
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M09;30.994
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M08;22.627
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M07;23.019
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M06;26.990
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M05;24.620
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M04;12.590
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M03;5.641
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M02;3.392
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2023M01;2.829
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M12;3.019
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M11;3.935
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M10;13.551
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M09;23.865
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M08;21.072
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M07;19.553
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M06;19.962
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M05;18.146
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M04;9.477
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M03;3.794
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M02;2.463
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2022M01;1.691
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M12;2.407
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M11;3.654
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M10;11.197
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M09;15.323
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M08;11.456
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M07;10.836
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M06;4.774
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M05;1.887
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M04;625
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M03;945
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M02;293
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2021M01;498
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M12;344
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M11;430
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M10;2.138
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M09;3.392
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M08;5.935
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M07;5.825
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M06;.
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M05;.
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M04;0
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M03;1.662
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M02;3.937
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2020M01;3.555
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M12;3.442
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M11;6.890
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M10;11.286
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M09;23.050
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M08;17.872
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M07;21.938
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M06;22.655
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M05;16.638
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M04;10.280
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M03;4.955
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M02;2.737
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2019M01;2.780
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M12;3.020
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M11;4.960
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M10;12.056
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M09;21.871
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M08;19.188
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M07;22.722
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M06;17.648
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M05;19.065
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M04;10.453
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M03;5.306
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M02;2.889
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2018M01;2.527
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M12;2.976
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M11;4.030
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M10;10.395
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M09;17.661
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M08;19.503
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M07;20.075
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M06;16.589
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M05;15.805
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M04;8.407
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M03;4.419
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M02;2.674
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2017M01;2.202
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M12;2.835
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M11;3.919
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M10;10.388
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M09;21.214
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M08;19.078
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M07;18.350
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M06;17.869
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M05;16.158
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M04;8.864
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M03;4.470
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M02;2.517
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2016M01;2.338
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M12;2.898
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M11;5.295
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M10;9.568
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M09;21.597
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M08;21.087
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M07;20.505
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M06;18.932
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M05;14.395
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M04;8.494
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M03;3.560
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M02;2.213
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2015M01;2.317
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M12;2.230
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M11;3.950
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M10;9.698
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M09;19.831
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M08;18.391
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M07;17.568
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M06;15.915
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M05;13.489
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M04;8.552
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M03;3.691
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M02;2.333
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2014M01;1.571
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M12;1.789
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M11;4.983
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M10;8.268
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M09;14.656
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M08;15.339
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M07;14.486
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M06;12.772
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M05;9.785
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M04;5.147
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M03;4.093
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M02;2.090
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2013M01;2.003
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M12;1.369
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M11;2.332
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M10;5.627
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M09;14.300
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M08;13.122
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M07;12.717
Asturias (Principado De): Costa Verde;Viajero;Residentes en el Extranjero;2012M06;9.427
