apartment_id,city,room_type,price_€,availability_30,availability_60,availability_90,availability_365,has_availability_numeric,occupancy_30,occupancy_rate_30,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,rating_above_80
5352903,barcelona,Private room,440.0,0,0,0,200,1,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
14372147,madrid,Private room,250.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
22183318,barcelona,Private room,100.0,0,0,22,245,1,30,100.0,,,,,,,
434195,madrid,Private room,360.0,26,56,86,361,1,4,13.33,92.0,9.0,9.0,9.0,9.0,10.0,True
22453174,barcelona,Entire home/apt,1200.0,12,42,72,159,1,18,60.0,100.0,10.0,10.0,10.0,10.0,10.0,True
5308735,madrid,Private room,410.0,14,32,37,242,1,16,53.33,73.0,7.0,8.0,7.0,8.0,7.0,False
22257331,barcelona,Entire home/apt,3150.0,30,60,90,230,1,0,0.0,,,,,,,
22274891,barcelona,Private room,150.0,6,30,60,331,1,24,80.0,100.0,10.0,10.0,10.0,10.0,10.0,True
22275920,madrid,Private room,650.0,30,60,90,365,1,0,0.0,100.0,10.0,8.0,10.0,10.0,10.0,True
5215853,madrid,Entire home/apt,950.0,0,0,0,237,1,30,100.0,96.0,10.0,10.0,10.0,10.0,10.0,True
15245145,madrid,Private room,220.0,0,0,15,290,1,30,100.0,92.0,9.0,9.0,9.0,9.0,8.0,True
22336078,barcelona,Private room,230.0,0,0,0,0,1,30,100.0,,,,,,,
14719647,barcelona,Entire home/apt,1590.0,10,28,50,217,1,20,66.67,93.0,10.0,9.0,10.0,10.0,10.0,True
7131427,madrid,Private room,350.0,0,0,16,16,1,30,100.0,,,,,,,
14735765,madrid,Entire home/apt,400.0,2,7,9,206,1,28,93.33,92.0,9.0,9.0,9.0,9.0,9.0,True
11396341,barcelona,Private room,1000.0,0,0,0,16,1,30,100.0,80.0,8.0,10.0,9.0,10.0,10.0,False
11395302,barcelona,Entire home/apt,330.0,5,20,21,262,1,25,83.33,100.0,10.0,10.0,10.0,10.0,10.0,True
512737,barcelona,Entire home/apt,1400.0,13,37,67,340,1,17,56.67,97.0,10.0,9.0,9.0,9.0,9.0,True
22606444,barcelona,Entire home/apt,2700.0,0,19,19,19,1,30,100.0,,,,,,,
7173003,barcelona,Private room,150.0,30,54,81,356,1,0,0.0,80.0,9.0,8.0,9.0,9.0,9.0,False
21988327,barcelona,Private room,600.0,30,60,90,365,1,0,0.0,,,,,,,
21878248,barcelona,Entire home/apt,480.0,7,13,30,90,1,23,76.67,90.0,6.0,9.0,10.0,9.0,8.0,True
5958368,barcelona,Entire home/apt,950.0,18,26,31,36,1,12,40.0,86.0,9.0,9.0,9.0,9.0,10.0,True
19869060,barcelona,Entire home/apt,2150.0,29,59,89,364,1,1,3.33,100.0,10.0,10.0,10.0,10.0,10.0,True
16078112,madrid,Entire home/apt,990.0,15,39,62,327,1,15,50.0,97.0,10.0,10.0,10.0,10.0,10.0,True
847735,barcelona,Entire home/apt,1100.0,26,56,86,345,1,4,13.33,89.0,9.0,9.0,10.0,10.0,10.0,True
5093340,barcelona,Private room,300.0,27,31,61,282,1,3,10.0,91.0,9.0,10.0,10.0,9.0,9.0,True
1982900,barcelona,Entire home/apt,1500.0,30,60,90,365,1,0,0.0,95.0,10.0,10.0,10.0,10.0,9.0,True
21903161,madrid,Entire home/apt,1190.0,14,21,21,21,1,16,53.33,100.0,10.0,10.0,10.0,10.0,10.0,True
20212815,madrid,Private room,500.0,0,0,30,30,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
1069572,barcelona,Entire home/apt,770.0,30,52,82,349,1,0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,True
22712557,madrid,Private room,500.0,30,60,90,365,1,0,0.0,,,,,,,
21954705,barcelona,Private room,150.0,12,15,15,17,1,18,60.0,100.0,10.0,10.0,10.0,10.0,10.0,True
22683579,madrid,Private room,200.0,26,56,86,176,1,4,13.33,100.0,10.0,10.0,10.0,10.0,10.0,True
8732880,madrid,Private room,400.0,0,0,0,0,1,30,100.0,95.0,10.0,9.0,10.0,10.0,10.0,True
11128281,madrid,Entire home/apt,680.0,0,0,0,0,1,30,100.0,98.0,10.0,10.0,10.0,10.0,10.0,True
21976850,barcelona,Entire home/apt,500.0,5,13,35,300,1,25,83.33,100.0,10.0,10.0,8.0,10.0,10.0,True
15724662,madrid,Private room,170.0,0,0,0,0,1,30,100.0,98.0,10.0,9.0,10.0,10.0,9.0,True
14130801,barcelona,Entire home/apt,1100.0,0,0,0,0,1,30,100.0,83.0,8.0,8.0,10.0,9.0,9.0,True
19733367,barcelona,Private room,320.0,20,38,68,68,1,10,33.33,100.0,10.0,10.0,10.0,10.0,10.0,True
16040928,madrid,Entire home/apt,700.0,18,48,73,73,1,12,40.0,98.0,10.0,10.0,10.0,10.0,10.0,True
15012271,barcelona,Private room,200.0,0,17,47,322,1,30,100.0,90.0,10.0,10.0,10.0,10.0,10.0,True
1007939,barcelona,Entire home/apt,790.0,26,46,76,283,1,4,13.33,91.0,9.0,9.0,10.0,10.0,10.0,True
8878941,madrid,Private room,620.0,30,60,90,365,1,0,0.0,60.0,10.0,10.0,10.0,10.0,10.0,False
19100186,madrid,Private room,600.0,30,60,90,90,1,0,0.0,,,,,,,
19236201,madrid,Entire home/apt,900.0,29,59,89,364,1,1,3.33,,,,,,,
17871183,madrid,Private room,250.0,0,0,0,233,1,30,100.0,93.0,10.0,8.0,10.0,9.0,9.0,True
3691867,madrid,Entire home/apt,1000.0,16,34,45,320,1,14,46.67,96.0,10.0,10.0,10.0,10.0,10.0,True
3154045,madrid,Entire home/apt,1500.0,14,22,43,297,1,16,53.33,96.0,10.0,10.0,10.0,10.0,10.0,True
18459019,barcelona,Entire home/apt,,14,18,39,299,1,16,53.33,100.0,10.0,10.0,10.0,10.0,10.0,True
17886112,madrid,Entire home/apt,1200.0,9,36,66,338,1,21,70.0,93.0,9.0,9.0,10.0,10.0,10.0,True
9475572,barcelona,Private room,250.0,21,51,81,356,1,9,30.0,92.0,10.0,9.0,9.0,10.0,10.0,True
18247891,madrid,Entire home/apt,440.0,22,52,82,346,1,8,26.67,93.0,10.0,10.0,10.0,9.0,8.0,True
9020920,barcelona,Entire home/apt,1000.0,5,32,62,330,1,25,83.33,69.0,8.0,9.0,8.0,6.0,8.0,False
19064643,madrid,Entire home/apt,600.0,8,27,57,332,1,22,73.33,,,,,,,
20991338,madrid,Entire home/apt,900.0,14,36,62,152,1,16,53.33,93.0,10.0,9.0,10.0,10.0,10.0,True
17132303,madrid,Private room,160.0,1,5,35,125,1,29,96.67,98.0,10.0,10.0,10.0,10.0,9.0,True
2745968,barcelona,Entire home/apt,890.0,28,51,81,81,1,2,6.67,93.0,10.0,10.0,10.0,10.0,10.0,True
17863260,barcelona,Entire home/apt,600.0,0,11,11,11,1,30,100.0,100.0,9.0,10.0,10.0,10.0,10.0,True
10205793,barcelona,Entire home/apt,1500.0,0,0,0,62,1,30,100.0,90.0,9.0,9.0,10.0,10.0,10.0,True
1223803,madrid,Entire home/apt,900.0,0,0,15,290,1,30,100.0,99.0,10.0,10.0,10.0,10.0,10.0,True
21245032,madrid,Private room,410.0,21,51,81,81,1,9,30.0,95.0,10.0,9.0,10.0,10.0,10.0,True
8753004,madrid,Private room,200.0,0,0,0,0,1,30,100.0,80.0,8.0,6.0,9.0,10.0,10.0,False
9485319,madrid,Entire home/apt,550.0,0,17,47,322,1,30,100.0,96.0,10.0,10.0,10.0,10.0,9.0,True
183346,madrid,Private room,300.0,0,0,0,137,1,30,100.0,83.0,9.0,8.0,9.0,10.0,9.0,True
17026688,madrid,Entire home/apt,790.0,22,52,79,354,1,8,26.67,95.0,10.0,9.0,9.0,9.0,10.0,True
18086541,madrid,Private room,300.0,27,57,87,362,1,3,10.0,,,,,,,
21291212,madrid,Entire home/apt,900.0,14,38,68,158,1,16,53.33,95.0,10.0,10.0,10.0,10.0,10.0,True
16750931,barcelona,Private room,550.0,22,30,30,30,1,8,26.67,96.0,10.0,10.0,10.0,10.0,10.0,True
3357564,barcelona,Entire home/apt,1650.0,29,54,80,355,1,1,3.33,80.0,8.0,10.0,8.0,8.0,10.0,False
2981928,barcelona,Private room,700.0,29,59,89,364,1,1,3.33,90.0,9.0,8.0,10.0,10.0,10.0,True
7770648,madrid,Entire home/apt,900.0,2,16,33,266,1,28,93.33,88.0,9.0,9.0,10.0,10.0,10.0,True
9109924,madrid,Entire home/apt,450.0,0,0,0,0,1,30,100.0,95.0,9.0,9.0,10.0,10.0,10.0,True
20516130,madrid,Private room,500.0,18,39,63,102,1,12,40.0,100.0,10.0,10.0,10.0,10.0,10.0,True
20869176,barcelona,Private room,280.0,20,45,75,75,1,10,33.33,100.0,10.0,10.0,10.0,10.0,10.0,True
17505545,barcelona,Private room,700.0,14,29,29,29,1,16,53.33,97.0,10.0,10.0,10.0,10.0,10.0,True
20893685,barcelona,Entire home/apt,1800.0,25,50,80,355,1,5,16.67,40.0,2.0,2.0,4.0,4.0,,False
10444307,barcelona,Private room,300.0,0,0,0,0,1,30,100.0,96.0,10.0,9.0,10.0,10.0,10.0,True
21377448,madrid,Private room,200.0,0,0,0,108,1,30,100.0,83.0,9.0,8.0,9.0,9.0,10.0,True
18513889,madrid,Entire home/apt,710.0,8,34,34,104,1,22,73.33,95.0,9.0,9.0,10.0,10.0,9.0,True
21235199,barcelona,Private room,500.0,3,15,45,46,1,27,90.0,93.0,9.0,10.0,10.0,10.0,9.0,True
4256038,barcelona,Entire home/apt,850.0,16,37,67,311,1,14,46.67,89.0,9.0,9.0,10.0,10.0,10.0,True
1431437,barcelona,Private room,600.0,0,7,37,312,1,30,100.0,95.0,9.0,9.0,10.0,10.0,10.0,True
16097749,barcelona,Private room,480.0,1,11,11,11,1,29,96.67,99.0,10.0,10.0,10.0,10.0,10.0,True
20610286,barcelona,Private room,450.0,30,60,90,90,1,0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,True
20728496,barcelona,Private room,300.0,0,0,0,0,1,30,100.0,,,,,,,
5101904,barcelona,Entire home/apt,1740.0,16,37,63,310,1,14,46.67,95.0,10.0,10.0,10.0,10.0,10.0,True
22188551,barcelona,Private room,400.0,0,0,0,0,1,30,100.0,,,,,,,
6484533,barcelona,Private room,200.0,28,58,88,204,1,2,6.67,99.0,10.0,10.0,10.0,10.0,10.0,True
20829122,barcelona,Private room,250.0,30,60,90,365,1,0,0.0,,,,,,,
4478098,barcelona,Private room,290.0,12,36,61,328,1,18,60.0,83.0,8.0,9.0,9.0,9.0,10.0,True
22291462,barcelona,Private room,370.0,25,55,85,86,1,5,16.67,,,,,,,
15348862,barcelona,Entire home/apt,1690.0,23,53,83,84,1,7,23.33,89.0,9.0,8.0,9.0,9.0,9.0,True
11272667,barcelona,Entire home/apt,690.0,22,42,60,308,1,8,26.67,92.0,10.0,9.0,10.0,10.0,10.0,True
4603821,barcelona,Private room,600.0,26,56,86,107,1,4,13.33,98.0,10.0,9.0,10.0,10.0,10.0,True
17301253,barcelona,Entire home/apt,2500.0,26,53,83,347,1,4,13.33,89.0,9.0,10.0,10.0,10.0,9.0,True
4577798,barcelona,Private room,300.0,28,58,88,363,1,2,6.67,91.0,9.0,9.0,10.0,10.0,9.0,True
22351337,barcelona,Entire home/apt,,30,60,90,365,1,0,0.0,,,,,,,
18814449,barcelona,Private room,480.0,0,0,0,0,1,30,100.0,88.0,9.0,9.0,10.0,10.0,9.0,True
3012071,barcelona,Entire home/apt,600.0,0,0,0,0,1,30,100.0,97.0,10.0,10.0,10.0,10.0,9.0,True
2476666,barcelona,Entire home/apt,1290.0,11,29,59,304,1,19,63.33,88.0,9.0,10.0,9.0,10.0,9.0,True
19880625,barcelona,Private room,380.0,10,18,27,28,1,20,66.67,98.0,10.0,10.0,10.0,10.0,10.0,True
468912,barcelona,Private room,350.0,24,42,54,317,1,6,20.0,94.0,10.0,9.0,10.0,10.0,10.0,True
15935137,barcelona,Entire home/apt,850.0,17,41,58,197,1,13,43.33,98.0,10.0,10.0,10.0,10.0,10.0,True
975297,barcelona,Private room,800.0,23,53,83,284,1,7,23.33,89.0,9.0,9.0,10.0,9.0,10.0,True
425639,barcelona,Entire home/apt,3980.0,20,50,80,300,1,10,33.33,94.0,10.0,9.0,10.0,10.0,9.0,True
824609,barcelona,Entire home/apt,1500.0,2,2,2,253,1,28,93.33,100.0,10.0,10.0,10.0,10.0,10.0,True
13709585,barcelona,Private room,400.0,30,60,90,365,1,0,0.0,92.0,10.0,9.0,10.0,10.0,10.0,True
20264259,barcelona,Private room,170.0,0,0,0,248,1,30,100.0,84.0,9.0,9.0,9.0,9.0,8.0,True
20220009,barcelona,Private room,450.0,0,0,0,0,1,30,100.0,80.0,7.0,7.0,9.0,9.0,10.0,False
19425693,barcelona,Private room,700.0,30,60,90,365,1,0,0.0,67.0,8.0,6.0,9.0,9.0,10.0,False
11807327,barcelona,Entire home/apt,1700.0,20,47,72,308,1,10,33.33,93.0,9.0,10.0,10.0,10.0,10.0,True
6235783,barcelona,Entire home/apt,910.0,20,38,67,305,1,10,33.33,86.0,9.0,9.0,10.0,10.0,10.0,True
3916107,barcelona,Private room,250.0,0,0,0,0,1,30,100.0,,,,,,,
21296007,barcelona,Entire home/apt,750.0,8,11,14,243,1,22,73.33,84.0,10.0,8.0,9.0,8.0,9.0,True
128463,barcelona,Private room,300.0,3,16,28,264,1,27,90.0,97.0,10.0,10.0,10.0,10.0,9.0,True
20652796,barcelona,Entire home/apt,600.0,2,8,14,219,1,28,93.33,95.0,10.0,9.0,10.0,10.0,10.0,True
8099448,barcelona,Private room,250.0,29,59,89,364,1,1,3.33,100.0,10.0,10.0,10.0,10.0,9.0,True
5285496,barcelona,Private room,440.0,0,0,7,7,1,30,100.0,99.0,10.0,10.0,10.0,10.0,10.0,True
14436579,barcelona,Private room,400.0,3,16,43,44,1,27,90.0,92.0,9.0,10.0,10.0,10.0,10.0,True
13559786,barcelona,Private room,360.0,0,0,0,202,1,30,100.0,96.0,9.0,9.0,10.0,10.0,9.0,True
22531387,barcelona,Private room,150.0,1,18,33,300,1,29,96.67,96.0,9.0,10.0,10.0,10.0,9.0,True
18499053,barcelona,Private room,690.0,0,6,21,21,1,30,100.0,,,,,,,
16235230,barcelona,Entire home/apt,1000.0,28,58,88,88,1,2,6.67,,,,,,,
3797696,barcelona,Entire home/apt,2500.0,14,36,58,174,1,16,53.33,92.0,10.0,9.0,9.0,9.0,10.0,True
20454998,barcelona,Entire home/apt,600.0,0,0,0,0,1,30,100.0,40.0,2.0,2.0,4.0,4.0,4.0,False
16880095,barcelona,Entire home/apt,,30,60,90,365,1,0,0.0,,,,,,,
18970138,barcelona,Private room,900.0,0,0,0,0,1,30,100.0,,,,,,,
19399865,barcelona,Private room,410.0,4,32,62,153,1,26,86.67,91.0,9.0,9.0,10.0,9.0,10.0,True
22484107,barcelona,Private room,300.0,0,0,30,299,1,30,100.0,,,,,,,
14521196,barcelona,Entire home/apt,800.0,24,54,84,359,1,6,20.0,95.0,10.0,10.0,10.0,10.0,9.0,True
16891845,barcelona,Private room,250.0,23,51,77,352,1,7,23.33,95.0,10.0,9.0,10.0,10.0,10.0,True
16374861,barcelona,Private room,290.0,19,30,51,306,1,11,36.67,91.0,9.0,9.0,10.0,9.0,9.0,True
7968185,barcelona,Shared room,250.0,30,60,90,365,1,0,0.0,90.0,9.0,10.0,10.0,10.0,10.0,True
24193821,madrid,Private room,280.0,0,0,10,255,1,30,100.0,,,,,,,
22931059,barcelona,Private room,550.0,29,59,89,179,1,1,3.33,,,,,,,
893052,barcelona,Entire home/apt,1000.0,8,22,52,227,1,22,73.33,90.0,9.0,9.0,9.0,9.0,10.0,True
13323154,madrid,Entire home/apt,1500.0,9,22,32,153,1,21,70.0,,,,,,,
7899727,barcelona,Entire home/apt,800.0,1,7,13,250,1,29,96.67,94.0,10.0,10.0,10.0,10.0,8.0,True
19996169,madrid,Entire home/apt,990.0,16,34,58,146,1,14,46.67,99.0,10.0,10.0,10.0,10.0,10.0,True
22445819,barcelona,Entire home/apt,750.0,4,6,19,52,1,26,86.67,100.0,8.0,10.0,10.0,10.0,6.0,True
20800393,barcelona,Private room,400.0,7,13,13,48,1,23,76.67,97.0,10.0,10.0,10.0,10.0,10.0,True
22218688,barcelona,Private room,270.0,9,38,65,340,1,21,70.0,97.0,10.0,9.0,10.0,10.0,9.0,True
6902570,barcelona,Private room,150.0,13,43,63,63,1,17,56.67,83.0,9.0,9.0,9.0,9.0,9.0,True
24128845,barcelona,Private room,550.0,14,21,51,326,1,16,53.33,,,,,,,
22624722,madrid,Private room,150.0,0,0,0,0,1,30,100.0,,,,,,,
4970202,barcelona,Entire home/apt,,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
13837974,madrid,Entire home/apt,900.0,0,0,2,194,1,30,100.0,94.0,10.0,9.0,10.0,10.0,10.0,True
23967982,barcelona,Private room,220.0,11,28,28,28,1,19,63.33,,,,,,,
18186105,madrid,Private room,370.0,0,0,10,285,1,30,100.0,,,,,,,
11255910,madrid,Entire home/apt,890.0,2,15,26,273,1,28,93.33,97.0,10.0,10.0,10.0,10.0,10.0,True
8011996,barcelona,Entire home/apt,1000.0,30,60,90,206,1,0,0.0,,,,,,,
22317034,madrid,Entire home/apt,1100.0,1,18,28,236,1,29,96.67,,,,,,,
20687026,madrid,Private room,250.0,0,0,0,256,1,30,100.0,,,,,,,
4927700,madrid,Private room,140.0,16,46,76,76,1,14,46.67,94.0,10.0,10.0,10.0,10.0,9.0,True
9022672,madrid,Private room,240.0,8,33,56,327,1,22,73.33,95.0,10.0,10.0,10.0,10.0,10.0,True
13949490,barcelona,Private room,1300.0,0,0,0,0,1,30,100.0,,,,,,,
23531444,madrid,Entire home/apt,790.0,5,31,58,224,1,25,83.33,,,,,,,
5146545,madrid,Entire home/apt,800.0,5,6,6,229,1,25,83.33,100.0,10.0,10.0,10.0,10.0,9.0,True
5155124,madrid,Entire home/apt,1250.0,7,7,23,220,1,23,76.67,99.0,10.0,10.0,10.0,10.0,10.0,True
23512897,barcelona,Entire home/apt,1800.0,5,35,65,220,1,25,83.33,,,,,,,
14854074,madrid,Entire home/apt,900.0,10,38,46,121,1,20,66.67,96.0,10.0,10.0,10.0,10.0,10.0,True
24200381,madrid,Entire home/apt,1500.0,16,46,76,166,1,14,46.67,,,,,,,
11524534,barcelona,Entire home/apt,1100.0,0,0,10,62,1,30,100.0,90.0,9.0,9.0,10.0,10.0,9.0,True
23492482,barcelona,Private room,210.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,6.0,6.0,10.0,True
19757876,barcelona,Private room,350.0,2,2,2,2,1,28,93.33,100.0,10.0,10.0,10.0,10.0,10.0,True
738837,madrid,Entire home/apt,480.0,1,12,27,27,1,29,96.67,92.0,9.0,9.0,9.0,10.0,9.0,True
17840271,barcelona,Entire home/apt,1250.0,13,36,63,296,1,17,56.67,,,,,,,
18280608,madrid,Private room,350.0,0,0,0,270,1,30,100.0,,,,,,,
121210,barcelona,Private room,510.0,13,38,68,68,1,17,56.67,89.0,9.0,9.0,9.0,9.0,9.0,True
23479016,barcelona,Entire home/apt,1000.0,0,3,10,153,1,30,100.0,,,,,,,
11397725,barcelona,Private room,200.0,27,57,87,87,1,3,10.0,,,,,,,
18761553,madrid,Entire home/apt,600.0,17,47,71,346,1,13,43.33,80.0,8.0,8.0,8.0,8.0,8.0,False
9421526,madrid,Entire home/apt,700.0,9,12,12,107,1,21,70.0,94.0,10.0,10.0,10.0,9.0,10.0,True
590991,barcelona,Private room,800.0,30,60,90,365,1,0,0.0,100.0,8.0,8.0,10.0,10.0,10.0,True
2061434,barcelona,Private room,500.0,30,60,90,365,1,0,0.0,,,,,,,
16736243,barcelona,Private room,650.0,15,45,75,350,1,15,50.0,100.0,10.0,10.0,10.0,10.0,10.0,True
17690702,madrid,Entire home/apt,990.0,0,11,41,131,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
11385718,barcelona,Entire home/apt,800.0,0,0,0,0,1,30,100.0,,,,,,,
22827153,madrid,Entire home/apt,1670.0,16,41,71,154,1,14,46.67,,,,,,,
1406158,barcelona,Entire home/apt,3200.0,8,23,42,275,1,22,73.33,,,,,,,
14443970,barcelona,Private room,370.0,0,0,0,0,1,30,100.0,82.0,9.0,8.0,9.0,8.0,10.0,True
20304887,madrid,Entire home/apt,1250.0,12,24,44,44,1,18,60.0,97.0,10.0,10.0,10.0,10.0,10.0,True
24195458,barcelona,Private room,250.0,12,14,14,14,1,18,60.0,,,,,,,
1870994,madrid,Entire home/apt,560.0,1,3,9,12,1,29,96.67,92.0,10.0,9.0,10.0,10.0,10.0,True
5123133,madrid,Entire home/apt,550.0,0,0,0,254,1,30,100.0,93.0,9.0,9.0,10.0,10.0,10.0,True
13945319,barcelona,Private room,370.0,0,1,18,290,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
13905674,madrid,Private room,200.0,20,50,77,167,1,10,33.33,87.0,9.0,9.0,9.0,9.0,9.0,True
23958253,barcelona,Entire home/apt,990.0,30,60,90,365,1,0,0.0,,,,,,,
13269213,barcelona,Private room,300.0,0,4,14,44,1,30,100.0,95.0,10.0,10.0,10.0,10.0,10.0,True
11897324,barcelona,Entire home/apt,2700.0,19,48,63,315,1,11,36.67,100.0,10.0,10.0,9.0,10.0,10.0,True
13632109,madrid,Private room,290.0,8,24,47,299,1,22,73.33,94.0,10.0,10.0,10.0,10.0,9.0,True
10763645,barcelona,Entire home/apt,1950.0,4,20,25,254,1,26,86.67,90.0,10.0,9.0,10.0,9.0,9.0,True
23955335,barcelona,Private room,300.0,4,27,57,332,1,26,86.67,,,,,,,
7980877,barcelona,Private room,330.0,0,9,39,314,1,30,100.0,93.0,10.0,7.0,9.0,10.0,8.0,True
8215879,barcelona,Entire home/apt,950.0,3,10,23,278,1,27,90.0,80.0,10.0,9.0,10.0,9.0,8.0,False
23197632,madrid,Private room,270.0,12,42,72,347,1,18,60.0,,,,,,,
5897260,madrid,Entire home/apt,850.0,11,41,71,346,1,19,63.33,87.0,9.0,10.0,9.0,9.0,10.0,True
22168696,barcelona,Private room,210.0,0,0,0,0,1,30,100.0,,,,,,,
10288055,madrid,Private room,280.0,18,26,26,249,1,12,40.0,98.0,10.0,10.0,10.0,10.0,10.0,True
21874792,madrid,Entire home/apt,1800.0,16,46,76,343,1,14,46.67,,,,,,,
6890369,barcelona,Entire home/apt,960.0,0,0,0,0,1,30,100.0,93.0,9.0,9.0,9.0,10.0,10.0,True
17211188,barcelona,Entire home/apt,1000.0,9,26,49,131,1,21,70.0,100.0,10.0,9.0,10.0,10.0,10.0,True
10902660,madrid,Private room,170.0,7,17,47,137,1,23,76.67,98.0,10.0,10.0,10.0,10.0,9.0,True
7489589,barcelona,Private room,300.0,17,34,34,255,1,13,43.33,88.0,9.0,9.0,10.0,10.0,10.0,True
19172034,barcelona,Entire home/apt,5000.0,10,40,70,341,1,20,66.67,,,,,,,
19461678,madrid,Entire home/apt,450.0,21,51,76,351,1,9,30.0,92.0,9.0,8.0,10.0,9.0,9.0,True
576550,barcelona,Entire home/apt,3300.0,11,33,48,179,1,19,63.33,85.0,8.0,8.0,9.0,9.0,9.0,True
20265530,madrid,Private room,240.0,1,1,10,10,1,29,96.67,100.0,10.0,10.0,10.0,10.0,10.0,True
23162172,barcelona,Entire home/apt,250.0,1,9,21,126,1,29,96.67,93.0,9.0,9.0,9.0,10.0,8.0,True
10749658,madrid,Private room,490.0,5,35,65,340,1,25,83.33,95.0,10.0,10.0,10.0,10.0,10.0,True
19429639,barcelona,Entire home/apt,550.0,1,8,22,80,1,29,96.67,88.0,10.0,9.0,10.0,10.0,8.0,True
21384524,madrid,Private room,240.0,0,0,0,0,1,30,100.0,83.0,9.0,8.0,9.0,9.0,10.0,True
21402384,madrid,Entire home/apt,650.0,10,18,48,135,1,20,66.67,98.0,10.0,10.0,10.0,10.0,10.0,True
23934983,madrid,Private room,300.0,0,0,0,36,1,30,100.0,,,,,,,
8747669,barcelona,Entire home/apt,730.0,30,57,87,362,1,0,0.0,,,,,,,
19008702,madrid,Private room,400.0,24,54,84,84,1,6,20.0,98.0,10.0,10.0,10.0,10.0,10.0,True
23261344,barcelona,Entire home/apt,1990.0,10,40,50,50,1,20,66.67,,,,,,,
16534850,barcelona,Private room,320.0,6,26,56,319,1,24,80.0,88.0,9.0,10.0,9.0,10.0,10.0,True
23913151,madrid,Entire home/apt,800.0,2,22,52,327,1,28,93.33,,,,,,,
16280942,barcelona,Shared room,350.0,28,58,88,88,1,2,6.67,,,,,,,
10646217,madrid,Entire home/apt,1500.0,10,28,49,213,1,20,66.67,80.0,10.0,8.0,10.0,8.0,10.0,False
21480621,madrid,Entire home/apt,780.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
3699971,barcelona,Private room,300.0,0,0,0,0,1,30,100.0,88.0,8.0,8.0,9.0,9.0,10.0,True
19386220,barcelona,Private room,340.0,5,5,31,306,1,25,83.33,85.0,9.0,8.0,10.0,9.0,9.0,True
19205820,barcelona,Entire home/apt,1000.0,0,0,0,0,1,30,100.0,100.0,10.0,10.0,10.0,10.0,10.0,True
23219771,barcelona,Private room,200.0,11,41,71,346,1,19,63.33,90.0,9.0,7.0,10.0,10.0,9.0,True
7338332,barcelona,Entire home/apt,690.0,0,0,0,0,1,30,100.0,87.0,9.0,10.0,10.0,10.0,10.0,True
18382530,barcelona,Private room,410.0,4,17,33,123,1,26,86.67,96.0,10.0,10.0,10.0,10.0,9.0,True
6573592,barcelona,Private room,280.0,0,3,9,204,1,30,100.0,90.0,9.0,9.0,10.0,10.0,10.0,True
16122151,madrid,Entire home/apt,1550.0,7,25,48,96,1,23,76.67,97.0,10.0,10.0,10.0,10.0,9.0,True
1318990,madrid,Entire home/apt,2500.0,9,9,9,110,1,21,70.0,55.0,6.0,6.0,5.0,7.0,8.0,False
20907153,madrid,Entire home/apt,420.0,9,15,32,302,1,21,70.0,98.0,10.0,10.0,10.0,10.0,10.0,True
20893982,madrid,Entire home/apt,690.0,5,13,26,104,1,25,83.33,91.0,10.0,9.0,10.0,10.0,10.0,True
20552088,madrid,Private room,200.0,2,20,43,84,1,28,93.33,85.0,9.0,9.0,9.0,7.0,9.0,True
22024396,barcelona,Entire home/apt,750.0,0,0,0,138,1,30,100.0,,,,,,,
20512809,barcelona,Entire home/apt,1200.0,5,25,45,190,1,25,83.33,85.0,9.0,10.0,8.0,10.0,8.0,True
1580437,barcelona,Entire home/apt,950.0,1,2,8,87,1,29,96.67,95.0,10.0,10.0,10.0,10.0,9.0,True
7200873,madrid,Entire home/apt,900.0,14,41,71,251,1,16,53.33,91.0,9.0,9.0,10.0,10.0,9.0,True
21946944,madrid,Private room,200.0,6,17,17,17,1,24,80.0,98.0,10.0,10.0,10.0,10.0,9.0,True
22995415,madrid,Entire home/apt,970.0,16,42,66,148,1,14,46.67,20.0,2.0,2.0,4.0,2.0,10.0,False
20976307,barcelona,Private room,290.0,0,0,0,0,1,30,100.0,87.0,9.0,7.0,10.0,10.0,10.0,True
12869712,madrid,Entire home/apt,890.0,2,4,8,239,1,28,93.33,99.0,10.0,10.0,10.0,10.0,10.0,True
13768289,barcelona,Private room,260.0,0,0,0,0,1,30,100.0,90.0,9.0,9.0,9.0,9.0,8.0,True
679664,barcelona,Private room,550.0,30,60,90,365,1,0,0.0,95.0,10.0,10.0,10.0,10.0,9.0,True
7710206,madrid,Entire home/apt,1200.0,0,0,0,0,1,30,100.0,,,,,,,
