Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M12;2.502
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M11;5.293
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M10;10.704
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M09;10.869
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M08;8.743
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M07;10.569
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M06;9.142
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M05;11.464
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M04;10.587
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M03;5.957
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M02;3.469
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2025M01;4.003
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M12;2.018
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M11;5.688
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M10;13.339
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M09;12.782
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M08;10.604
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M07;10.246
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M06;11.118
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M05;10.712
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M04;9.859
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M03;7.590
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M02;2.810
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2024M01;2.618
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M12;1.476
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M11;3.826
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M10;12.177
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M09;11.248
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M08;8.484
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M07;10.488
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M06;9.626
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M05;9.627
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M04;7.686
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M03;6.062
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M02;2.982
Andalucía: Costa Tropical (Granada);Viajero;Residentes en el Extranjero;2023M01;2.249
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M12;35.226
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M11;27.935
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M10;48.444
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M09;89.281
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M08;158.143
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M07;154.749
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M06;106.176
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M05;67.789
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M04;64.232
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M03;43.084
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M02;29.046
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2025M01;15.762
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M12;26.441
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M11;28.944
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M10;29.908
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M09;75.926
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M08;141.059
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M07;132.347
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M06;81.052
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M05;51.567
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M04;36.906
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M03;32.623
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M02;13.358
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2024M01;10.269
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M12;11.598
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M11;15.325
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M10;27.143
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M09;76.483
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M08;136.493
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M07;119.800
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M06;68.443
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M05;40.226
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M04;48.311
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M03;20.169
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M02;19.284
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en España;2023M01;12.809
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M12;12.701
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M11;34.659
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M10;71.358
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M09;65.856
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M08;51.567
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M07;52.735
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M06;52.753
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M05;59.609
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M04;52.946
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M03;41.490
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M02;26.579
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2025M01;22.171
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M12;12.931
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M11;43.344
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M10;88.869
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M09;71.047
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M08;58.470
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M07;49.972
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M06;58.502
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M05;55.909
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M04;47.239
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M03;49.493
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M02;20.257
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2024M01;17.116
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M12;7.212
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M11;23.396
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M10;67.221
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M09;58.222
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M08;49.384
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M07;48.557
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M06;50.829
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M05;50.609
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M04;41.711
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M03;23.807
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M02;14.716
Andalucía: Costa Tropical (Granada);Pernoctaciones;Residentes en el Extranjero;2023M01;10.372
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M12;6.770
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M11;6.153
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M10;34.173
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M09;87.335
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M08;107.090
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M07;110.499
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M06;92.863
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M05;74.152
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M04;48.961
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M03;19.739
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M02;15.463
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2025M01;3.991
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M12;9.149
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M11;11.938
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M10;32.458
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M09;76.475
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M08;102.433
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M07;100.972
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M06;88.294
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M05;76.808
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M04;45.048
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M03;37.211
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M02;14.362
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2024M01;5.204
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M12;8.807
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M11;10.545
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M10;35.739
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M09;75.833
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M08;116.453
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M07;109.446
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M06;83.240
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M05;63.691
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M04;57.934
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M03;22.482
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M02;12.458
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en España;2023M01;3.663
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M12;2.169
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M11;3.652
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M10;17.836
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M09;37.631
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M08;47.359
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M07;35.078
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M06;42.551
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M05;29.582
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M04;27.344
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M03;7.656
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M02;3.861
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2025M01;2.311
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M12;2.802
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M11;7.519
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M10;19.827
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M09;41.796
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M08;42.792
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M07;32.955
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M06;37.275
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M05;28.288
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M04;23.256
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M03;11.022
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M02;3.220
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2024M01;2.700
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M12;3.266
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M11;5.763
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M10;24.346
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M09;38.220
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M08;38.608
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M07;28.436
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M06;37.217
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M05;25.213
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M04;21.087
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M03;6.267
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M02;3.144
Andalucía: Costa De La Luz (Huelva);Viajero;Residentes en el Extranjero;2023M01;2.621
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M12;14.045
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M11;13.960
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M10;87.280
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M09;298.753
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M08;436.428
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M07;443.588
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M06;295.362
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M05;236.805
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M04;157.461
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M03;87.472
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M02;51.529
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2025M01;8.123
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2024M12;17.941
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2024M11;25.306
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2024M10;90.660
Andalucía: Costa De La Luz (Huelva);Pernoctaciones;Residentes en España;2024M09;279.389
