Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
10037 Cáceres;Pernoctaciones;Residentes en España;2024M09;36.286
10037 Cáceres;Pernoctaciones;Residentes en España;2024M08;38.403
10037 Cáceres;Pernoctaciones;Residentes en España;2024M07;30.354
10037 Cáceres;Pernoctaciones;Residentes en España;2024M06;32.194
10037 Cáceres;Pernoctaciones;Residentes en España;2024M05;38.393
10037 Cáceres;Pernoctaciones;Residentes en España;2024M04;35.300
10037 Cáceres;Pernoctaciones;Residentes en España;2024M03;36.415
10037 Cáceres;Pernoctaciones;Residentes en España;2024M02;29.225
10037 Cáceres;Pernoctaciones;Residentes en España;2024M01;23.614
10037 Cáceres;Pernoctaciones;Residentes en España;2023M12;28.138
10037 Cáceres;Pernoctaciones;Residentes en España;2023M11;30.499
10037 Cáceres;Pernoctaciones;Residentes en España;2023M10;33.624
10037 Cáceres;Pernoctaciones;Residentes en España;2023M09;35.351
10037 Cáceres;Pernoctaciones;Residentes en España;2023M08;35.335
10037 Cáceres;Pernoctaciones;Residentes en España;2023M07;29.207
10037 Cáceres;Pernoctaciones;Residentes en España;2023M06;29.466
10037 Cáceres;Pernoctaciones;Residentes en España;2023M05;35.558
10037 Cáceres;Pernoctaciones;Residentes en España;2023M04;39.455
10037 Cáceres;Pernoctaciones;Residentes en España;2023M03;33.015
10037 Cáceres;Pernoctaciones;Residentes en España;2023M02;25.883
10037 Cáceres;Pernoctaciones;Residentes en España;2023M01;26.211
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M12;5.585
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M11;6.993
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M10;9.808
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M09;10.249
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M08;9.325
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M07;8.963
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M06;9.131
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M05;10.511
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M04;9.213
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M03;6.302
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M02;4.518
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2025M01;5.235
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M12;4.696
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M11;5.867
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M10;9.299
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M09;8.473
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M08;10.183
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M07;8.509
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M06;8.723
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M05;9.707
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M04;8.923
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M03;6.991
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M02;4.156
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2024M01;3.954
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M12;4.015
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M11;6.575
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M10;9.199
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M09;8.277
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M08;10.656
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M07;6.993
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M06;6.538
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M05;12.099
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M04;10.064
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M03;6.384
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M02;6.013
10037 Cáceres;Pernoctaciones;Residentes en el Extranjero;2023M01;3.458
10148 Plasencia;Viajero;Residentes en España;2025M12;5.232
10148 Plasencia;Viajero;Residentes en España;2025M11;6.066
10148 Plasencia;Viajero;Residentes en España;2025M10;7.222
10148 Plasencia;Viajero;Residentes en España;2025M09;6.241
10148 Plasencia;Viajero;Residentes en España;2025M08;7.305
10148 Plasencia;Viajero;Residentes en España;2025M07;7.140
10148 Plasencia;Viajero;Residentes en España;2025M06;7.194
10148 Plasencia;Viajero;Residentes en España;2025M05;7.108
10148 Plasencia;Viajero;Residentes en España;2025M04;7.560
10148 Plasencia;Viajero;Residentes en España;2025M03;6.031
10148 Plasencia;Viajero;Residentes en España;2025M02;5.082
10148 Plasencia;Viajero;Residentes en España;2025M01;4.619
10148 Plasencia;Viajero;Residentes en España;2024M12;4.646
10148 Plasencia;Viajero;Residentes en España;2024M11;5.616
10148 Plasencia;Viajero;Residentes en España;2024M10;6.536
10148 Plasencia;Viajero;Residentes en España;2024M09;7.278
10148 Plasencia;Viajero;Residentes en España;2024M08;9.045
10148 Plasencia;Viajero;Residentes en España;2024M07;6.479
10148 Plasencia;Viajero;Residentes en España;2024M06;6.182
10148 Plasencia;Viajero;Residentes en España;2024M05;7.794
10148 Plasencia;Viajero;Residentes en España;2024M04;7.299
10148 Plasencia;Viajero;Residentes en España;2024M03;6.622
10148 Plasencia;Viajero;Residentes en España;2024M02;5.252
10148 Plasencia;Viajero;Residentes en España;2024M01;4.387
10148 Plasencia;Viajero;Residentes en España;2023M12;5.426
10148 Plasencia;Viajero;Residentes en España;2023M11;5.656
10148 Plasencia;Viajero;Residentes en España;2023M10;6.444
10148 Plasencia;Viajero;Residentes en España;2023M09;7.483
10148 Plasencia;Viajero;Residentes en España;2023M08;9.087
10148 Plasencia;Viajero;Residentes en España;2023M07;6.576
10148 Plasencia;Viajero;Residentes en España;2023M06;7.519
10148 Plasencia;Viajero;Residentes en España;2023M05;6.952
10148 Plasencia;Viajero;Residentes en España;2023M04;7.445
10148 Plasencia;Viajero;Residentes en España;2023M03;7.752
10148 Plasencia;Viajero;Residentes en España;2023M02;5.087
10148 Plasencia;Viajero;Residentes en España;2023M01;3.868
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M12;390
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M11;481
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M10;1.112
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M09;1.074
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M08;1.014
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M07;1.028
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M06;883
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M05;1.291
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M04;1.341
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M03;659
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M02;440
10148 Plasencia;Viajero;Residentes en el Extranjero;2025M01;565
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M12;693
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M11;721
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M10;1.216
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M09;1.592
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M08;1.164
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M07;1.045
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M06;978
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M05;1.383
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M04;1.052
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M03;603
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M02;561
10148 Plasencia;Viajero;Residentes en el Extranjero;2024M01;465
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M12;492
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M11;626
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M10;1.054
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M09;1.123
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M08;1.100
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M07;1.007
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M06;893
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M05;1.266
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M04;1.220
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M03;474
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M02;225
10148 Plasencia;Viajero;Residentes en el Extranjero;2023M01;516
10148 Plasencia;Pernoctaciones;Residentes en España;2025M12;10.389
10148 Plasencia;Pernoctaciones;Residentes en España;2025M11;11.295
10148 Plasencia;Pernoctaciones;Residentes en España;2025M10;14.723
10148 Plasencia;Pernoctaciones;Residentes en España;2025M09;14.217
10148 Plasencia;Pernoctaciones;Residentes en España;2025M08;14.502
10148 Plasencia;Pernoctaciones;Residentes en España;2025M07;13.758
10148 Plasencia;Pernoctaciones;Residentes en España;2025M06;15.238
10148 Plasencia;Pernoctaciones;Residentes en España;2025M05;14.014
10148 Plasencia;Pernoctaciones;Residentes en España;2025M04;15.304
10148 Plasencia;Pernoctaciones;Residentes en España;2025M03;12.990
10148 Plasencia;Pernoctaciones;Residentes en España;2025M02;10.519
10148 Plasencia;Pernoctaciones;Residentes en España;2025M01;8.230
10148 Plasencia;Pernoctaciones;Residentes en España;2024M12;8.837
10148 Plasencia;Pernoctaciones;Residentes en España;2024M11;11.291
10148 Plasencia;Pernoctaciones;Residentes en España;2024M10;12.849
10148 Plasencia;Pernoctaciones;Residentes en España;2024M09;12.902
10148 Plasencia;Pernoctaciones;Residentes en España;2024M08;15.012
10148 Plasencia;Pernoctaciones;Residentes en España;2024M07;11.135
10148 Plasencia;Pernoctaciones;Residentes en España;2024M06;13.574
10148 Plasencia;Pernoctaciones;Residentes en España;2024M05;14.040
10148 Plasencia;Pernoctaciones;Residentes en España;2024M04;14.570
10148 Plasencia;Pernoctaciones;Residentes en España;2024M03;13.470
10148 Plasencia;Pernoctaciones;Residentes en España;2024M02;9.463
10148 Plasencia;Pernoctaciones;Residentes en España;2024M01;7.343
10148 Plasencia;Pernoctaciones;Residentes en España;2023M12;9.747
10148 Plasencia;Pernoctaciones;Residentes en España;2023M11;9.707
10148 Plasencia;Pernoctaciones;Residentes en España;2023M10;11.930
10148 Plasencia;Pernoctaciones;Residentes en España;2023M09;13.227
10148 Plasencia;Pernoctaciones;Residentes en España;2023M08;15.793
10148 Plasencia;Pernoctaciones;Residentes en España;2023M07;11.985
10148 Plasencia;Pernoctaciones;Residentes en España;2023M06;13.162
10148 Plasencia;Pernoctaciones;Residentes en España;2023M05;12.769
10148 Plasencia;Pernoctaciones;Residentes en España;2023M04;15.858
10148 Plasencia;Pernoctaciones;Residentes en España;2023M03;13.990
10148 Plasencia;Pernoctaciones;Residentes en España;2023M02;9.031
10148 Plasencia;Pernoctaciones;Residentes en España;2023M01;6.676
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M12;565
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M11;762
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M10;1.886
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M09;1.831
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M08;2.042
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M07;1.896
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M06;1.397
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M05;2.368
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M04;2.180
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M03;1.099
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M02;703
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2025M01;906
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M12;934
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M11;1.265
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M10;1.878
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M09;2.296
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M08;1.584
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M07;1.497
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M06;1.623
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M05;2.433
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M04;1.728
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M03;971
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M02;776
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2024M01;662
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M12;708
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M11;789
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M10;1.673
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M09;1.867
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M08;1.961
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M07;3.115
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M06;1.466
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M05;2.092
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M04;1.988
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M03;759
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M02;305
10148 Plasencia;Pernoctaciones;Residentes en el Extranjero;2023M01;619
10195 Trujillo;Viajero;Residentes en España;2025M12;4.640
10195 Trujillo;Viajero;Residentes en España;2025M11;4.767
10195 Trujillo;Viajero;Residentes en España;2025M10;7.676
10195 Trujillo;Viajero;Residentes en España;2025M09;7.699
10195 Trujillo;Viajero;Residentes en España;2025M08;7.439
10195 Trujillo;Viajero;Residentes en España;2025M07;5.716
10195 Trujillo;Viajero;Residentes en España;2025M06;4.814
10195 Trujillo;Viajero;Residentes en España;2025M05;5.551
10195 Trujillo;Viajero;Residentes en España;2025M04;6.716
10195 Trujillo;Viajero;Residentes en España;2025M03;4.427
10195 Trujillo;Viajero;Residentes en España;2025M02;4.654
10195 Trujillo;Viajero;Residentes en España;2025M01;3.183
10195 Trujillo;Viajero;Residentes en España;2024M12;4.476
10195 Trujillo;Viajero;Residentes en España;2024M11;4.934
10195 Trujillo;Viajero;Residentes en España;2024M10;6.933
10195 Trujillo;Viajero;Residentes en España;2024M09;6.034
10195 Trujillo;Viajero;Residentes en España;2024M08;7.852
10195 Trujillo;Viajero;Residentes en España;2024M07;5.387
10195 Trujillo;Viajero;Residentes en España;2024M06;6.372
10195 Trujillo;Viajero;Residentes en España;2024M05;5.731
10195 Trujillo;Viajero;Residentes en España;2024M04;5.722
10195 Trujillo;Viajero;Residentes en España;2024M03;5.390
10195 Trujillo;Viajero;Residentes en España;2024M02;5.042
10195 Trujillo;Viajero;Residentes en España;2024M01;2.983
10195 Trujillo;Viajero;Residentes en España;2023M12;4.369
10195 Trujillo;Viajero;Residentes en España;2023M11;5.389
10195 Trujillo;Viajero;Residentes en España;2023M10;5.778
10195 Trujillo;Viajero;Residentes en España;2023M09;6.418
10195 Trujillo;Viajero;Residentes en España;2023M08;7.183
10195 Trujillo;Viajero;Residentes en España;2023M07;5.182
10195 Trujillo;Viajero;Residentes en España;2023M06;5.271
10195 Trujillo;Viajero;Residentes en España;2023M05;5.181
10195 Trujillo;Viajero;Residentes en España;2023M04;6.258
10195 Trujillo;Viajero;Residentes en España;2023M03;4.947
10195 Trujillo;Viajero;Residentes en España;2023M02;4.902
10195 Trujillo;Viajero;Residentes en España;2023M01;3.805
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M12;539
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M11;690
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M10;1.338
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M09;1.568
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M08;1.065
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M07;526
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M06;784
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M05;2.089
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M04;1.894
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M03;738
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M02;359
10195 Trujillo;Viajero;Residentes en el Extranjero;2025M01;466
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M12;542
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M11;826
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M10;1.297
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M09;1.054
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M08;687
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M07;522
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M06;741
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M05;1.611
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M04;1.296
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M03;799
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M02;358
10195 Trujillo;Viajero;Residentes en el Extranjero;2024M01;318
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M12;607
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M11;403
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M10;1.486
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M09;967
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M08;548
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M07;853
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M06;730
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M05;1.256
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M04;1.544
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M03;826
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M02;297
10195 Trujillo;Viajero;Residentes en el Extranjero;2023M01;587
10195 Trujillo;Pernoctaciones;Residentes en España;2025M12;8.261
10195 Trujillo;Pernoctaciones;Residentes en España;2025M11;9.012
10195 Trujillo;Pernoctaciones;Residentes en España;2025M10;11.622
10195 Trujillo;Pernoctaciones;Residentes en España;2025M09;11.361
