Comunidades y Ciudades Autónomas,Provincia limpia,Residencia,Periodo,Periodo fecha,Pernoctaciones,Viajeros
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M07,2024-07-01,6093614.0,1670337.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M08,2024-08-01,6396274.0,1746163.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M09,2024-09-01,5129851.0,1458050.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M10,2024-10-01,4048088.0,1327379.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M11,2024-11-01,1865983.0,765536.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2024M12,2024-12-01,1579421.0,645613.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M01,2025-01-01,1575685.0,641223.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M02,2025-02-01,1758457.0,709166.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M03,2025-03-01,2164507.0,858720.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M04,2025-04-01,3522636.0,1282083.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M05,2025-05-01,4473906.0,1525964.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M06,2025-06-01,5021111.0,1561240.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M07,2025-07-01,6064510.0,1731190.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M08,2025-08-01,6365616.0,1802390.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M09,2025-09-01,5123380.0,1519458.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M10,2025-10-01,4206430.0,1419486.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M11,2025-11-01,1944787.0,817170.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2025M12,2025-12-01,1702934.0,727614.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2026M01,2026-01-01,1727307.0,712762.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2026M02,2026-02-01,1873832.0,770302.0
Cataluña,Total comunidad autónoma,Residentes en el Extranjero,2026M03,2026-03-01,2322957.0,945083.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M01,2022-01-01,4333.0,1730.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M02,2022-02-01,5025.0,2241.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M03,2022-03-01,7307.0,3025.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M04,2022-04-01,7594.0,3313.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M05,2022-05-01,9115.0,3820.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M06,2022-06-01,10391.0,4606.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M07,2022-07-01,11073.0,5131.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M08,2022-08-01,13204.0,5806.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M09,2022-09-01,11037.0,4628.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M10,2022-10-01,11009.0,5046.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M11,2022-11-01,9476.0,4636.0
Ceuta,Total comunidad autónoma,Residentes en España,2022M12,2022-12-01,7913.0,3880.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M01,2023-01-01,6251.0,2739.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M02,2023-02-01,6917.0,3453.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M03,2023-03-01,5842.0,2556.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M04,2023-04-01,9705.0,5057.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M05,2023-05-01,10417.0,5544.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M06,2023-06-01,10396.0,5055.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M07,2023-07-01,9741.0,4050.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M08,2023-08-01,13970.0,5755.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M09,2023-09-01,8921.0,3783.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M10,2023-10-01,6347.0,2884.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M11,2023-11-01,6692.0,2897.0
Ceuta,Total comunidad autónoma,Residentes en España,2023M12,2023-12-01,6638.0,2846.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M01,2024-01-01,5359.0,2208.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M02,2024-02-01,5059.0,2010.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M03,2024-03-01,8474.0,3801.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M04,2024-04-01,9349.0,5963.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M05,2024-05-01,7275.0,3652.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M06,2024-06-01,6090.0,3194.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M07,2024-07-01,8083.0,3689.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M08,2024-08-01,9297.0,3597.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M09,2024-09-01,7040.0,3287.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M10,2024-10-01,8460.0,3424.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M11,2024-11-01,5011.0,2709.0
Ceuta,Total comunidad autónoma,Residentes en España,2024M12,2024-12-01,5454.0,2376.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M01,2025-01-01,4969.0,2777.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M02,2025-02-01,4879.0,2696.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M03,2025-03-01,5642.0,2737.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M04,2025-04-01,8177.0,4802.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M05,2025-05-01,7481.0,3886.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M06,2025-06-01,9173.0,4885.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M07,2025-07-01,9304.0,4357.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M08,2025-08-01,9859.0,4106.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M09,2025-09-01,10714.0,5316.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M10,2025-10-01,9389.0,5356.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M11,2025-11-01,8121.0,4412.0
Ceuta,Total comunidad autónoma,Residentes en España,2025M12,2025-12-01,5587.0,2964.0
Ceuta,Total comunidad autónoma,Residentes en España,2026M01,2026-01-01,5413.0,2525.0
Ceuta,Total comunidad autónoma,Residentes en España,2026M02,2026-02-01,4864.0,2233.0
Ceuta,Total comunidad autónoma,Residentes en España,2026M03,2026-03-01,6763.0,3297.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M01,2022-01-01,183.0,121.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M02,2022-02-01,265.0,201.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M03,2022-03-01,699.0,217.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M04,2022-04-01,1102.0,481.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M05,2022-05-01,1953.0,712.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M06,2022-06-01,3061.0,1245.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M07,2022-07-01,4927.0,2059.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M08,2022-08-01,5449.0,2580.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M09,2022-09-01,3310.0,1679.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M10,2022-10-01,3045.0,1480.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M11,2022-11-01,2893.0,1567.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2022M12,2022-12-01,2817.0,1566.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M01,2023-01-01,3655.0,1896.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M02,2023-02-01,1977.0,1235.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M03,2023-03-01,2783.0,1729.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M04,2023-04-01,3115.0,1524.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M05,2023-05-01,3200.0,1836.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M06,2023-06-01,3825.0,1918.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M07,2023-07-01,5380.0,2707.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M08,2023-08-01,6317.0,2924.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M09,2023-09-01,3460.0,1797.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M10,2023-10-01,2610.0,1040.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M11,2023-11-01,3113.0,1508.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2023M12,2023-12-01,3154.0,1610.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M01,2024-01-01,3147.0,1496.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M02,2024-02-01,3271.0,1684.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M03,2024-03-01,2622.0,1536.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M04,2024-04-01,5106.0,2975.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M05,2024-05-01,3176.0,1740.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M06,2024-06-01,5318.0,3024.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M07,2024-07-01,4881.0,2589.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M08,2024-08-01,8417.0,4291.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M09,2024-09-01,2939.0,1417.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M10,2024-10-01,2372.0,1049.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M11,2024-11-01,4150.0,2425.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2024M12,2024-12-01,4234.0,2879.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M01,2025-01-01,3947.0,2462.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M02,2025-02-01,4489.0,2739.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M03,2025-03-01,3731.0,2035.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M04,2025-04-01,3378.0,1863.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M05,2025-05-01,4362.0,2642.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M06,2025-06-01,4212.0,2101.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M07,2025-07-01,5106.0,2363.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M08,2025-08-01,7131.0,3125.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M09,2025-09-01,3221.0,1754.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M10,2025-10-01,3008.0,1846.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M11,2025-11-01,3227.0,1796.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2025M12,2025-12-01,2789.0,1392.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2026M01,2026-01-01,2931.0,1739.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2026M02,2026-02-01,1740.0,825.0
Ceuta,Total comunidad autónoma,Residentes en el Extranjero,2026M03,2026-03-01,1970.0,1103.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M01,2022-01-01,171987.0,75778.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M02,2022-02-01,287162.0,133494.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M03,2022-03-01,419223.0,135526.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M04,2022-04-01,698398.0,221231.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M05,2022-05-01,652351.0,209441.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M06,2022-06-01,792203.0,253485.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M07,2022-07-01,1119077.0,319351.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M08,2022-08-01,1292954.0,341418.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M09,2022-09-01,726002.0,209071.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M10,2022-10-01,629533.0,186149.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M11,2022-11-01,560122.0,169490.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2022M12,2022-12-01,490876.0,163532.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M01,2023-01-01,339066.0,122952.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M02,2023-02-01,382962.0,151329.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M03,2023-03-01,551024.0,187402.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M04,2023-04-01,771547.0,250411.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M05,2023-05-01,609380.0,185563.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M06,2023-06-01,739349.0,241412.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M07,2023-07-01,967000.0,290421.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M08,2023-08-01,1126618.0,306119.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M09,2023-09-01,662570.0,195971.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M10,2023-10-01,594048.0,186750.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M11,2023-11-01,413909.0,152680.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2023M12,2023-12-01,479512.0,167381.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M01,2024-01-01,379800.0,123013.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M02,2024-02-01,449261.0,161317.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M03,2024-03-01,612248.0,201813.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M04,2024-04-01,602442.0,185159.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M05,2024-05-01,666666.0,215270.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M06,2024-06-01,748577.0,246630.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M07,2024-07-01,905619.0,267295.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M08,2024-08-01,1086346.0,310962.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M09,2024-09-01,676613.0,195192.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M10,2024-10-01,605574.0,179268.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M11,2024-11-01,490309.0,153909.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2024M12,2024-12-01,490218.0,164099.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M01,2025-01-01,361408.0,124345.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M02,2025-02-01,377345.0,151769.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M03,2025-03-01,479325.0,154667.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M04,2025-04-01,650595.0,219505.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M05,2025-05-01,616695.0,200255.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M06,2025-06-01,744249.0,249684.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M07,2025-07-01,934378.0,283296.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M08,2025-08-01,1071925.0,321696.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M09,2025-09-01,684636.0,203167.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M10,2025-10-01,584268.0,181627.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M11,2025-11-01,497162.0,171433.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2025M12,2025-12-01,451617.0,163325.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2026M01,2026-01-01,359456.0,117161.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2026M02,2026-02-01,379003.0,151726.0
Comunitat Valenciana,Alicante/Alacant,Residentes en España,2026M03,2026-03-01,487503.0,154026.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M01,2022-01-01,198286.0,49765.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M02,2022-02-01,308248.0,78422.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M03,2022-03-01,532215.0,124360.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M04,2022-04-01,687663.0,168677.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M05,2022-05-01,844278.0,196679.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M06,2022-06-01,855641.0,195961.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M07,2022-07-01,953197.0,217146.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M08,2022-08-01,1045358.0,219568.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M09,2022-09-01,954588.0,210661.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M10,2022-10-01,850878.0,187378.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M11,2022-11-01,581167.0,123020.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2022M12,2022-12-01,428586.0,97349.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M01,2023-01-01,407949.0,93146.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M02,2023-02-01,460053.0,105950.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M03,2023-03-01,655745.0,155088.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M04,2023-04-01,790622.0,200406.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M05,2023-05-01,953438.0,223942.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M06,2023-06-01,976656.0,220241.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M07,2023-07-01,1053514.0,237854.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M08,2023-08-01,1127041.0,237819.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M09,2023-09-01,1048559.0,231229.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M10,2023-10-01,998893.0,219053.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M11,2023-11-01,687547.0,148355.0
Comunitat Valenciana,Alicante/Alacant,Residentes en el Extranjero,2023M12,2023-12-01,497933.0,116511.0
