apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+
542639,Entire home/apt,390.0,True,0,0,0,270,89,53,62,Mallorca,2019-09-28,True
544995,Entire home/apt,1990.0,False,30,56,86,259,94,21,39,Barcelona,2017-01-04,True
551339,Entire home/apt,1800.0,True,2,21,51,322,,0,,Barcelona,2017-09-12,
551378,Entire home/apt,810.0,True,16,16,16,25,85,190,182,Barcelona,2021-02-09,True
558778,Entire home/apt,1220.0,True,30,60,90,363,89,14,33,Valencia,2021-01-19,True
565758,Entire home/apt,900.0,False,5,9,10,262,97,55,97,Barcelona,2017-06-05,True
566869,Entire home/apt,550.0,True,14,44,74,299,94,242,309,Barcelona,2018-12-10,True
568432,Private room,460.0,False,3,7,12,191,97,128,366,Barcelona,2017-02-09,True
576046,Private room,350.0,True,0,5,35,153,90,40,116,Barcelona,2019-06-07,True
576550,Entire home/apt,3300.0,True,11,33,48,179,85,21,35,Barcelona,2018-04-12,True
582364,Entire home/apt,1750.0,True,3,3,5,202,97,286,344,Barcelona,2019-05-14,True
584209,Private room,450.0,True,10,40,70,345,98,89,144,Barcelona,2017-09-12,True
584735,Entire home/apt,790.0,True,0,0,0,0,95,178,193,Mallorca,2020-03-22,True
587203,Private room,350.0,True,0,11,19,281,95,89,145,Barcelona,2018-05-14,True
590032,Private room,410.0,False,5,15,45,320,87,27,53,Barcelona,2017-07-06,True
590710,Private room,300.0,True,29,59,89,179,96,52,63,Madrid,2019-07-10,True
590991,Private room,800.0,True,30,60,90,365,100,1,2,Barcelona,2018-04-12,True
595055,Private room,240.0,True,0,16,16,152,94,17,21,Madrid,2019-05-14,True
600590,Private room,330.0,True,25,55,85,88,95,256,29,Barcelona,2019-11-09,True
602284,Entire home/apt,1200.0,True,3,12,35,301,99,17,25,Barcelona,2018-09-11,True
605186,Entire home/apt,1200.0,True,29,59,89,364,93,3,7,Barcelona,2020-02-16,True
609522,Entire home/apt,490.0,True,0,0,0,0,83,194,189,Sevilla,2021-01-31,True
610246,Entire home/apt,1400.0,False,9,32,62,337,98,48,82,Barcelona,2017-08-06,True
616027,Private room,230.0,True,0,0,0,0,97,74,10,Madrid,2018-11-07,True
625566,Entire home/apt,600.0,True,0,0,0,0,93,25,37,Madrid,2019-02-06,True
626625,Entire home/apt,1200.0,True,15,35,48,300,60,1,10,Mallorca,2018-09-18,False
629087,Entire home/apt,630.0,False,1,13,23,280,90,66,196,Mallorca,2017-03-15,True
630599,Entire home/apt,600.0,True,0,29,59,149,97,72,105,Girona,2020-12-31,True
631196,Private room,370.0,True,24,54,84,359,97,31,56,Barcelona,2017-09-12,True
633762,Entire home/apt,580.0,True,1,14,24,82,97,118,147,Valencia,2020-01-31,True
634786,Private room,1000.0,True,17,47,77,352,80,1,6,Barcelona,2019-09-17,True
636974,Private room,180.0,True,8,20,50,325,91,118,149,Mallorca,2019-02-17,True
638009,Private room,300.0,True,28,47,77,336,97,90,93,Barcelona,2020-11-06,True
640268,Private room,380.0,True,8,38,68,343,100,4,6,Barcelona,2018-07-10,True
649342,Private room,500.0,True,24,51,81,356,92,30,59,Madrid,2018-08-14,True
656520,Entire home/apt,650.0,True,2,10,38,313,93,24,28,Madrid,2019-11-09,True
657565,Entire home/apt,800.0,True,7,16,26,273,,0,,Sevilla,2018-07-31,
657794,Entire home/apt,620.0,True,0,24,39,196,90,156,176,Valencia,2019-12-31,True
661655,Entire home/apt,1300.0,True,16,22,36,260,90,36,43,Sevilla,2019-12-31,True
670956,Private room,400.0,True,0,0,0,0,93,88,164,Barcelona,2019-02-06,True
671241,Entire home/apt,850.0,True,7,25,44,171,93,28,3,Girona,2020-05-28,True
675175,Private room,250.0,True,27,57,87,87,,0,,Barcelona,2019-05-14,
679547,Private room,210.0,True,0,0,0,0,96,130,181,Barcelona,2018-10-10,True
679664,Private room,550.0,True,30,60,90,365,95,8,17,Barcelona,2018-04-12,True
681925,Entire home/apt,800.0,True,3,3,11,224,97,507,624,Valencia,2019-05-31,True
684564,Entire home/apt,820.0,True,27,53,71,219,94,126,19,Madrid,2019-03-08,True
684613,Private room,240.0,True,2,16,35,303,92,67,81,Barcelona,2019-10-16,True
685152,Entire home/apt,1240.0,True,29,59,89,353,85,77,131,Madrid,2021-01-12,True
688462,Private room,160.0,True,5,18,18,18,93,65,94,Barcelona,2018-05-14,True
688795,Entire home/apt,750.0,True,11,38,68,343,94,99,125,Madrid,2019-06-07,True
691152,Entire home/apt,1350.0,True,0,0,0,232,85,19,93,Barcelona,2018-01-17,True
694867,Entire home/apt,750.0,True,15,34,55,145,93,125,236,Madrid,2019-02-06,True
702998,Entire home/apt,410.0,True,2,8,18,24,91,87,538,Sevilla,2019-02-18,True
711976,Entire home/apt,1150.0,True,0,0,0,129,93,66,79,Mallorca,2020-01-29,True
714696,Entire home/apt,350.0,True,0,0,0,0,96,16,25,Sevilla,2018-08-27,True
715036,Entire home/apt,1410.0,True,22,52,82,262,90,222,267,Barcelona,2019-12-10,True
717300,Entire home/apt,950.0,False,13,40,53,132,100,1,11,Mallorca,2017-03-15,True
717710,Entire home/apt,650.0,False,0,0,14,254,90,30,63,Barcelona,2017-04-08,True
718469,Entire home/apt,570.0,True,0,0,28,297,98,344,379,Barcelona,2020-10-12,True
723935,Entire home/apt,2200.0,True,13,32,62,314,91,9,56,Girona,2019-08-31,True
724177,Entire home/apt,650.0,True,19,46,74,165,84,187,267,Sevilla,2018-07-31,True
725659,Entire home/apt,750.0,True,0,2,8,277,94,105,167,Barcelona,2018-05-14,True
725695,Entire home/apt,1850.0,True,30,60,83,298,93,30,46,Menorca,2020-01-31,True
727788,Entire home/apt,4700.0,True,11,36,59,212,98,72,94,Mallorca,2019-09-28,True
735157,Entire home/apt,500.0,True,25,55,85,360,72,5,1,Malaga,2019-03-31,False
737169,Entire home/apt,1300.0,False,29,59,89,356,,0,,Mallorca,2017-03-15,
738837,Entire home/apt,480.0,True,1,12,27,27,92,79,145,Madrid,2018-04-12,True
739253,Private room,550.0,True,13,22,31,306,98,74,117,Malaga,2019-05-30,True
746847,Entire home/apt,1000.0,True,5,23,53,96,95,20,28,Mallorca,2018-08-21,True
749397,Entire home/apt,550.0,True,0,0,0,260,92,10,14,Sevilla,2019-01-29,True
751527,Entire home/apt,1900.0,False,17,25,36,250,100,44,93,Madrid,2017-03-06,True
753119,Entire home/apt,750.0,True,0,17,17,193,96,21,22,Malaga,2021-01-31,True
754512,Entire home/apt,690.0,True,1,1,1,1,99,135,137,Sevilla,2020-12-31,True
754678,Entire home/apt,1350.0,True,12,18,33,284,95,170,28,Madrid,2018-01-17,True
756707,Entire home/apt,850.0,True,0,4,5,232,97,163,234,Madrid,2018-08-14,True
756944,Private room,750.0,True,27,52,80,350,86,13,21,Girona,2018-08-30,True
757149,Entire home/apt,1000.0,False,1,1,5,244,94,39,72,Barcelona,2017-08-06,True
759016,Private room,1070.0,True,0,0,25,300,92,28,48,Barcelona,2017-09-12,True
759035,Private room,780.0,True,27,57,87,362,86,13,21,Barcelona,2017-11-13,True
759577,Private room,490.0,True,29,45,71,343,100,2,3,Madrid,2018-08-14,True
761744,Entire home/apt,1180.0,True,30,55,78,244,85,96,109,Sevilla,2020-05-30,True
762701,Entire home/apt,900.0,True,20,40,53,101,93,38,47,Madrid,2019-08-12,True
763176,Private room,240.0,True,0,0,2,2,98,435,536,Barcelona,2019-07-10,True
767234,Entire home/apt,850.0,True,5,35,49,210,99,27,5,Mallorca,2018-10-17,True
767631,Entire home/apt,500.0,False,0,0,0,0,83,20,45,Barcelona,2017-04-08,True
770453,Entire home/apt,1430.0,False,4,7,11,231,91,118,224,Barcelona,2017-07-06,True
773886,Entire home/apt,750.0,True,10,15,40,162,95,243,367,Barcelona,2018-06-09,True
774356,Private room,190.0,True,0,0,0,1,,0,,Madrid,2019-03-08,
776038,Entire home/apt,1460.0,True,13,37,67,112,94,127,18,Barcelona,2018-09-11,True
776174,Entire home/apt,650.0,False,6,17,43,165,94,178,344,Barcelona,2017-04-08,True
777527,Entire home/apt,980.0,True,7,16,46,302,80,3,5,Barcelona,2017-09-12,True
779960,Entire home/apt,560.0,True,20,50,80,159,96,161,196,Madrid,2021-01-12,True
783360,Entire home/apt,850.0,True,13,31,61,306,92,122,17,Malaga,2018-11-27,True
790404,Entire home/apt,600.0,True,7,37,67,342,84,117,181,Barcelona,2018-09-11,True
790649,Entire home/apt,1100.0,True,0,0,0,262,93,57,133,Mallorca,2020-12-19,True
791717,Entire home/apt,1200.0,True,0,0,0,71,89,29,38,Barcelona,2019-08-12,True
810373,Entire home/apt,1000.0,True,30,60,90,269,91,65,9,Girona,2020-01-31,True
814174,Entire home/apt,320.0,True,27,57,87,177,96,84,145,Valencia,2020-12-21,True
814226,Entire home/apt,1200.0,True,6,15,24,229,90,2,3,Barcelona,2018-10-10,True
824609,Entire home/apt,1500.0,True,2,2,2,253,100,1,3,Barcelona,2018-02-07,True
829660,Entire home/apt,1190.0,True,0,0,0,194,93,270,279,Barcelona,2020-12-16,True
842078,Entire home/apt,660.0,True,27,57,87,362,91,31,33,Madrid,2020-11-06,True
842286,Entire home/apt,750.0,True,28,43,71,346,91,30,66,Madrid,2018-11-07,True
842566,Private room,250.0,True,6,13,25,300,94,11,16,Madrid,2018-11-07,True
847195,Entire home/apt,900.0,False,2,14,22,297,85,35,65,Barcelona,2017-07-06,True
847735,Entire home/apt,1100.0,True,26,56,86,345,89,45,76,Barcelona,2018-01-17,True
848081,Private room,750.0,True,30,60,90,365,93,165,299,Barcelona,2017-11-13,True
848480,Entire home/apt,1550.0,True,1,1,1,1,94,50,61,Madrid,2020-01-10,True
850228,Private room,570.0,False,2,7,17,253,92,199,409,Barcelona,2017-05-07,True
853804,Entire home/apt,950.0,True,0,0,20,110,98,49,79,Madrid,2019-10-16,True
862752,Private room,290.0,True,10,40,70,70,99,110,199,Madrid,2018-09-11,True
865367,Entire home/apt,1250.0,False,0,7,17,256,86,17,38,Barcelona,2017-05-07,True
865387,Entire home/apt,310.0,True,0,0,0,0,92,39,118,Madrid,2020-01-10,True
868198,Entire home/apt,1190.0,True,29,59,89,352,90,94,99,Barcelona,2020-12-16,True
868776,Entire home/apt,600.0,True,7,30,60,335,88,234,27,Madrid,2020-05-14,True
872116,Entire home/apt,890.0,True,13,29,49,298,96,22,31,Madrid,2019-05-14,True
873131,Entire home/apt,1000.0,True,0,0,15,188,90,7,9,Mallorca,2021-01-16,True
876501,Entire home/apt,900.0,False,12,16,27,283,89,66,135,Madrid,2017-03-06,True
877183,Entire home/apt,660.0,True,14,44,74,349,80,40,63,Menorca,2018-08-29,True
879442,Entire home/apt,550.0,True,26,52,80,328,92,204,252,Sevilla,2019-12-31,True
886289,Entire home/apt,1130.0,True,29,59,89,290,99,55,69,Sevilla,2020-11-30,True
886569,Entire home/apt,1040.0,True,11,40,44,199,95,4,5,Mallorca,2020-06-25,True
888635,Entire home/apt,1850.0,False,0,0,0,0,,0,,Barcelona,2017-01-04,
893052,Entire home/apt,1000.0,True,8,22,52,227,90,75,126,Barcelona,2018-04-12,True
893177,Entire home/apt,750.0,True,0,2,2,2,,0,,Madrid,2019-05-14,
896209,Entire home/apt,600.0,True,30,57,73,332,92,50,57,Madrid,2020-05-14,True
896291,Private room,190.0,True,0,0,8,283,100,6,9,Madrid,2018-10-10,True
898135,Entire home/apt,850.0,True,5,23,46,270,90,2,5,Sevilla,2018-09-22,True
899254,Entire home/apt,690.0,True,29,59,81,356,82,27,35,Valencia,2019-12-31,True
900003,Entire home/apt,600.0,True,12,37,57,327,92,284,487,Barcelona,2017-12-09,True
903380,Entire home/apt,720.0,True,12,35,62,95,97,131,176,Sevilla,2019-11-29,True
903513,Entire home/apt,950.0,True,27,55,85,360,93,3,4,Sevilla,2020-06-29,True
903712,Private room,660.0,True,29,46,76,151,96,115,13,Barcelona,2020-06-13,True
904862,Entire home/apt,800.0,True,2,15,26,301,91,109,172,Barcelona,2018-07-10,True
904946,Entire home/apt,1200.0,True,21,51,81,356,88,6,9,Sevilla,2018-07-31,True
913536,Private room,350.0,True,0,0,0,0,97,13,31,Madrid,2018-12-10,True
913541,Entire home/apt,660.0,True,8,10,25,275,94,98,157,Girona,2018-04-21,True
923140,Entire home/apt,1300.0,True,0,18,48,323,99,121,161,Madrid,2019-11-09,True
924449,Entire home/apt,1800.0,True,21,51,81,231,95,33,47,Barcelona,2019-03-08,True
924771,Entire home/apt,800.0,True,13,28,30,183,98,53,77,Madrid,2018-11-07,True
927430,Entire home/apt,1200.0,True,24,44,67,342,88,6,7,Sevilla,2020-01-30,True
928401,Entire home/apt,1600.0,True,29,59,81,356,89,15,21,Mallorca,2020-03-22,True
931437,Entire home/apt,1850.0,True,26,56,82,357,95,133,229,Barcelona,2017-12-09,True
933625,Entire home/apt,750.0,False,0,6,9,71,87,137,28,Barcelona,2017-04-08,True
935081,Entire home/apt,680.0,True,0,0,0,0,87,228,263,Mallorca,2020-05-28,True
935836,Entire home/apt,700.0,True,20,27,37,291,100,2,3,Sevilla,2020-03-23,True
936781,Entire home/apt,900.0,False,25,51,81,333,96,77,175,Barcelona,2017-01-04,True
936871,Entire home/apt,750.0,True,26,56,86,361,100,2,27,Sevilla,2019-11-29,True
939437,Entire home/apt,700.0,True,3,24,42,317,100,1,28,Sevilla,2019-01-29,True
942693,Entire home/apt,550.0,True,28,50,80,163,85,284,329,Sevilla,2020-04-30,True
943200,Private room,350.0,False,27,57,87,362,91,17,36,Madrid,2017-04-08,True
947269,Entire home/apt,1510.0,True,3,5,17,236,90,126,197,Barcelona,2018-06-09,True
951364,Entire home/apt,900.0,True,17,47,77,344,88,5,9,Barcelona,2018-05-14,True
952327,Entire home/apt,2500.0,True,20,50,80,240,100,1,6,Girona,2018-12-22,True
954437,Entire home/apt,2600.0,True,30,60,90,365,93,3,12,Mallorca,2020-10-21,True
954903,Entire home/apt,2420.0,True,28,39,55,330,,0,,Menorca,2019-05-30,
956256,Entire home/apt,800.0,True,3,23,47,302,95,114,219,Barcelona,2017-10-07,True
958020,Entire home/apt,590.0,True,27,44,50,270,97,281,331,Madrid,2020-03-17,True
959089,Entire home/apt,2600.0,True,26,53,83,324,99,277,309,Barcelona,2020-09-12,True
959840,Private room,650.0,True,4,16,28,245,92,578,71,Barcelona,2019-12-10,True
961665,Entire home/apt,610.0,True,1,1,1,1,97,127,143,Mallorca,2020-08-28,True
963533,Entire home/apt,2300.0,True,6,17,35,285,91,110,158,Barcelona,2019-03-08,True
965621,Entire home/apt,1190.0,True,0,0,0,153,100,2,3,Girona,2019-11-30,True
967804,Entire home/apt,700.0,True,23,53,83,358,93,18,48,Girona,2019-08-31,True
968469,Entire home/apt,1750.0,True,0,0,0,216,93,12,25,Barcelona,2017-09-12,True
972024,Entire home/apt,3200.0,True,29,48,72,329,88,24,34,Barcelona,2020-01-10,True
975297,Private room,800.0,True,23,53,83,284,89,22,101,Barcelona,2018-02-07,True
977261,Private room,210.0,True,7,14,44,44,93,3,4,Madrid,2019-03-08,True
977631,Entire home/apt,600.0,False,4,16,46,164,92,141,287,Barcelona,2017-05-07,True
980773,Private room,390.0,True,0,0,0,0,,0,,Barcelona,2017-11-13,
983548,Entire home/apt,1100.0,True,0,1,11,110,95,455,592,Valencia,2019-07-01,True
986639,Entire home/apt,1800.0,True,30,60,78,316,93,140,148,Barcelona,2021-02-09,True
986692,Entire home/apt,600.0,True,0,0,0,0,91,127,141,Barcelona,2020-08-24,True
987773,Private room,360.0,True,9,28,40,169,90,277,346,Barcelona,2019-11-09,True
990086,Entire home/apt,1000.0,True,0,0,0,27,94,61,78,Mallorca,2020-01-29,True
993553,Entire home/apt,900.0,True,3,8,16,255,,0,,Mallorca,2019-05-27,
999573,Entire home/apt,660.0,False,2,3,3,217,80,72,14,Barcelona,2017-07-06,True
1000382,Private room,320.0,True,4,16,30,304,95,193,261,Girona,2019-05-29,True
1005240,Entire home/apt,690.0,True,19,33,53,320,92,141,198,Madrid,2019-03-08,True
1005502,Entire home/apt,2000.0,True,0,12,16,33,86,8,13,Barcelona,2018-07-10,True
1005819,Private room,500.0,True,27,57,87,362,93,3,5,Barcelona,2018-08-14,True
1007939,Entire home/apt,790.0,True,26,46,76,283,91,179,318,Barcelona,2018-01-17,True
1010493,Entire home/apt,2280.0,True,30,40,44,268,95,8,17,Mallorca,2020-04-23,True
1011127,Entire home/apt,1550.0,True,28,51,81,225,89,28,41,Mallorca,2020-02-29,True
1015826,Entire home/apt,1220.0,True,30,60,90,122,87,8,13,Girona,2019-08-31,True
1020452,Entire home/apt,600.0,True,1,5,35,108,95,133,238,Barcelona,2017-12-09,True
1022983,Entire home/apt,600.0,True,0,0,0,0,91,21,29,Girona,2019-06-30,True
1027365,Private room,200.0,True,0,0,0,0,88,350,436,Malaga,2019-11-30,True
1038867,Entire home/apt,650.0,True,9,21,21,218,90,395,562,Madrid,2019-01-14,True
1038904,Private room,500.0,True,17,47,77,352,86,355,379,Barcelona,2020-12-16,True
1044902,Private room,850.0,True,0,0,0,0,,0,,Madrid,2018-08-14,
1045513,Private room,450.0,True,18,20,46,321,99,45,61,Girona,2019-06-30,True
1051645,Entire home/apt,4800.0,True,30,60,90,365,88,16,22,Mallorca,2019-05-27,True
1060042,Private room,350.0,True,0,0,0,223,93,141,149,Barcelona,2021-02-09,True
1065016,Entire home/apt,1250.0,True,8,29,53,179,96,5,6,Menorca,2020-03-26,True
1065863,Private room,300.0,True,0,11,37,122,95,93,116,Mallorca,2020-02-29,True
1066993,Entire home/apt,440.0,True,30,60,90,334,81,346,392,Madrid,2020-08-25,True
1067941,Entire home/apt,900.0,True,26,56,86,177,90,29,52,Madrid,2018-07-10,True
1068801,Entire home/apt,490.0,True,29,59,70,252,89,9,16,Girona,2019-03-30,True
1068919,Entire home/apt,4000.0,True,17,37,51,323,81,17,43,Barcelona,2019-04-10,True
1069174,Entire home/apt,750.0,True,17,47,77,352,91,201,252,Madrid,2019-12-10,True
1069572,Entire home/apt,770.0,True,30,52,82,349,96,26,7,Barcelona,2018-01-17,True
1073748,Entire home/apt,1300.0,True,0,0,0,131,100,92,101,Barcelona,2020-11-06,True
1075276,Entire home/apt,800.0,True,29,33,46,321,96,11,19,Sevilla,2019-02-18,True
1078049,Entire home/apt,1500.0,True,1,8,15,248,87,48,67,Barcelona,2019-04-10,True
1087155,Entire home/apt,500.0,True,9,29,47,317,88,331,432,Sevilla,2019-10-30,True
1090988,Private room,300.0,True,17,47,77,266,97,138,166,Madrid,2020-03-17,True
1092321,Entire home/apt,950.0,False,11,20,31,255,85,87,195,Barcelona,2017-03-06,True
1094052,Entire home/apt,970.0,True,29,59,89,179,98,19,3,Menorca,2018-10-25,True
1094228,Entire home/apt,1200.0,True,27,57,87,158,99,16,24,Menorca,2018-12-22,True
1095953,Entire home/apt,1000.0,True,23,53,83,358,,0,,Girona,2020-10-28,
1097454,Entire home/apt,590.0,True,0,9,39,129,88,9,18,Girona,2019-10-30,True
1097523,Entire home/apt,600.0,True,21,51,81,354,85,305,406,Barcelona,2019-11-09,True
1098894,Entire home/apt,3600.0,True,14,23,42,278,98,73,129,Barcelona,2018-01-17,True
1102069,Private room,500.0,False,18,39,69,108,85,66,159,Barcelona,2017-02-09,True
1102856,Entire home/apt,820.0,True,0,0,0,0,95,374,408,Barcelona,2020-12-16,True
1103288,Entire home/apt,850.0,True,0,0,0,0,90,2,9,Barcelona,2018-05-14,True
1106731,Private room,430.0,True,2,2,2,79,72,19,41,Barcelona,2019-07-10,False
1111412,Entire home/apt,820.0,False,7,10,27,107,89,24,59,Barcelona,2017-07-06,True
1114170,Private room,170.0,True,0,1,1,192,94,65,92,Barcelona,2019-04-10,True
1118161,Private room,400.0,False,25,55,85,330,91,19,88,Barcelona,2017-03-06,True
1119707,Entire home/apt,2500.0,True,16,24,41,304,94,42,66,Mallorca,2020-06-25,True
1120751,Entire home/apt,1010.0,True,15,45,61,128,87,3,4,Girona,2019-04-29,True
1121590,Entire home/apt,500.0,True,0,0,0,223,90,3,5,Madrid,2018-10-10,True
1123440,Entire home/apt,470.0,True,28,56,78,271,95,352,426,Sevilla,2020-04-30,True
1125952,Entire home/apt,1130.0,False,16,30,40,201,90,2,11,Mallorca,2017-03-15,True
1137823,Entire home/apt,790.0,True,4,14,29,107,99,146,224,Madrid,2018-12-10,True
1139810,Private room,390.0,True,29,45,45,45,96,108,122,Barcelona,2020-10-12,True
1143827,Entire home/apt,4000.0,True,28,58,88,273,99,26,48,Mallorca,2020-10-21,True
1144751,Private room,360.0,True,30,58,86,357,94,300,378,Sevilla,2020-06-29,True
1145799,Entire home/apt,650.0,True,23,25,52,327,89,37,43,Girona,2020-06-29,True
1146290,Entire home/apt,950.0,True,19,31,61,326,95,202,234,Mallorca,2020-06-25,True
1146914,Entire home/apt,2450.0,True,12,27,33,218,100,3,17,Mallorca,2019-03-25,True
1147333,Entire home/apt,1800.0,True,30,60,90,365,86,55,73,Barcelona,2020-05-11,True
1152737,Entire home/apt,1220.0,True,9,24,29,180,100,3,5,Mallorca,2019-08-31,True
1156223,Entire home/apt,1450.0,False,1,13,32,165,95,45,88,Barcelona,2017-08-06,True
1159566,Entire home/apt,750.0,True,0,0,0,121,91,193,247,Girona,2020-05-28,True
1160633,Entire home/apt,600.0,True,0,19,49,317,90,26,28,Girona,2021-02-27,True
1169088,Entire home/apt,850.0,True,30,60,90,365,85,47,134,Barcelona,2020-06-13,True
1169229,Private room,1000.0,True,23,53,83,174,60,4,5,Barcelona,2020-06-13,False
1174149,Entire home/apt,700.0,True,28,58,83,358,94,10,14,Valencia,2019-12-31,True
1182242,Entire home/apt,1600.0,True,0,0,8,68,97,144,157,Madrid,2020-12-17,True
1184401,Entire home/apt,2270.0,True,15,19,19,136,,0,,Mallorca,2019-09-28,
1193162,Entire home/apt,800.0,False,1,11,35,195,85,126,25,Barcelona,2017-08-06,True
1194696,Private room,260.0,False,1,14,44,134,95,31,68,Barcelona,2017-04-08,True
1195793,Entire home/apt,480.0,True,23,44,74,345,93,162,243,Malaga,2018-11-27,True
1196332,Entire home/apt,850.0,True,11,18,23,102,71,27,52,Barcelona,2019-07-10,False
1196447,Entire home/apt,1090.0,True,15,31,58,238,87,15,36,Barcelona,2019-03-08,True
1197169,Entire home/apt,3490.0,True,14,18,28,234,93,139,201,Barcelona,2019-03-08,True
1198074,Entire home/apt,2000.0,False,16,19,29,152,95,4,39,Barcelona,2017-01-04,True
1199380,Entire home/apt,1690.0,True,11,35,65,340,92,212,275,Barcelona,2019-10-16,True
1199594,Entire home/apt,1100.0,True,3,12,18,167,94,409,523,Barcelona,2019-12-10,True
1204161,Private room,200.0,False,17,47,77,352,96,36,83,Barcelona,2017-01-04,True
1204581,Private room,400.0,True,30,60,90,90,77,6,8,Barcelona,2020-11-06,False
1206034,Private room,600.0,False,0,6,29,304,96,111,219,Barcelona,2017-08-06,True
1211082,Entire home/apt,750.0,True,3,3,3,219,,0,,Barcelona,2017-12-09,
1212211,Private room,800.0,True,27,57,87,362,92,5,7,Barcelona,2019-12-10,True
1213201,Entire home/apt,3500.0,True,3,4,18,271,91,66,91,Barcelona,2019-06-07,True
1215049,Entire home/apt,590.0,False,4,14,28,211,89,77,246,Barcelona,2017-02-09,True
1215918,Entire home/apt,550.0,True,4,22,45,315,87,56,95,Barcelona,2018-07-10,True
1223803,Entire home/apt,900.0,True,0,0,15,290,99,16,31,Madrid,2018-01-17,True
1224896,Entire home/apt,1140.0,False,6,6,8,207,96,93,199,Barcelona,2017-05-07,True
1229186,Entire home/apt,940.0,True,30,60,90,316,85,16,24,Girona,2019-02-19,True
1231323,Entire home/apt,900.0,True,10,31,61,336,87,101,139,Mallorca,2019-08-31,True
1235805,Entire home/apt,900.0,True,5,13,28,294,92,429,515,Barcelona,2020-04-16,True
1241225,Entire home/apt,3000.0,False,5,7,8,232,88,50,106,Barcelona,2017-05-07,True
1243138,Entire home/apt,450.0,True,29,55,73,262,94,163,208,Girona,2020-02-29,True
1245436,Entire home/apt,650.0,True,18,48,50,190,92,29,55,Girona,2019-08-31,True
1247304,Private room,250.0,True,0,0,0,0,98,33,99,Girona,2019-02-19,True
1250133,Entire home/apt,900.0,False,0,19,22,243,89,29,65,Mallorca,2017-03-15,True
1254955,Entire home/apt,650.0,True,1,1,1,258,91,46,63,Madrid,2019-09-19,True
1255665,Entire home/apt,1460.0,True,12,24,32,286,72,10,27,Barcelona,2017-09-12,False
1255912,Entire home/apt,600.0,True,0,28,58,58,92,20,31,Valencia,2019-10-31,True
1257705,Private room,350.0,False,7,22,35,307,92,106,229,Barcelona,2017-06-05,True
1263442,Entire home/apt,900.0,False,0,0,0,120,85,46,10,Barcelona,2017-06-05,True
1264178,Private room,500.0,False,14,44,72,308,95,53,173,Madrid,2017-04-08,True
1273077,Private room,450.0,True,0,0,1,260,97,42,62,Barcelona,2019-05-14,True
1276537,Entire home/apt,300.0,True,4,21,51,196,94,64,11,Mallorca,2018-04-18,True
1285388,Entire home/apt,2500.0,True,7,29,57,332,96,36,62,Mallorca,2018-08-21,True
1285739,Entire home/apt,1100.0,True,3,4,11,118,84,11,23,Barcelona,2018-06-09,True
1287567,Entire home/apt,880.0,True,7,23,42,42,98,58,97,Madrid,2018-10-10,True
1294249,Entire home/apt,780.0,True,27,57,87,362,94,56,63,Valencia,2020-11-10,True
1294911,Entire home/apt,850.0,True,0,0,20,49,98,41,57,Girona,2020-03-26,True
1296977,Entire home/apt,890.0,False,2,4,9,135,88,71,154,Barcelona,2017-06-05,True
1302878,Entire home/apt,500.0,True,0,0,8,212,93,9,19,Girona,2018-04-21,True
1303927,Entire home/apt,1400.0,True,30,60,90,347,97,7,8,Mallorca,2021-01-16,True
1304845,Private room,400.0,False,25,55,85,360,99,25,56,Barcelona,2017-04-08,True
1305640,Entire home/apt,1000.0,True,13,39,67,316,91,100,158,Barcelona,2018-10-10,True
1311003,Private room,700.0,False,26,56,86,361,92,5,21,Barcelona,2017-05-07,True
1313371,Entire home/apt,500.0,True,25,48,77,324,95,104,154,Sevilla,2019-10-30,True
1314537,Private room,300.0,True,17,47,77,345,97,44,186,Barcelona,2017-12-09,True
1314735,Entire home/apt,650.0,True,21,37,67,265,91,59,102,Sevilla,2018-11-22,True
1318990,Entire home/apt,2500.0,True,9,9,9,110,55,4,8,Madrid,2018-04-12,False
1332929,Entire home/apt,630.0,True,1,3,6,9,94,326,467,Barcelona,2019-04-10,True
1337590,Private room,300.0,False,0,0,12,122,64,5,22,Mallorca,2017-03-15,False
1342549,Entire home/apt,960.0,True,0,0,0,146,98,460,505,Barcelona,2021-01-12,True
1346199,Entire home/apt,1500.0,False,30,60,90,365,,0,,Barcelona,2017-01-04,
1351010,Private room,270.0,True,28,58,88,363,88,19,44,Barcelona,2018-11-07,True
1351195,Entire home/apt,5000.0,True,0,0,0,0,92,30,43,Girona,2020-05-28,True
1361784,Private room,300.0,False,6,6,6,6,96,19,44,Barcelona,2017-03-06,True
1362147,Entire home/apt,1800.0,False,0,0,0,245,85,8,18,Barcelona,2017-05-07,True
1363752,Private room,450.0,False,30,60,90,180,86,45,102,Barcelona,2017-03-06,True
1373074,Private room,1350.0,True,0,23,53,196,95,13,2,Mallorca,2019-03-25,True
1374753,Entire home/apt,2250.0,True,0,0,0,0,98,46,63,Barcelona,2019-08-12,True
1387193,Private room,320.0,True,2,17,47,79,91,51,82,Barcelona,2018-09-11,True
1395084,Private room,300.0,True,0,1,31,306,96,11,24,Madrid,2019-01-14,True
1397560,Entire home/apt,1100.0,True,0,0,0,0,94,10,2,Barcelona,2020-08-24,True
1397748,Entire home/apt,1900.0,True,30,60,90,316,98,272,297,Barcelona,2021-02-09,True
