tipo,origen,pais,periodo,total,level,year,month,date,pais_final
Pernoctaciones,Total,Reino Unido,2016M03,3000858.0,country,2016,3,2016-03-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M04,3617362.0,country,2016,4,2016-04-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M05,5949456.0,country,2016,5,2016-05-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M06,7183232.0,country,2016,6,2016-06-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M07,7694310.0,country,2016,7,2016-07-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M08,7928301.0,country,2016,8,2016-08-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M09,7335955.0,country,2016,9,2016-09-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M10,5611328.0,country,2016,10,2016-10-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M11,2504499.0,country,2016,11,2016-11-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M12,2289020.0,country,2016,12,2016-12-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M01,2324896.0,country,2017,1,2017-01-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M02,2385277.0,country,2017,2,2017-02-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M03,3012149.0,country,2017,3,2017-03-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M04,3818432.0,country,2017,4,2017-04-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M05,6320342.0,country,2017,5,2017-05-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M06,7192967.0,country,2017,6,2017-06-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M07,7292237.0,country,2017,7,2017-07-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M08,7635304.0,country,2017,8,2017-08-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M09,7174952.0,country,2017,9,2017-09-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M10,5420205.0,country,2017,10,2017-10-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M11,2414843.0,country,2017,11,2017-11-01,reino unido
Pernoctaciones,Total,Reino Unido,2017M12,2161492.0,country,2017,12,2017-12-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M01,2221002.0,country,2018,1,2018-01-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M02,2327471.0,country,2018,2,2018-02-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M03,2979070.0,country,2018,3,2018-03-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M04,3619425.0,country,2018,4,2018-04-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M05,6192223.0,country,2018,5,2018-05-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M06,7160916.0,country,2018,6,2018-06-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M07,7130286.0,country,2018,7,2018-07-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M08,7283385.0,country,2018,8,2018-08-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M09,7089930.0,country,2018,9,2018-09-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M10,5630884.0,country,2018,10,2018-10-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M11,2519361.0,country,2018,11,2018-11-01,reino unido
Pernoctaciones,Total,Reino Unido,2018M12,2202616.0,country,2018,12,2018-12-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M01,2287003.0,country,2019,1,2019-01-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M02,2345542.0,country,2019,2,2019-02-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M03,2942722.0,country,2019,3,2019-03-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M04,3721076.0,country,2019,4,2019-04-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M05,6178593.0,country,2019,5,2019-05-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M06,6996210.0,country,2019,6,2019-06-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M07,7201443.0,country,2019,7,2019-07-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M08,7292820.0,country,2019,8,2019-08-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M09,7077730.0,country,2019,9,2019-09-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M10,5610669.0,country,2019,10,2019-10-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M11,2412658.0,country,2019,11,2019-11-01,reino unido
Pernoctaciones,Total,Reino Unido,2019M12,2209920.0,country,2019,12,2019-12-01,reino unido
Pernoctaciones,Total,Rusia,2015M01,168374.0,country,2015,1,2015-01-01,rusia
Pernoctaciones,Total,Rusia,2015M02,60620.0,country,2015,2,2015-02-01,rusia
Pernoctaciones,Total,Rusia,2015M03,103319.0,country,2015,3,2015-03-01,rusia
Pernoctaciones,Total,Rusia,2015M04,115623.0,country,2015,4,2015-04-01,rusia
Pernoctaciones,Total,Rusia,2015M05,256044.0,country,2015,5,2015-05-01,rusia
Pernoctaciones,Total,Rusia,2015M06,571484.0,country,2015,6,2015-06-01,rusia
Pernoctaciones,Total,Rusia,2015M07,738653.0,country,2015,7,2015-07-01,rusia
Pernoctaciones,Total,Rusia,2015M08,741268.0,country,2015,8,2015-08-01,rusia
Pernoctaciones,Total,Rusia,2015M09,621407.0,country,2015,9,2015-09-01,rusia
Pernoctaciones,Total,Rusia,2015M10,209397.0,country,2015,10,2015-10-01,rusia
Pernoctaciones,Total,Rusia,2015M11,126020.0,country,2015,11,2015-11-01,rusia
Pernoctaciones,Total,Rusia,2015M12,94632.0,country,2015,12,2015-12-01,rusia
Pernoctaciones,Total,Rusia,2016M01,139016.0,country,2016,1,2016-01-01,rusia
Pernoctaciones,Total,Rusia,2016M02,79986.0,country,2016,2,2016-02-01,rusia
Pernoctaciones,Total,Rusia,2016M03,114388.0,country,2016,3,2016-03-01,rusia
Pernoctaciones,Total,Rusia,2016M04,134261.0,country,2016,4,2016-04-01,rusia
Pernoctaciones,Total,Rusia,2016M05,342609.0,country,2016,5,2016-05-01,rusia
Pernoctaciones,Total,Rusia,2016M06,634472.0,country,2016,6,2016-06-01,rusia
Pernoctaciones,Total,Rusia,2016M07,773057.0,country,2016,7,2016-07-01,rusia
Pernoctaciones,Total,Rusia,2016M08,712479.0,country,2016,8,2016-08-01,rusia
Pernoctaciones,Total,Rusia,2016M09,695216.0,country,2016,9,2016-09-01,rusia
Pernoctaciones,Total,Rusia,2016M10,256752.0,country,2016,10,2016-10-01,rusia
Pernoctaciones,Total,Rusia,2016M11,117030.0,country,2016,11,2016-11-01,rusia
Pernoctaciones,Total,Rusia,2016M12,99080.0,country,2016,12,2016-12-01,rusia
Pernoctaciones,Total,Rusia,2017M01,162142.0,country,2017,1,2017-01-01,rusia
Pernoctaciones,Total,Rusia,2017M02,97281.0,country,2017,2,2017-02-01,rusia
Pernoctaciones,Total,Rusia,2017M03,138954.0,country,2017,3,2017-03-01,rusia
Pernoctaciones,Total,Rusia,2017M04,175621.0,country,2017,4,2017-04-01,rusia
Pernoctaciones,Total,Rusia,2017M05,326138.0,country,2017,5,2017-05-01,rusia
Pernoctaciones,Total,Rusia,2017M06,780333.0,country,2017,6,2017-06-01,rusia
Pernoctaciones,Total,Rusia,2017M07,953227.0,country,2017,7,2017-07-01,rusia
Pernoctaciones,Total,Rusia,2017M08,909782.0,country,2017,8,2017-08-01,rusia
Pernoctaciones,Total,Rusia,2017M09,799557.0,country,2017,9,2017-09-01,rusia
Pernoctaciones,Total,Rusia,2017M10,261343.0,country,2017,10,2017-10-01,rusia
Pernoctaciones,Total,Rusia,2017M11,128129.0,country,2017,11,2017-11-01,rusia
Pernoctaciones,Total,Rusia,2017M12,100867.0,country,2017,12,2017-12-01,rusia
Pernoctaciones,Total,Rusia,2018M01,184713.0,country,2018,1,2018-01-01,rusia
Pernoctaciones,Total,Rusia,2018M02,113508.0,country,2018,2,2018-02-01,rusia
Pernoctaciones,Total,Rusia,2018M03,132176.0,country,2018,3,2018-03-01,rusia
Pernoctaciones,Total,Rusia,2018M04,170924.0,country,2018,4,2018-04-01,rusia
Pernoctaciones,Total,Rusia,2018M05,327151.0,country,2018,5,2018-05-01,rusia
Pernoctaciones,Total,Rusia,2018M06,781819.0,country,2018,6,2018-06-01,rusia
Pernoctaciones,Total,Rusia,2018M07,843510.0,country,2018,7,2018-07-01,rusia
Pernoctaciones,Total,Rusia,2018M08,848786.0,country,2018,8,2018-08-01,rusia
Pernoctaciones,Total,Rusia,2018M09,828546.0,country,2018,9,2018-09-01,rusia
Pernoctaciones,Total,Rusia,2018M10,278728.0,country,2018,10,2018-10-01,rusia
Pernoctaciones,Total,Rusia,2018M11,129939.0,country,2018,11,2018-11-01,rusia
Pernoctaciones,Total,Rusia,2018M12,113393.0,country,2018,12,2018-12-01,rusia
Pernoctaciones,Total,Rusia,2019M01,179439.0,country,2019,1,2019-01-01,rusia
Pernoctaciones,Total,Rusia,2019M02,112468.0,country,2019,2,2019-02-01,rusia
Pernoctaciones,Total,Rusia,2019M03,170397.0,country,2019,3,2019-03-01,rusia
Pernoctaciones,Total,Rusia,2019M04,190156.0,country,2019,4,2019-04-01,rusia
Pernoctaciones,Total,Rusia,2019M05,398259.0,country,2019,5,2019-05-01,rusia
Pernoctaciones,Total,Rusia,2019M06,790583.0,country,2019,6,2019-06-01,rusia
Pernoctaciones,Total,Rusia,2019M07,902940.0,country,2019,7,2019-07-01,rusia
Pernoctaciones,Total,Rusia,2019M08,889849.0,country,2019,8,2019-08-01,rusia
Pernoctaciones,Total,Rusia,2019M09,830709.0,country,2019,9,2019-09-01,rusia
Pernoctaciones,Total,Rusia,2019M10,341300.0,country,2019,10,2019-10-01,rusia
Pernoctaciones,Total,Rusia,2019M11,125303.0,country,2019,11,2019-11-01,rusia
Pernoctaciones,Total,Rusia,2019M12,104630.0,country,2019,12,2019-12-01,rusia
Pernoctaciones,Total,Suiza,2015M01,112453.0,country,2015,1,2015-01-01,suiza
Pernoctaciones,Total,Suiza,2015M02,140644.0,country,2015,2,2015-02-01,suiza
Pernoctaciones,Total,Suiza,2015M03,174250.0,country,2015,3,2015-03-01,suiza
Pernoctaciones,Total,Suiza,2015M04,360843.0,country,2015,4,2015-04-01,suiza
Pernoctaciones,Total,Suiza,2015M05,342951.0,country,2015,5,2015-05-01,suiza
Pernoctaciones,Total,Suiza,2015M06,359906.0,country,2015,6,2015-06-01,suiza
Pernoctaciones,Total,Suiza,2015M07,664714.0,country,2015,7,2015-07-01,suiza
Pernoctaciones,Total,Suiza,2015M08,425703.0,country,2015,8,2015-08-01,suiza
Pernoctaciones,Total,Suiza,2015M09,478616.0,country,2015,9,2015-09-01,suiza
Pernoctaciones,Total,Suiza,2015M10,500664.0,country,2015,10,2015-10-01,suiza
Pernoctaciones,Total,Suiza,2015M11,169742.0,country,2015,11,2015-11-01,suiza
Pernoctaciones,Total,Suiza,2015M12,138542.0,country,2015,12,2015-12-01,suiza
Pernoctaciones,Total,Suiza,2016M01,117801.0,country,2016,1,2016-01-01,suiza
Pernoctaciones,Total,Suiza,2016M02,160872.0,country,2016,2,2016-02-01,suiza
Pernoctaciones,Total,Suiza,2016M03,229236.0,country,2016,3,2016-03-01,suiza
Pernoctaciones,Total,Suiza,2016M04,343218.0,country,2016,4,2016-04-01,suiza
Pernoctaciones,Total,Suiza,2016M05,377065.0,country,2016,5,2016-05-01,suiza
Pernoctaciones,Total,Suiza,2016M06,415739.0,country,2016,6,2016-06-01,suiza
Pernoctaciones,Total,Suiza,2016M07,688124.0,country,2016,7,2016-07-01,suiza
Pernoctaciones,Total,Suiza,2016M08,437701.0,country,2016,8,2016-08-01,suiza
Pernoctaciones,Total,Suiza,2016M09,460827.0,country,2016,9,2016-09-01,suiza
Pernoctaciones,Total,Suiza,2016M10,584593.0,country,2016,10,2016-10-01,suiza
Pernoctaciones,Total,Suiza,2016M11,190715.0,country,2016,11,2016-11-01,suiza
Pernoctaciones,Total,Suiza,2016M12,153399.0,country,2016,12,2016-12-01,suiza
Pernoctaciones,Total,Suiza,2017M01,144997.0,country,2017,1,2017-01-01,suiza
Pernoctaciones,Total,Suiza,2017M02,163553.0,country,2017,2,2017-02-01,suiza
Pernoctaciones,Total,Suiza,2017M03,230273.0,country,2017,3,2017-03-01,suiza
Pernoctaciones,Total,Suiza,2017M04,399239.0,country,2017,4,2017-04-01,suiza
Pernoctaciones,Total,Suiza,2017M05,412064.0,country,2017,5,2017-05-01,suiza
Pernoctaciones,Total,Suiza,2017M06,466448.0,country,2017,6,2017-06-01,suiza
Pernoctaciones,Total,Suiza,2017M07,718783.0,country,2017,7,2017-07-01,suiza
Pernoctaciones,Total,Suiza,2017M08,475242.0,country,2017,8,2017-08-01,suiza
Pernoctaciones,Total,Suiza,2017M09,509502.0,country,2017,9,2017-09-01,suiza
Pernoctaciones,Total,Suiza,2017M10,567058.0,country,2017,10,2017-10-01,suiza
Pernoctaciones,Total,Suiza,2017M11,186998.0,country,2017,11,2017-11-01,suiza
Pernoctaciones,Total,Suiza,2017M12,138343.0,country,2017,12,2017-12-01,suiza
Pernoctaciones,Total,Suiza,2018M01,137696.0,country,2018,1,2018-01-01,suiza
Pernoctaciones,Total,Suiza,2018M02,161689.0,country,2018,2,2018-02-01,suiza
Pernoctaciones,Total,Suiza,2018M03,204211.0,country,2018,3,2018-03-01,suiza
Pernoctaciones,Total,Suiza,2018M04,356144.0,country,2018,4,2018-04-01,suiza
Pernoctaciones,Total,Suiza,2018M05,408276.0,country,2018,5,2018-05-01,suiza
Pernoctaciones,Total,Suiza,2018M06,425756.0,country,2018,6,2018-06-01,suiza
Pernoctaciones,Total,Suiza,2018M07,670619.0,country,2018,7,2018-07-01,suiza
Pernoctaciones,Total,Suiza,2018M08,431935.0,country,2018,8,2018-08-01,suiza
Pernoctaciones,Total,Suiza,2018M09,488770.0,country,2018,9,2018-09-01,suiza
Pernoctaciones,Total,Suiza,2018M10,530357.0,country,2018,10,2018-10-01,suiza
Pernoctaciones,Total,Suiza,2018M11,188245.0,country,2018,11,2018-11-01,suiza
Pernoctaciones,Total,Suiza,2018M12,139577.0,country,2018,12,2018-12-01,suiza
Pernoctaciones,Total,Suiza,2019M01,131703.0,country,2019,1,2019-01-01,suiza
Pernoctaciones,Total,Suiza,2019M02,159903.0,country,2019,2,2019-02-01,suiza
Pernoctaciones,Total,Suiza,2019M03,202100.0,country,2019,3,2019-03-01,suiza
Pernoctaciones,Total,Suiza,2019M04,350202.0,country,2019,4,2019-04-01,suiza
Pernoctaciones,Total,Suiza,2019M05,362212.0,country,2019,5,2019-05-01,suiza
Pernoctaciones,Total,Suiza,2019M06,402026.0,country,2019,6,2019-06-01,suiza
Pernoctaciones,Total,Suiza,2019M07,583932.0,country,2019,7,2019-07-01,suiza
Pernoctaciones,Total,Suiza,2019M08,385774.0,country,2019,8,2019-08-01,suiza
Pernoctaciones,Total,Suiza,2019M09,451509.0,country,2019,9,2019-09-01,suiza
Pernoctaciones,Total,Suiza,2019M10,512893.0,country,2019,10,2019-10-01,suiza
Pernoctaciones,Total,Suiza,2019M11,184242.0,country,2019,11,2019-11-01,suiza
Pernoctaciones,Total,Suiza,2019M12,139565.0,country,2019,12,2019-12-01,suiza
Pernoctaciones,Total,África,2015M01,97508.0,country,2015,1,2015-01-01,áfrica
Pernoctaciones,Total,África,2015M02,80676.0,country,2015,2,2015-02-01,áfrica
Pernoctaciones,Total,África,2015M03,98759.0,country,2015,3,2015-03-01,áfrica
Pernoctaciones,Total,África,2015M04,99928.0,country,2015,4,2015-04-01,áfrica
Pernoctaciones,Total,África,2015M05,109713.0,country,2015,5,2015-05-01,áfrica
Pernoctaciones,Total,África,2015M06,93971.0,country,2015,6,2015-06-01,áfrica
Pernoctaciones,Total,África,2015M07,147708.0,country,2015,7,2015-07-01,áfrica
Pernoctaciones,Total,África,2015M08,287531.0,country,2015,8,2015-08-01,áfrica
Pernoctaciones,Total,África,2015M09,126336.0,country,2015,9,2015-09-01,áfrica
Pernoctaciones,Total,África,2015M10,101379.0,country,2015,10,2015-10-01,áfrica
Pernoctaciones,Total,África,2015M11,93077.0,country,2015,11,2015-11-01,áfrica
Pernoctaciones,Total,África,2015M12,95070.0,country,2015,12,2015-12-01,áfrica
Pernoctaciones,Total,África,2016M01,101600.0,country,2016,1,2016-01-01,áfrica
Pernoctaciones,Total,África,2016M02,94340.0,country,2016,2,2016-02-01,áfrica
Pernoctaciones,Total,África,2016M03,102361.0,country,2016,3,2016-03-01,áfrica
Pernoctaciones,Total,África,2016M04,124679.0,country,2016,4,2016-04-01,áfrica
Pernoctaciones,Total,África,2016M05,124192.0,country,2016,5,2016-05-01,áfrica
Pernoctaciones,Total,África,2016M06,82193.0,country,2016,6,2016-06-01,áfrica
Pernoctaciones,Total,África,2016M07,222183.0,country,2016,7,2016-07-01,áfrica
Pernoctaciones,Total,África,2016M08,326405.0,country,2016,8,2016-08-01,áfrica
Pernoctaciones,Total,África,2016M09,160456.0,country,2016,9,2016-09-01,áfrica
Pernoctaciones,Total,África,2016M10,124726.0,country,2016,10,2016-10-01,áfrica
Pernoctaciones,Total,África,2016M11,105893.0,country,2016,11,2016-11-01,áfrica
Pernoctaciones,Total,África,2016M12,121566.0,country,2016,12,2016-12-01,áfrica
Pernoctaciones,Total,África,2017M01,138273.0,country,2017,1,2017-01-01,áfrica
Pernoctaciones,Total,África,2017M02,109128.0,country,2017,2,2017-02-01,áfrica
Pernoctaciones,Total,África,2017M03,111205.0,country,2017,3,2017-03-01,áfrica
Pernoctaciones,Total,África,2017M04,134567.0,country,2017,4,2017-04-01,áfrica
Pernoctaciones,Total,África,2017M05,130038.0,country,2017,5,2017-05-01,áfrica
Pernoctaciones,Total,África,2017M06,131600.0,country,2017,6,2017-06-01,áfrica
Pernoctaciones,Total,África,2017M07,265796.0,country,2017,7,2017-07-01,áfrica
Pernoctaciones,Total,África,2017M08,356267.0,country,2017,8,2017-08-01,áfrica
Pernoctaciones,Total,África,2017M09,163552.0,country,2017,9,2017-09-01,áfrica
Pernoctaciones,Total,África,2017M10,129992.0,country,2017,10,2017-10-01,áfrica
Pernoctaciones,Total,África,2017M11,116200.0,country,2017,11,2017-11-01,áfrica
Pernoctaciones,Total,África,2017M12,115738.0,country,2017,12,2017-12-01,áfrica
Pernoctaciones,Total,África,2018M01,141767.0,country,2018,1,2018-01-01,áfrica
Pernoctaciones,Total,África,2018M02,123886.0,country,2018,2,2018-02-01,áfrica
Pernoctaciones,Total,África,2018M03,113553.0,country,2018,3,2018-03-01,áfrica
Pernoctaciones,Total,África,2018M04,140913.0,country,2018,4,2018-04-01,áfrica
Pernoctaciones,Total,África,2018M05,118029.0,country,2018,5,2018-05-01,áfrica
Pernoctaciones,Total,África,2018M06,138627.0,country,2018,6,2018-06-01,áfrica
Pernoctaciones,Total,África,2018M07,249979.0,country,2018,7,2018-07-01,áfrica
Pernoctaciones,Total,África,2018M08,335617.0,country,2018,8,2018-08-01,áfrica
Pernoctaciones,Total,África,2018M09,250531.0,country,2018,9,2018-09-01,áfrica
Pernoctaciones,Total,África,2018M10,152300.0,country,2018,10,2018-10-01,áfrica
Pernoctaciones,Total,África,2018M11,162035.0,country,2018,11,2018-11-01,áfrica
Pernoctaciones,Total,África,2018M12,152080.0,country,2018,12,2018-12-01,áfrica
Pernoctaciones,Total,África,2019M01,188149.0,country,2019,1,2019-01-01,áfrica
Pernoctaciones,Total,África,2019M02,144708.0,country,2019,2,2019-02-01,áfrica
Pernoctaciones,Total,África,2019M03,150589.0,country,2019,3,2019-03-01,áfrica
Pernoctaciones,Total,África,2019M04,183020.0,country,2019,4,2019-04-01,áfrica
Pernoctaciones,Total,África,2019M05,119204.0,country,2019,5,2019-05-01,áfrica
Pernoctaciones,Total,África,2019M06,170448.0,country,2019,6,2019-06-01,áfrica
Pernoctaciones,Total,África,2019M07,251936.0,country,2019,7,2019-07-01,áfrica
Pernoctaciones,Total,África,2019M08,333480.0,country,2019,8,2019-08-01,áfrica
Pernoctaciones,Total,África,2019M09,179229.0,country,2019,9,2019-09-01,áfrica
Pernoctaciones,Total,África,2019M10,161395.0,country,2019,10,2019-10-01,áfrica
Pernoctaciones,Total,África,2019M11,143434.0,country,2019,11,2019-11-01,áfrica
Pernoctaciones,Total,África,2019M12,152593.0,country,2019,12,2019-12-01,áfrica
Pernoctaciones,Total,Resto del Mundo,2015M01,412289.0,country,2015,1,2015-01-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M02,433123.0,country,2015,2,2015-02-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M03,493520.0,country,2015,3,2015-03-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M04,597452.0,country,2015,4,2015-04-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M05,716402.0,country,2015,5,2015-05-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M06,768433.0,country,2015,6,2015-06-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M07,869227.0,country,2015,7,2015-07-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M08,1003684.0,country,2015,8,2015-08-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M09,857971.0,country,2015,9,2015-09-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M10,754131.0,country,2015,10,2015-10-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M11,500778.0,country,2015,11,2015-11-01,resto del mundo
Pernoctaciones,Total,Resto del Mundo,2015M12,456467.0,country,2015,12,2015-12-01,resto del mundo
