apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+,fully_booked,occ_month,occ_2month,occ_3month,occ_year
468202,Entire home/apt,590.0,True,12,32,32,200,92.0,256,279.0,Madrid,2019-12-10,True,False,0.6,0.4666666666666667,0.6444444444444445,0.4520547945205479
468902,Entire home/apt,1200.0,True,0,0,0,73,91.0,16,26.0,Barcelona,2017-09-12,True,False,1.0,1.0,1.0,0.8
468912,Private room,350.0,True,24,42,54,317,94.0,18,218.0,Barcelona,2018-02-07,True,False,0.2,0.3,0.4,0.13150684931506848
471669,Private room,800.0,True,25,55,81,338,89.0,58,82.0,Barcelona,2019-03-08,True,False,0.16666666666666666,0.08333333333333333,0.1,0.07397260273972603
472062,Entire home/apt,1750.0,True,7,25,55,330,94.0,20,64.0,Barcelona,2018-08-14,True,False,0.7666666666666667,0.5833333333333334,0.3888888888888889,0.0958904109589041
478923,Entire home/apt,2080.0,True,25,41,71,324,96.0,11,12.0,Mallorca,2020-04-23,True,False,0.16666666666666666,0.31666666666666665,0.2111111111111111,0.11232876712328767
487818,Entire home/apt,2000.0,True,22,35,65,251,99.0,16,41.0,Mallorca,2018-11-20,True,False,0.26666666666666666,0.4166666666666667,0.2777777777777778,0.31232876712328766
494480,Entire home/apt,550.0,True,25,55,85,360,95.0,30,486.0,Menorca,2020-06-30,True,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863
503253,Entire home/apt,2100.0,True,23,53,83,322,87.0,3,4.0,Mallorca,2019-01-28,True,False,0.23333333333333334,0.11666666666666667,0.07777777777777778,0.1178082191780822
504653,Private room,350.0,True,16,30,44,270,92.0,388,417.0,Barcelona,2020-02-16,True,False,0.4666666666666667,0.5,0.5111111111111111,0.2602739726027397
507972,Entire home/apt,5000.0,True,28,58,88,363,94.0,36,71.0,Barcelona,2017-10-07,True,False,0.06666666666666667,0.03333333333333333,0.022222222222222223,0.005479452054794521
512737,Entire home/apt,1400.0,True,13,37,67,340,97.0,7,13.0,Barcelona,2018-01-17,True,False,0.5666666666666667,0.38333333333333336,0.25555555555555554,0.0684931506849315
514572,Entire home/apt,1400.0,False,10,17,24,243,96.0,15,82.0,Barcelona,2017-03-06,True,False,0.6666666666666666,0.7166666666666667,0.7333333333333333,0.33424657534246577
517407,Entire home/apt,2340.0,True,0,4,17,282,90.0,31,42.0,Barcelona,2018-07-10,True,False,1.0,0.9333333333333333,0.8111111111111111,0.2273972602739726
519393,Private room,280.0,True,0,0,0,0,86.0,372,443.0,Sevilla,2019-06-29,True,True,1.0,1.0,1.0,1.0
519631,Entire home/apt,1980.0,True,2,4,9,242,96.0,285,479.0,Barcelona,2018-05-14,True,False,0.9333333333333333,0.9333333333333333,0.9,0.336986301369863
526513,Entire home/apt,360.0,True,7,30,53,143,95.0,513,491.0,Madrid,2021-01-12,True,False,0.7666666666666667,0.5,0.4111111111111111,0.6082191780821918
533450,Private room,240.0,True,22,52,82,172,90.0,389,431.0,Madrid,2019-12-10,True,False,0.26666666666666666,0.13333333333333333,0.08888888888888889,0.5287671232876713
538938,Private room,600.0,True,15,36,63,295,94.0,179,223.0,Mallorca,2019-02-17,True,False,0.5,0.4,0.3,0.1917808219178082
542639,Entire home/apt,390.0,True,0,0,0,270,89.0,53,62.0,Mallorca,2019-09-28,True,False,1.0,1.0,1.0,0.2602739726027397
544995,Entire home/apt,1990.0,False,30,56,86,259,94.0,21,39.0,Barcelona,2017-01-04,True,False,0.0,0.06666666666666667,0.044444444444444446,0.29041095890410956
551339,Entire home/apt,1800.0,True,2,21,51,322,,0,,Barcelona,2017-09-12,,False,0.9333333333333333,0.65,0.43333333333333335,0.1178082191780822
551378,Entire home/apt,810.0,True,16,16,16,25,85.0,190,182.0,Barcelona,2021-02-09,True,False,0.4666666666666667,0.7333333333333333,0.8222222222222222,0.9315068493150684
558778,Entire home/apt,1220.0,True,30,60,90,363,89.0,14,33.0,Valencia,2021-01-19,True,False,0.0,0.0,0.0,0.005479452054794521
565758,Entire home/apt,900.0,False,5,9,10,262,97.0,55,97.0,Barcelona,2017-06-05,True,False,0.8333333333333334,0.85,0.8888888888888888,0.2821917808219178
566869,Entire home/apt,550.0,True,14,44,74,299,94.0,242,309.0,Barcelona,2018-12-10,True,False,0.5333333333333333,0.26666666666666666,0.17777777777777778,0.18082191780821918
568432,Private room,460.0,False,3,7,12,191,97.0,128,366.0,Barcelona,2017-02-09,True,False,0.9,0.8833333333333333,0.8666666666666667,0.4767123287671233
576046,Private room,350.0,True,0,5,35,153,90.0,40,116.0,Barcelona,2019-06-07,True,False,1.0,0.9166666666666666,0.6111111111111112,0.5808219178082191
576550,Entire home/apt,3300.0,True,11,33,48,179,85.0,21,35.0,Barcelona,2018-04-12,True,False,0.6333333333333333,0.45,0.4666666666666667,0.5095890410958904
582364,Entire home/apt,1750.0,True,3,3,5,202,97.0,286,344.0,Barcelona,2019-05-14,True,False,0.9,0.95,0.9444444444444444,0.4465753424657534
584209,Private room,450.0,True,10,40,70,345,98.0,89,144.0,Barcelona,2017-09-12,True,False,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.0547945205479452
584735,Entire home/apt,790.0,True,0,0,0,0,95.0,178,193.0,Mallorca,2020-03-22,True,True,1.0,1.0,1.0,1.0
587203,Private room,350.0,True,0,11,19,281,95.0,89,145.0,Barcelona,2018-05-14,True,False,1.0,0.8166666666666667,0.7888888888888889,0.23013698630136986
590032,Private room,410.0,False,5,15,45,320,87.0,27,53.0,Barcelona,2017-07-06,True,False,0.8333333333333334,0.75,0.5,0.1232876712328767
590710,Private room,300.0,True,29,59,89,179,96.0,52,63.0,Madrid,2019-07-10,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.5095890410958904
590991,Private room,800.0,True,30,60,90,365,100.0,1,2.0,Barcelona,2018-04-12,True,False,0.0,0.0,0.0,0.0
595055,Private room,240.0,True,0,16,16,152,94.0,17,21.0,Madrid,2019-05-14,True,False,1.0,0.7333333333333333,0.8222222222222222,0.5835616438356165
600590,Private room,330.0,True,25,55,85,88,95.0,256,29.0,Barcelona,2019-11-09,True,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.7589041095890411
602284,Entire home/apt,1200.0,True,3,12,35,301,99.0,17,25.0,Barcelona,2018-09-11,True,False,0.9,0.8,0.6111111111111112,0.17534246575342466
605186,Entire home/apt,1200.0,True,29,59,89,364,93.0,3,7.0,Barcelona,2020-02-16,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.0027397260273972603
609522,Entire home/apt,490.0,True,0,0,0,0,83.0,194,189.0,Sevilla,2021-01-31,True,True,1.0,1.0,1.0,1.0
610246,Entire home/apt,1400.0,False,9,32,62,337,98.0,48,82.0,Barcelona,2017-08-06,True,False,0.7,0.4666666666666667,0.3111111111111111,0.07671232876712329
616027,Private room,230.0,True,0,0,0,0,97.0,74,10.0,Madrid,2018-11-07,True,True,1.0,1.0,1.0,1.0
625566,Entire home/apt,600.0,True,0,0,0,0,93.0,25,37.0,Madrid,2019-02-06,True,True,1.0,1.0,1.0,1.0
626625,Entire home/apt,1200.0,True,15,35,48,300,60.0,1,10.0,Mallorca,2018-09-18,False,False,0.5,0.4166666666666667,0.4666666666666667,0.1780821917808219
629087,Entire home/apt,630.0,False,1,13,23,280,90.0,66,196.0,Mallorca,2017-03-15,True,False,0.9666666666666667,0.7833333333333333,0.7444444444444445,0.2328767123287671
630599,Entire home/apt,600.0,True,0,29,59,149,97.0,72,105.0,Girona,2020-12-31,True,False,1.0,0.5166666666666667,0.34444444444444444,0.5917808219178082
631196,Private room,370.0,True,24,54,84,359,97.0,31,56.0,Barcelona,2017-09-12,True,False,0.2,0.1,0.06666666666666667,0.01643835616438356
633762,Entire home/apt,580.0,True,1,14,24,82,97.0,118,147.0,Valencia,2020-01-31,True,False,0.9666666666666667,0.7666666666666667,0.7333333333333333,0.7753424657534247
634786,Private room,1000.0,True,17,47,77,352,80.0,1,6.0,Barcelona,2019-09-17,True,False,0.43333333333333335,0.21666666666666667,0.14444444444444443,0.03561643835616438
636974,Private room,180.0,True,8,20,50,325,91.0,118,149.0,Mallorca,2019-02-17,True,False,0.7333333333333333,0.6666666666666666,0.4444444444444444,0.1095890410958904
638009,Private room,300.0,True,28,47,77,336,97.0,90,93.0,Barcelona,2020-11-06,True,False,0.06666666666666667,0.21666666666666667,0.14444444444444443,0.07945205479452055
640268,Private room,380.0,True,8,38,68,343,100.0,4,6.0,Barcelona,2018-07-10,True,False,0.7333333333333333,0.36666666666666664,0.24444444444444444,0.06027397260273973
649342,Private room,500.0,True,24,51,81,356,92.0,30,59.0,Madrid,2018-08-14,True,False,0.2,0.15,0.1,0.024657534246575342
656520,Entire home/apt,650.0,True,2,10,38,313,93.0,24,28.0,Madrid,2019-11-09,True,False,0.9333333333333333,0.8333333333333334,0.5777777777777777,0.14246575342465753
657565,Entire home/apt,800.0,True,7,16,26,273,,0,,Sevilla,2018-07-31,,False,0.7666666666666667,0.7333333333333333,0.7111111111111111,0.25205479452054796
657794,Entire home/apt,620.0,True,0,24,39,196,90.0,156,176.0,Valencia,2019-12-31,True,False,1.0,0.6,0.5666666666666667,0.46301369863013697
661655,Entire home/apt,1300.0,True,16,22,36,260,90.0,36,43.0,Sevilla,2019-12-31,True,False,0.4666666666666667,0.6333333333333333,0.6,0.2876712328767123
670956,Private room,400.0,True,0,0,0,0,93.0,88,164.0,Barcelona,2019-02-06,True,True,1.0,1.0,1.0,1.0
671241,Entire home/apt,850.0,True,7,25,44,171,93.0,28,3.0,Girona,2020-05-28,True,False,0.7666666666666667,0.5833333333333334,0.5111111111111111,0.5315068493150685
675175,Private room,250.0,True,27,57,87,87,,0,,Barcelona,2019-05-14,,False,0.1,0.05,0.03333333333333333,0.7616438356164383
679547,Private room,210.0,True,0,0,0,0,96.0,130,181.0,Barcelona,2018-10-10,True,True,1.0,1.0,1.0,1.0
679664,Private room,550.0,True,30,60,90,365,95.0,8,17.0,Barcelona,2018-04-12,True,False,0.0,0.0,0.0,0.0
681925,Entire home/apt,800.0,True,3,3,11,224,97.0,507,624.0,Valencia,2019-05-31,True,False,0.9,0.95,0.8777777777777778,0.3863013698630137
684564,Entire home/apt,820.0,True,27,53,71,219,94.0,126,19.0,Madrid,2019-03-08,True,False,0.1,0.11666666666666667,0.2111111111111111,0.4
684613,Private room,240.0,True,2,16,35,303,92.0,67,81.0,Barcelona,2019-10-16,True,False,0.9333333333333333,0.7333333333333333,0.6111111111111112,0.16986301369863013
685152,Entire home/apt,1240.0,True,29,59,89,353,85.0,77,131.0,Madrid,2021-01-12,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.03287671232876712
688462,Private room,160.0,True,5,18,18,18,93.0,65,94.0,Barcelona,2018-05-14,True,False,0.8333333333333334,0.7,0.8,0.9506849315068493
688795,Entire home/apt,750.0,True,11,38,68,343,94.0,99,125.0,Madrid,2019-06-07,True,False,0.6333333333333333,0.36666666666666664,0.24444444444444444,0.06027397260273973
691152,Entire home/apt,1350.0,True,0,0,0,232,85.0,19,93.0,Barcelona,2018-01-17,True,False,1.0,1.0,1.0,0.3643835616438356
694867,Entire home/apt,750.0,True,15,34,55,145,93.0,125,236.0,Madrid,2019-02-06,True,False,0.5,0.43333333333333335,0.3888888888888889,0.6027397260273972
702998,Entire home/apt,410.0,True,2,8,18,24,91.0,87,538.0,Sevilla,2019-02-18,True,False,0.9333333333333333,0.8666666666666667,0.8,0.9342465753424658
711976,Entire home/apt,1150.0,True,0,0,0,129,93.0,66,79.0,Mallorca,2020-01-29,True,False,1.0,1.0,1.0,0.6465753424657534
714696,Entire home/apt,350.0,True,0,0,0,0,96.0,16,25.0,Sevilla,2018-08-27,True,True,1.0,1.0,1.0,1.0
715036,Entire home/apt,1410.0,True,22,52,82,262,90.0,222,267.0,Barcelona,2019-12-10,True,False,0.26666666666666666,0.13333333333333333,0.08888888888888889,0.2821917808219178
717300,Entire home/apt,950.0,False,13,40,53,132,100.0,1,11.0,Mallorca,2017-03-15,True,False,0.5666666666666667,0.3333333333333333,0.4111111111111111,0.6383561643835617
717710,Entire home/apt,650.0,False,0,0,14,254,90.0,30,63.0,Barcelona,2017-04-08,True,False,1.0,1.0,0.8444444444444444,0.3041095890410959
718469,Entire home/apt,570.0,True,0,0,28,297,98.0,344,379.0,Barcelona,2020-10-12,True,False,1.0,1.0,0.6888888888888889,0.1863013698630137
723935,Entire home/apt,2200.0,True,13,32,62,314,91.0,9,56.0,Girona,2019-08-31,True,False,0.5666666666666667,0.4666666666666667,0.3111111111111111,0.13972602739726028
724177,Entire home/apt,650.0,True,19,46,74,165,84.0,187,267.0,Sevilla,2018-07-31,True,False,0.36666666666666664,0.23333333333333334,0.17777777777777778,0.547945205479452
725659,Entire home/apt,750.0,True,0,2,8,277,94.0,105,167.0,Barcelona,2018-05-14,True,False,1.0,0.9666666666666667,0.9111111111111111,0.2410958904109589
725695,Entire home/apt,1850.0,True,30,60,83,298,93.0,30,46.0,Menorca,2020-01-31,True,False,0.0,0.0,0.07777777777777778,0.18356164383561643
727788,Entire home/apt,4700.0,True,11,36,59,212,98.0,72,94.0,Mallorca,2019-09-28,True,False,0.6333333333333333,0.4,0.34444444444444444,0.4191780821917808
735157,Entire home/apt,500.0,True,25,55,85,360,72.0,5,1.0,Malaga,2019-03-31,False,False,0.16666666666666666,0.08333333333333333,0.05555555555555555,0.0136986301369863
737169,Entire home/apt,1300.0,False,29,59,89,356,,0,,Mallorca,2017-03-15,,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.024657534246575342
738837,Entire home/apt,480.0,True,1,12,27,27,92.0,79,145.0,Madrid,2018-04-12,True,False,0.9666666666666667,0.8,0.7,0.9260273972602739
739253,Private room,550.0,True,13,22,31,306,98.0,74,117.0,Malaga,2019-05-30,True,False,0.5666666666666667,0.6333333333333333,0.6555555555555556,0.16164383561643836
746847,Entire home/apt,1000.0,True,5,23,53,96,95.0,20,28.0,Mallorca,2018-08-21,True,False,0.8333333333333334,0.6166666666666667,0.4111111111111111,0.736986301369863
749397,Entire home/apt,550.0,True,0,0,0,260,92.0,10,14.0,Sevilla,2019-01-29,True,False,1.0,1.0,1.0,0.2876712328767123
751527,Entire home/apt,1900.0,False,17,25,36,250,100.0,44,93.0,Madrid,2017-03-06,True,False,0.43333333333333335,0.5833333333333334,0.6,0.3150684931506849
753119,Entire home/apt,750.0,True,0,17,17,193,96.0,21,22.0,Malaga,2021-01-31,True,False,1.0,0.7166666666666667,0.8111111111111111,0.4712328767123288
754512,Entire home/apt,690.0,True,1,1,1,1,99.0,135,137.0,Sevilla,2020-12-31,True,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028
754678,Entire home/apt,1350.0,True,12,18,33,284,95.0,170,28.0,Madrid,2018-01-17,True,False,0.6,0.7,0.6333333333333333,0.2219178082191781
756707,Entire home/apt,850.0,True,0,4,5,232,97.0,163,234.0,Madrid,2018-08-14,True,False,1.0,0.9333333333333333,0.9444444444444444,0.3643835616438356
756944,Private room,750.0,True,27,52,80,350,86.0,13,21.0,Girona,2018-08-30,True,False,0.1,0.13333333333333333,0.1111111111111111,0.0410958904109589
757149,Entire home/apt,1000.0,False,1,1,5,244,94.0,39,72.0,Barcelona,2017-08-06,True,False,0.9666666666666667,0.9833333333333333,0.9444444444444444,0.3315068493150685
759016,Private room,1070.0,True,0,0,25,300,92.0,28,48.0,Barcelona,2017-09-12,True,False,1.0,1.0,0.7222222222222222,0.1780821917808219
759035,Private room,780.0,True,27,57,87,362,86.0,13,21.0,Barcelona,2017-11-13,True,False,0.1,0.05,0.03333333333333333,0.00821917808219178
759577,Private room,490.0,True,29,45,71,343,100.0,2,3.0,Madrid,2018-08-14,True,False,0.03333333333333333,0.25,0.2111111111111111,0.06027397260273973
761744,Entire home/apt,1180.0,True,30,55,78,244,85.0,96,109.0,Sevilla,2020-05-30,True,False,0.0,0.08333333333333333,0.13333333333333333,0.3315068493150685
762701,Entire home/apt,900.0,True,20,40,53,101,93.0,38,47.0,Madrid,2019-08-12,True,False,0.3333333333333333,0.3333333333333333,0.4111111111111111,0.7232876712328767
763176,Private room,240.0,True,0,0,2,2,98.0,435,536.0,Barcelona,2019-07-10,True,False,1.0,1.0,0.9777777777777777,0.9945205479452055
767234,Entire home/apt,850.0,True,5,35,49,210,99.0,27,5.0,Mallorca,2018-10-17,True,False,0.8333333333333334,0.4166666666666667,0.45555555555555555,0.4246575342465753
767631,Entire home/apt,500.0,False,0,0,0,0,83.0,20,45.0,Barcelona,2017-04-08,True,True,1.0,1.0,1.0,1.0
770453,Entire home/apt,1430.0,False,4,7,11,231,91.0,118,224.0,Barcelona,2017-07-06,True,False,0.8666666666666667,0.8833333333333333,0.8777777777777778,0.36712328767123287
773886,Entire home/apt,750.0,True,10,15,40,162,95.0,243,367.0,Barcelona,2018-06-09,True,False,0.6666666666666666,0.75,0.5555555555555556,0.5561643835616439
774356,Private room,190.0,True,0,0,0,1,,0,,Madrid,2019-03-08,,False,1.0,1.0,1.0,0.9972602739726028
776038,Entire home/apt,1460.0,True,13,37,67,112,94.0,127,18.0,Barcelona,2018-09-11,True,False,0.5666666666666667,0.38333333333333336,0.25555555555555554,0.6931506849315069
776174,Entire home/apt,650.0,False,6,17,43,165,94.0,178,344.0,Barcelona,2017-04-08,True,False,0.8,0.7166666666666667,0.5222222222222223,0.547945205479452
777527,Entire home/apt,980.0,True,7,16,46,302,80.0,3,5.0,Barcelona,2017-09-12,True,False,0.7666666666666667,0.7333333333333333,0.4888888888888889,0.1726027397260274
779960,Entire home/apt,560.0,True,20,50,80,159,96.0,161,196.0,Madrid,2021-01-12,True,False,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.5643835616438356
783360,Entire home/apt,850.0,True,13,31,61,306,92.0,122,17.0,Malaga,2018-11-27,True,False,0.5666666666666667,0.48333333333333334,0.32222222222222224,0.16164383561643836
790404,Entire home/apt,600.0,True,7,37,67,342,84.0,117,181.0,Barcelona,2018-09-11,True,False,0.7666666666666667,0.38333333333333336,0.25555555555555554,0.06301369863013699
790649,Entire home/apt,1100.0,True,0,0,0,262,93.0,57,133.0,Mallorca,2020-12-19,True,False,1.0,1.0,1.0,0.2821917808219178
791717,Entire home/apt,1200.0,True,0,0,0,71,89.0,29,38.0,Barcelona,2019-08-12,True,False,1.0,1.0,1.0,0.8054794520547945
810373,Entire home/apt,1000.0,True,30,60,90,269,91.0,65,9.0,Girona,2020-01-31,True,False,0.0,0.0,0.0,0.26301369863013696
814174,Entire home/apt,320.0,True,27,57,87,177,96.0,84,145.0,Valencia,2020-12-21,True,False,0.1,0.05,0.03333333333333333,0.5150684931506849
814226,Entire home/apt,1200.0,True,6,15,24,229,90.0,2,3.0,Barcelona,2018-10-10,True,False,0.8,0.75,0.7333333333333333,0.3726027397260274
824609,Entire home/apt,1500.0,True,2,2,2,253,100.0,1,3.0,Barcelona,2018-02-07,True,False,0.9333333333333333,0.9666666666666667,0.9777777777777777,0.30684931506849317
829660,Entire home/apt,1190.0,True,0,0,0,194,93.0,270,279.0,Barcelona,2020-12-16,True,False,1.0,1.0,1.0,0.4684931506849315
842078,Entire home/apt,660.0,True,27,57,87,362,91.0,31,33.0,Madrid,2020-11-06,True,False,0.1,0.05,0.03333333333333333,0.00821917808219178
842286,Entire home/apt,750.0,True,28,43,71,346,91.0,30,66.0,Madrid,2018-11-07,True,False,0.06666666666666667,0.2833333333333333,0.2111111111111111,0.052054794520547946
842566,Private room,250.0,True,6,13,25,300,94.0,11,16.0,Madrid,2018-11-07,True,False,0.8,0.7833333333333333,0.7222222222222222,0.1780821917808219
847195,Entire home/apt,900.0,False,2,14,22,297,85.0,35,65.0,Barcelona,2017-07-06,True,False,0.9333333333333333,0.7666666666666667,0.7555555555555555,0.1863013698630137
847735,Entire home/apt,1100.0,True,26,56,86,345,89.0,45,76.0,Barcelona,2018-01-17,True,False,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.0547945205479452
848081,Private room,750.0,True,30,60,90,365,93.0,165,299.0,Barcelona,2017-11-13,True,False,0.0,0.0,0.0,0.0
848480,Entire home/apt,1550.0,True,1,1,1,1,94.0,50,61.0,Madrid,2020-01-10,True,False,0.9666666666666667,0.9833333333333333,0.9888888888888889,0.9972602739726028
850228,Private room,570.0,False,2,7,17,253,92.0,199,409.0,Barcelona,2017-05-07,True,False,0.9333333333333333,0.8833333333333333,0.8111111111111111,0.30684931506849317
853804,Entire home/apt,950.0,True,0,0,20,110,98.0,49,79.0,Madrid,2019-10-16,True,False,1.0,1.0,0.7777777777777778,0.6986301369863014
862752,Private room,290.0,True,10,40,70,70,99.0,110,199.0,Madrid,2018-09-11,True,False,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.8082191780821918
865367,Entire home/apt,1250.0,False,0,7,17,256,86.0,17,38.0,Barcelona,2017-05-07,True,False,1.0,0.8833333333333333,0.8111111111111111,0.29863013698630136
865387,Entire home/apt,310.0,True,0,0,0,0,92.0,39,118.0,Madrid,2020-01-10,True,True,1.0,1.0,1.0,1.0
868198,Entire home/apt,1190.0,True,29,59,89,352,90.0,94,99.0,Barcelona,2020-12-16,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.03561643835616438
868776,Entire home/apt,600.0,True,7,30,60,335,88.0,234,27.0,Madrid,2020-05-14,True,False,0.7666666666666667,0.5,0.3333333333333333,0.0821917808219178
872116,Entire home/apt,890.0,True,13,29,49,298,96.0,22,31.0,Madrid,2019-05-14,True,False,0.5666666666666667,0.5166666666666667,0.45555555555555555,0.18356164383561643
873131,Entire home/apt,1000.0,True,0,0,15,188,90.0,7,9.0,Mallorca,2021-01-16,True,False,1.0,1.0,0.8333333333333334,0.4849315068493151
876501,Entire home/apt,900.0,False,12,16,27,283,89.0,66,135.0,Madrid,2017-03-06,True,False,0.6,0.7333333333333333,0.7,0.22465753424657534
877183,Entire home/apt,660.0,True,14,44,74,349,80.0,40,63.0,Menorca,2018-08-29,True,False,0.5333333333333333,0.26666666666666666,0.17777777777777778,0.043835616438356165
879442,Entire home/apt,550.0,True,26,52,80,328,92.0,204,252.0,Sevilla,2019-12-31,True,False,0.13333333333333333,0.13333333333333333,0.1111111111111111,0.10136986301369863
886289,Entire home/apt,1130.0,True,29,59,89,290,99.0,55,69.0,Sevilla,2020-11-30,True,False,0.03333333333333333,0.016666666666666666,0.011111111111111112,0.2054794520547945
886569,Entire home/apt,1040.0,True,11,40,44,199,95.0,4,5.0,Mallorca,2020-06-25,True,False,0.6333333333333333,0.3333333333333333,0.5111111111111111,0.4547945205479452
888635,Entire home/apt,1850.0,False,0,0,0,0,,0,,Barcelona,2017-01-04,,True,1.0,1.0,1.0,1.0
893052,Entire home/apt,1000.0,True,8,22,52,227,90.0,75,126.0,Barcelona,2018-04-12,True,False,0.7333333333333333,0.6333333333333333,0.4222222222222222,0.3780821917808219
893177,Entire home/apt,750.0,True,0,2,2,2,,0,,Madrid,2019-05-14,,False,1.0,0.9666666666666667,0.9777777777777777,0.9945205479452055
896209,Entire home/apt,600.0,True,30,57,73,332,92.0,50,57.0,Madrid,2020-05-14,True,False,0.0,0.05,0.18888888888888888,0.09041095890410959
896291,Private room,190.0,True,0,0,8,283,100.0,6,9.0,Madrid,2018-10-10,True,False,1.0,1.0,0.9111111111111111,0.22465753424657534
898135,Entire home/apt,850.0,True,5,23,46,270,90.0,2,5.0,Sevilla,2018-09-22,True,False,0.8333333333333334,0.6166666666666667,0.4888888888888889,0.2602739726027397
899254,Entire home/apt,690.0,True,29,59,81,356,82.0,27,35.0,Valencia,2019-12-31,True,False,0.03333333333333333,0.016666666666666666,0.1,0.024657534246575342
900003,Entire home/apt,600.0,True,12,37,57,327,92.0,284,487.0,Barcelona,2017-12-09,True,False,0.6,0.38333333333333336,0.36666666666666664,0.10410958904109589
903380,Entire home/apt,720.0,True,12,35,62,95,97.0,131,176.0,Sevilla,2019-11-29,True,False,0.6,0.4166666666666667,0.3111111111111111,0.7397260273972602
903513,Entire home/apt,950.0,True,27,55,85,360,93.0,3,4.0,Sevilla,2020-06-29,True,False,0.1,0.08333333333333333,0.05555555555555555,0.0136986301369863
903712,Private room,660.0,True,29,46,76,151,96.0,115,13.0,Barcelona,2020-06-13,True,False,0.03333333333333333,0.23333333333333334,0.15555555555555556,0.5863013698630137
904862,Entire home/apt,800.0,True,2,15,26,301,91.0,109,172.0,Barcelona,2018-07-10,True,False,0.9333333333333333,0.75,0.7111111111111111,0.17534246575342466
904946,Entire home/apt,1200.0,True,21,51,81,356,88.0,6,9.0,Sevilla,2018-07-31,True,False,0.3,0.15,0.1,0.024657534246575342
913536,Private room,350.0,True,0,0,0,0,97.0,13,31.0,Madrid,2018-12-10,True,True,1.0,1.0,1.0,1.0
913541,Entire home/apt,660.0,True,8,10,25,275,94.0,98,157.0,Girona,2018-04-21,True,False,0.7333333333333333,0.8333333333333334,0.7222222222222222,0.2465753424657534
923140,Entire home/apt,1300.0,True,0,18,48,323,99.0,121,161.0,Madrid,2019-11-09,True,False,1.0,0.7,0.4666666666666667,0.11506849315068493
924449,Entire home/apt,1800.0,True,21,51,81,231,95.0,33,47.0,Barcelona,2019-03-08,True,False,0.3,0.15,0.1,0.36712328767123287
924771,Entire home/apt,800.0,True,13,28,30,183,98.0,53,77.0,Madrid,2018-11-07,True,False,0.5666666666666667,0.5333333333333333,0.6666666666666666,0.4986301369863014
927430,Entire home/apt,1200.0,True,24,44,67,342,88.0,6,7.0,Sevilla,2020-01-30,True,False,0.2,0.26666666666666666,0.25555555555555554,0.06301369863013699
928401,Entire home/apt,1600.0,True,29,59,81,356,89.0,15,21.0,Mallorca,2020-03-22,True,False,0.03333333333333333,0.016666666666666666,0.1,0.024657534246575342
931437,Entire home/apt,1850.0,True,26,56,82,357,95.0,133,229.0,Barcelona,2017-12-09,True,False,0.13333333333333333,0.06666666666666667,0.08888888888888889,0.021917808219178082
933625,Entire home/apt,750.0,False,0,6,9,71,87.0,137,28.0,Barcelona,2017-04-08,True,False,1.0,0.9,0.9,0.8054794520547945
935081,Entire home/apt,680.0,True,0,0,0,0,87.0,228,263.0,Mallorca,2020-05-28,True,True,1.0,1.0,1.0,1.0
935836,Entire home/apt,700.0,True,20,27,37,291,100.0,2,3.0,Sevilla,2020-03-23,True,False,0.3333333333333333,0.55,0.5888888888888889,0.20273972602739726
936781,Entire home/apt,900.0,False,25,51,81,333,96.0,77,175.0,Barcelona,2017-01-04,True,False,0.16666666666666666,0.15,0.1,0.08767123287671233
936871,Entire home/apt,750.0,True,26,56,86,361,100.0,2,27.0,Sevilla,2019-11-29,True,False,0.13333333333333333,0.06666666666666667,0.044444444444444446,0.010958904109589041
939437,Entire home/apt,700.0,True,3,24,42,317,100.0,1,28.0,Sevilla,2019-01-29,True,False,0.9,0.6,0.5333333333333333,0.13150684931506848
942693,Entire home/apt,550.0,True,28,50,80,163,85.0,284,329.0,Sevilla,2020-04-30,True,False,0.06666666666666667,0.16666666666666666,0.1111111111111111,0.5534246575342465
943200,Private room,350.0,False,27,57,87,362,91.0,17,36.0,Madrid,2017-04-08,True,False,0.1,0.05,0.03333333333333333,0.00821917808219178
947269,Entire home/apt,1510.0,True,3,5,17,236,90.0,126,197.0,Barcelona,2018-06-09,True,False,0.9,0.9166666666666666,0.8111111111111111,0.35342465753424657
951364,Entire home/apt,900.0,True,17,47,77,344,88.0,5,9.0,Barcelona,2018-05-14,True,False,0.43333333333333335,0.21666666666666667,0.14444444444444443,0.057534246575342465
