cat_educacion,estado_laboral,familia,riq_inmob,ahorro,deuda,adq_ahorro2,adq_deuda2,adq_otro,ahorra_12m,consumo_ahorros,cred_inf,cred_form,cred_add,impago,ayudas,rechazo,semirechazo,nopiden,age,ID,year,inflacion_ok,interes_comp_ok,diversificacion_ok,weight
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,72,3573,2022,1.0,0.0,1.0,13049.91
Universidad,Autónomo,Vive solo,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,38,3574,2022,1.0,1.0,1.0,2135.7239
Universidad,Jubilado,Vive solo,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,67,3575,2022,1.0,0.0,1.0,3246.0586
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,31,3576,2022,1.0,0.0,1.0,7864.1021
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,54,3577,2022,,,,2116.9226
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,70,3578,2022,1.0,0.0,,1035.9789
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,3579,2021,,0.0,0.0,5662.1753
Educación Secundaria,Autónomo,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,40,3580,2021,0.0,0.0,0.0,4036.562
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,51,3581,2022,1.0,,,2345.7126
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,54,3582,2021,0.0,,,3869.7461
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,66,3583,2022,1.0,,0.0,2446.7585
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,20,3584,2022,1.0,0.0,1.0,1963.4503
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,28,3585,2022,0.0,1.0,,4818.8154
Educación Primaria,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,43,3586,2022,0.0,0.0,,3399.0005
Educación Primaria,Autónomo,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,52,3587,2022,1.0,0.0,1.0,2969.0217
Universidad,Asalariado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,24,3588,2022,1.0,0.0,1.0,886.35461
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,55,3589,2022,1.0,1.0,0.0,2194.1433
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,59,3590,2022,1.0,1.0,0.0,2641.4919
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,27,3591,2022,1.0,1.0,1.0,2823.8887
Universidad,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,28,3592,2022,1.0,0.0,1.0,5170.7319
Educación Primaria,Autónomo,,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,30,3593,2022,0.0,0.0,0.0,3380.8499
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,61,3594,2022,1.0,1.0,1.0,10914.693
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,43,3595,2022,1.0,0.0,0.0,3766.0767
Universidad,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,60,3596,2022,1.0,0.0,1.0,7117.8213
Universidad,Asalariado,Vive solo,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,63,3597,2022,1.0,0.0,0.0,2253.6306
Educación Secundaria,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,3598,2022,1.0,1.0,1.0,6364.0029
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,57,3599,2021,,0.0,1.0,2109.342
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,68,3600,2022,1.0,1.0,1.0,8723.125
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,23,3601,2022,1.0,0.0,1.0,7255.4238
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,3602,2021,1.0,1.0,0.0,1201.2681
Educación Primaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,1,0,1,0,0,0,0,0,0,53,3603,2022,1.0,0.0,1.0,3492.3325
Universidad,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,41,3604,2022,1.0,1.0,1.0,750.24261
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,49,3605,2021,1.0,1.0,,4099.2573
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,57,3606,2022,1.0,0.0,,3328.5173
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,3607,2022,1.0,0.0,1.0,2266.6924
Educación Primaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,64,3608,2022,0.0,,0.0,2641.4919
Universidad,Asalariado,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,46,3609,2022,1.0,0.0,0.0,5443.0859
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,1,0,0,56,3610,2021,1.0,0.0,1.0,8266.0889
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,21,3611,2022,1.0,0.0,1.0,3036.2656
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,42,3612,2022,0.0,0.0,1.0,7387.6372
Universidad,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,27,3613,2021,0.0,1.0,1.0,6103.4019
Universidad,Jubilado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,66,3614,2022,1.0,0.0,1.0,11655.903
Educación Secundaria,Asalariado,Vive solo,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,58,3615,2021,,1.0,1.0,9010.959
Universidad,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,48,3616,2022,1.0,0.0,1.0,2507.4023
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,48,3617,2022,0.0,0.0,,5365.9678
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,1,0,0,0,0,28,3618,2022,1.0,0.0,1.0,2871.9849
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,44,3619,2022,1.0,1.0,1.0,1150.4191
Educación Secundaria,Jubilado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,65,3620,2022,1.0,0.0,,7878.2407
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,28,3621,2022,1.0,1.0,1.0,6103.4019
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,50,3622,2022,1.0,1.0,0.0,1810.5457
Universidad,Desempleado,Otros adultos,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,49,3623,2022,1.0,1.0,1.0,1858.8706
Educación Primaria,Autónomo,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,45,3624,2022,0.0,0.0,0.0,10749.448
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,43,3625,2022,0.0,1.0,,8180.2344
Educación Primaria,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,24,3626,2021,1.0,0.0,1.0,3166.6555
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,45,3627,2021,1.0,1.0,1.0,5443.0859
Educación Secundaria,Desempleado,Vive solo,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,53,3628,2022,1.0,0.0,1.0,4336.7969
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,43,3629,2022,1.0,0.0,0.0,4001.0364
Educación Primaria,Asalariado,,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,37,3630,2022,1.0,1.0,0.0,2008.8689
Educación Primaria,Jubilado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,80,3631,2022,1.0,1.0,0.0,4439.7515
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,51,3632,2022,1.0,0.0,1.0,781.70038
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,78,3633,2022,0.0,0.0,0.0,9894.4336
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,36,3634,2021,0.0,0.0,0.0,3229.9297
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,54,3635,2022,1.0,,,2356.6753
Universidad,Jubilado,Otros adultos,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,67,3636,2021,1.0,1.0,1.0,3103.3645
Educación Primaria,Otros inactivos,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,75,3637,2022,1.0,0.0,,5782.7886
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,43,3638,2021,0.0,0.0,0.0,6798.313
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,23,3639,2021,1.0,0.0,0.0,2499.3381
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,64,3640,2022,1.0,0.0,1.0,1386.5059
Educación Primaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,23,3641,2022,1.0,0.0,1.0,6659.4321
Educación Primaria,Otros inactivos,Vive solo,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,76,3642,2022,1.0,,1.0,4881.1382
Educación Primaria,Autónomo,Vive solo,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,51,3643,2022,0.0,0.0,,3857.5193
Educación Primaria,Jubilado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,77,3644,2022,0.0,,0.0,4022.8235
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,3645,2022,1.0,0.0,1.0,631.52191
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,26,3646,2022,1.0,1.0,1.0,3952.7439
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,25,3647,2021,,0.0,1.0,7249.6519
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,49,3648,2022,1.0,1.0,1.0,6744.3174
Universidad,Otros inactivos,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,24,3649,2021,0.0,0.0,1.0,4135.9741
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,68,3650,2021,0.0,0.0,0.0,9272.0
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,65,3651,2022,0.0,1.0,,3524.7698
Universidad,Desempleado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,3652,2022,1.0,1.0,1.0,2419.1445
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,38,3653,2022,1.0,1.0,1.0,8420.7139
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,40,3654,2022,1.0,0.0,0.0,5576.4092
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,27,3655,2022,1.0,1.0,1.0,7734.8062
Educación Primaria,Asalariado,Vive solo,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,1,0,0,56,3656,2022,1.0,1.0,0.0,867.33386
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,0,0,1,1,0,1,0,0,0,1,54,3657,2021,1.0,1.0,,4267.1675
Universidad,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,36,3658,2021,1.0,0.0,,6738.8394
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,46,3659,2021,1.0,1.0,1.0,5443.0859
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,59,3660,2022,1.0,1.0,1.0,3007.6663
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,43,3661,2022,1.0,0.0,0.0,3924.5127
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,65,3662,2021,1.0,0.0,1.0,2277.2949
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,58,3663,2022,1.0,0.0,1.0,3208.1616
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,45,3664,2022,1.0,,0.0,9611.334
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,30,3665,2022,1.0,0.0,,2614.0996
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,53,3666,2022,1.0,1.0,1.0,1399.3269
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,45,3667,2022,1.0,1.0,,1241.1425
Universidad,Jubilado,Vive con pareja,No posee residencia principal,0.0,0.0,1.0,1.0,1.0,1,1,0,0,1,0,0,0,0,0,79,3668,2021,1.0,1.0,0.0,7929.9287
Universidad,Asalariado,,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,3669,2022,1.0,0.0,1.0,6817.6416
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,22,3670,2022,0.0,1.0,1.0,3023.8911
Educación Primaria,Jubilado,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,78,3671,2022,1.0,1.0,1.0,2372.4133
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,3672,2021,1.0,1.0,1.0,2773.6318
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,59,3673,2022,1.0,1.0,,2206.3843
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,52,3674,2022,0.0,0.0,0.0,2741.3113
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,49,3675,2022,1.0,0.0,1.0,7452.4497
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,1,0,0,1,0,0,0,0,0,53,3676,2022,1.0,0.0,0.0,1277.6716
Universidad,Desempleado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,55,3677,2022,1.0,1.0,0.0,1205.519
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,1,0,29,3678,2022,0.0,0.0,1.0,7486.627
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,3679,2022,1.0,1.0,0.0,5277.3672
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,20,3680,2022,1.0,0.0,1.0,2671.9434
Universidad,Jubilado,Vive solo,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,79,3681,2022,1.0,1.0,1.0,3071.4053
Universidad,Asalariado,Vive solo,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,46,3682,2022,1.0,1.0,1.0,2760.2632
Educación Secundaria,Otros inactivos,Vive solo,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,79,3683,2022,0.0,0.0,,9284.1084
Educación Secundaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,52,3684,2022,1.0,0.0,,2020.6227
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28,3685,2021,0.0,1.0,1.0,6364.0029
Universidad,Desempleado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,38,3686,2022,1.0,0.0,1.0,3421.4067
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,75,3687,2021,1.0,0.0,1.0,9643.2295
Educación Secundaria,Asalariado,Otros adultos,No posee residencia principal,1.0,0.0,0.0,0.0,1.0,1,1,1,0,0,0,0,1,0,0,44,3688,2022,0.0,0.0,0.0,3487.3892
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,72,3689,2022,1.0,0.0,0.0,2364.5422
Educación Secundaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,60,3690,2022,1.0,0.0,0.0,9830.6289
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,39,3691,2022,1.0,0.0,1.0,937.46954
Universidad,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,26,3692,2021,1.0,,0.0,2340.1438
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,47,3693,2021,1.0,0.0,1.0,6484.5303
Educación Primaria,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,31,3694,2022,1.0,,0.0,4692.1211
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,47,3695,2022,1.0,1.0,1.0,1970.3771
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,50,3696,2022,1.0,0.0,1.0,2994.1021
Educación Secundaria,Otros inactivos,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,52,3697,2022,1.0,0.0,1.0,4336.7969
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,27,3698,2022,0.0,1.0,0.0,3901.5977
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,22,3699,2021,1.0,1.0,1.0,5050.6978
Educación Primaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,42,3700,2022,0.0,0.0,0.0,9568.5615
Educación Primaria,Asalariado,,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,46,3701,2022,0.0,,1.0,11914.561
Educación Secundaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,38,3702,2021,0.0,0.0,0.0,4041.1587
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,3703,2021,1.0,0.0,1.0,2930.3806
Universidad,Autónomo,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,24,3704,2022,0.0,1.0,1.0,5388.5815
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,29,3705,2022,1.0,0.0,1.0,4007.3921
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,50,3706,2022,0.0,1.0,1.0,1065.3352
Educación Primaria,Jubilado,Vive solo,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,79,3707,2021,,,,14108.372
Educación Primaria,Otros inactivos,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,57,3708,2022,1.0,,,14318.207
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,73,3709,2022,1.0,1.0,1.0,2063.7666
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,3710,2022,,0.0,1.0,5940.3027
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,63,3711,2022,0.0,0.0,1.0,3690.8916
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,50,3712,2021,0.0,1.0,0.0,1245.9489
Educación Primaria,Jubilado,Vive solo,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,67,3713,2022,,,,1734.3191
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,40,3714,2022,0.0,0.0,0.0,1855.6387
Universidad,Desempleado,Otros adultos,No posee residencia principal,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60,3715,2022,1.0,0.0,0.0,3486.946
Universidad,Desempleado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,45,3716,2022,1.0,0.0,,974.86652
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,53,3717,2022,0.0,0.0,1.0,2258.9749
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,48,3718,2022,0.0,1.0,,3630.2805
